concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,kind,celula,arquivo,semente,cenario,violacoes,atraso_relativo,fracao_porta1,n_selecoes_p1,fracao_fuga_p1
True,124,69,0.8024491589928299,0.0,3.0,325.0,443.0,40.0,38.0,31.05989692358607,56,4,6,0,0.06666666666666667,0.16666666666666666,337.0,0.0843881585122394,0.09216586624209516,0.008902077151335312,0.056261824299628956,23,0,40,38,37,78,8,16,0,0.6586427040007742,0.39362113220747674,13,60,70,30,0,40,0.6586427040007742,nenhuma,31.05989692358607,0.0,33,0,terminal,0.9041297838840224,GOV,42,j6032_1.sm,1,centralizada,0,1.7971014492753623,0.38333333333333336,23,0.0
True,124,69,0.8024491589928299,0.0,3.0,325.0,443.0,40.0,38.0,31.05989692358607,56,4,6,0,0.06666666666666667,0.16666666666666666,337.0,0.0843881585122394,0.09216586624209516,0.008902077151335312,0.056261824299628956,23,0,40,38,37,78,8,16,0,0.6586427040007742,0.39362113220747674,13,60,70,30,0,40,0.6586427040007742,nenhuma,31.05989692358607,0.0,33,0,terminal,0.9041297838840224,GOV,42,j6032_1.sm,1,adaptativa,0,1.7971014492753623,0.38333333333333336,23,0.0
True,144,69,0.7441984235651198,8.881784197001252e-16,10.97177551195626,320.0,489.0,51.0,43.0,74.08282161821977,58,2,16,0,0.03333333333333333,0.3,337.0,0.18021385891678504,0.21983033121133463,0.03255719736485537,0.11274502875569556,31,0,51,43,29,94,0,15,6,0.7659648859265082,0.2570239140832174,2,60,88,37,6,51,0.7659648859265082,nenhuma,74.08282161821977,0.0,79,0,terminal,0.7264109696626342,GOV,42,j6032_1.sm,2,centralizada,0,2.0869565217391304,0.5166666666666667,31,0.0
True,144,69,0.7441984235651198,8.881784197001252e-16,10.97177551195626,320.0,489.0,51.0,43.0,74.08282161821977,58,2,16,0,0.03333333333333333,0.3,337.0,0.18021385891678504,0.21983033121133463,0.03255719736485537,0.11274502875569556,31,0,51,43,29,94,0,15,6,0.7659648859265082,0.2570239140832174,2,60,88,37,6,51,0.7659648859265082,nenhuma,74.08282161821977,0.0,79,0,terminal,0.7264109696626342,GOV,42,j6032_1.sm,2,adaptativa,0,2.0869565217391304,0.5166666666666667,31,0.0
True,176,69,0.6181084936870387,0.0,8.609567586094263,319.0,477.0,134.0,69.0,91.70918191833677,55,5,20,0,0.08333333333333333,0.4166666666666667,337.0,0.21391933223349088,0.2721340709742931,0.025547678297015618,0.11883904463902252,34,0,134,69,26,203,0,17,12,0.794910294566222,0.24332019624229823,0,60,191,57,12,134,0.794910294566222,nenhuma,91.70918191833677,0.0,100,0,terminal,0.7916666666666666,GOV,42,j6032_1.sm,3,centralizada,0,2.550724637681159,0.5666666666666667,34,0.0
True,176,69,0.6181084936870387,0.0,8.609567586094263,319.0,477.0,134.0,69.0,91.70918191833677,55,5,20,0,0.08333333333333333,0.4166666666666667,337.0,0.21391933223349088,0.2721340709742931,0.025547678297015618,0.11883904463902252,34,0,134,69,26,203,0,17,12,0.794910294566222,0.24332019624229823,0,60,191,57,12,134,0.794910294566222,nenhuma,91.70918191833677,0.0,100,0,terminal,0.7916666666666666,GOV,42,j6032_1.sm,3,adaptativa,0,2.550724637681159,0.5666666666666667,34,0.0
True,156,108,0.6181749471759176,0.0,6.065709917078705,315.0,383.0,158.0,51.0,27.565709917078706,58,2,6,0,0.03333333333333333,0.13333333333333333,334.0,0.07623983458885139,0.08253206561999613,0.018160808134966185,0.04449198765497858,23,0,158,51,37,209,25,0,0,0.6268507180531939,0.4857196752206667,21,60,184,26,0,158,0.6268507180531939,nenhuma,27.565709917078706,0.0,30,0,terminal,1.0,GOV,42,j6043_1.sm,0,centralizada,0,1.4444444444444444,0.38333333333333336,23,0.0
True,156,108,0.6181749471759176,0.0,6.065709917078705,315.0,383.0,158.0,51.0,27.565709917078706,58,2,6,0,0.03333333333333333,0.13333333333333333,334.0,0.07623983458885139,0.08253206561999613,0.018160808134966185,0.04449198765497858,23,0,158,51,37,209,25,0,0,0.6268507180531939,0.4857196752206667,21,60,184,26,0,158,0.6268507180531939,nenhuma,27.565709917078706,0.0,30,0,terminal,1.0,GOV,42,j6043_1.sm,0,adaptativa,0,1.4444444444444444,0.38333333333333336,23,0.0
True,158,108,0.5936976145872688,8.881784197001252e-16,24.937836608594644,288.0,375.0,145.0,38.0,73.63467527268972,54,6,12,0,0.1,0.3,334.0,0.1806388900145243,0.22046309961883148,0.07466418146285822,0.11657794949414409,20,0,145,38,40,183,14,0,0,0.6586427040007742,0.39362113220747674,20,60,169,24,0,145,0.6586427040007742,nenhuma,73.63467527268972,0.0,79,0,terminal,0.9191666666666666,GOV,42,j6043_1.sm,1,centralizada,0,1.462962962962963,0.3333333333333333,20,0.0
True,158,108,0.5936976145872688,8.881784197001252e-16,24.937836608594644,288.0,375.0,145.0,38.0,73.63467527268972,54,6,12,0,0.1,0.3,334.0,0.1806388900145243,0.22046309961883148,0.07466418146285822,0.11657794949414409,20,0,145,38,40,183,14,0,0,0.6586427040007742,0.39362113220747674,20,60,169,24,0,145,0.6586427040007742,nenhuma,73.63467527268972,0.0,79,0,terminal,0.9191666666666666,GOV,42,j6043_1.sm,1,adaptativa,0,1.462962962962963,0.3333333333333333,20,0.0
True,308,108,0.6659280521457066,0.0,15.776119389595053,290.0,402.0,93.0,36.0,72.66881783205233,54,6,12,0,0.1,0.3,334.0,0.1786928691003385,0.21757131087440817,0.04723389038800914,0.12037861768813381,26,0,93,36,34,129,0,0,4,0.7659648859265082,0.2570239140832174,6,60,125,32,4,93,0.7659648859265082,nenhuma,72.66881783205233,0.0,79,0,terminal,0.8249999999999998,GOV,42,j6043_1.sm,2,centralizada,0,2.8518518518518516,0.43333333333333335,26,0.0
True,308,108,0.6659280521457066,0.0,15.776119389595053,290.0,402.0,93.0,36.0,72.66881783205233,54,6,12,0,0.1,0.3,334.0,0.1786928691003385,0.21757131087440817,0.04723389038800914,0.12037861768813381,26,0,93,36,34,129,0,0,4,0.7659648859265082,0.2570239140832174,6,60,125,32,4,93,0.7659648859265082,nenhuma,72.66881783205233,0.0,79,0,terminal,0.8249999999999998,GOV,42,j6043_1.sm,2,adaptativa,0,2.8518518518518516,0.43333333333333335,26,0.0
True,215,108,0.5571388332739955,0.0,6.0,316.0,377.0,181.0,62.0,56.67155381106782,57,3,13,0,0.05,0.26666666666666666,334.0,0.14506188960580088,0.1696753108115803,0.017964071856287425,0.08375045986769968,20,0,181,62,40,243,1,9,20,0.794910294566222,0.24332019624229823,4,60,222,41,20,181,0.794910294566222,nenhuma,56.67155381106782,0.0,61,0,terminal,0.839224615308665,GOV,42,j6043_1.sm,3,centralizada,0,1.9907407407407407,0.3333333333333333,20,0.0
True,215,108,0.5571388332739955,0.0,6.0,316.0,377.0,181.0,62.0,56.67155381106782,57,3,13,0,0.05,0.26666666666666666,334.0,0.14506188960580088,0.1696753108115803,0.017964071856287425,0.08375045986769968,20,0,181,62,40,243,1,9,20,0.794910294566222,0.24332019624229823,4,60,222,41,20,181,0.794910294566222,nenhuma,56.67155381106782,0.0,61,0,terminal,0.839224615308665,GOV,42,j6043_1.sm,3,adaptativa,0,1.9907407407407407,0.3333333333333333,20,0.0
True,139,85,0.7357076939708327,0.0,6.281380836012355,304.0,406.0,70.0,29.0,46.8496045741992,57,3,9,0,0.05,0.2,323.0,0.12667204181044414,0.1450452153999975,0.019446999492298313,0.08489560232691987,22,0,70,29,38,99,6,3,0,0.6268507180531939,0.4857196752206667,16,60,93,23,0,70,0.6268507180531939,nenhuma,46.849604574199205,0.0,52,0,terminal,0.904202303475536,GOV,43,j6010_1.sm,0,centralizada,0,1.6352941176470588,0.36666666666666664,22,0.0
True,139,85,0.7357076939708327,0.0,6.281380836012355,304.0,406.0,70.0,29.0,46.8496045741992,57,3,9,0,0.05,0.2,323.0,0.12667204181044414,0.1450452153999975,0.019446999492298313,0.08489560232691987,22,0,70,29,38,99,6,3,0,0.6268507180531939,0.4857196752206667,16,60,93,23,0,70,0.6268507180531939,nenhuma,46.849604574199205,0.0,52,0,terminal,0.904202303475536,GOV,43,j6010_1.sm,0,adaptativa,0,1.6352941176470588,0.36666666666666664,22,0.0
True,139,85,0.7744158205649045,0.0,4.0,307.0,421.0,41.0,26.0,55.63558803963713,57,3,12,0,0.05,0.25,323.0,0.14693702810052015,0.17224640259949575,0.01238390092879257,0.10233985644733154,16,0,41,26,44,67,3,7,0,0.6586427040007742,0.39362113220747674,14,60,64,23,0,41,0.6586427040007742,nenhuma,55.63558803963713,0.0,58,0,terminal,0.8469125307501826,GOV,43,j6010_1.sm,1,centralizada,0,1.6352941176470588,0.26666666666666666,16,0.0
True,139,85,0.7744158205649045,0.0,4.0,307.0,421.0,41.0,26.0,55.63558803963713,57,3,12,0,0.05,0.25,323.0,0.14693702810052015,0.17224640259949575,0.01238390092879257,0.10233985644733154,16,0,41,26,44,67,3,7,0,0.6586427040007742,0.39362113220747674,14,60,64,23,0,41,0.6586427040007742,nenhuma,55.63558803963713,0.0,58,0,terminal,0.8469125307501826,GOV,43,j6010_1.sm,1,adaptativa,0,1.6352941176470588,0.26666666666666666,16,0.0
True,148,85,0.6939794708270164,0.0,11.68453242017575,291.0,422.0,52.0,41.0,93.08715205523582,55,5,17,0,0.08333333333333333,0.36666666666666664,323.0,0.22372032300309633,0.2881955171988725,0.03617502297268034,0.1530819254125274,35,0,52,41,25,93,8,19,0,0.7659648859265082,0.2570239140832174,4,60,85,33,0,52,0.7659648859265082,nenhuma,93.08715205523582,0.0,103,0,terminal,0.8658333333333332,GOV,43,j6010_1.sm,2,centralizada,0,1.7411764705882353,0.5833333333333334,35,0.0
True,148,85,0.6939794708270164,0.0,11.68453242017575,291.0,422.0,52.0,41.0,93.08715205523582,55,5,17,0,0.08333333333333333,0.36666666666666664,323.0,0.22372032300309633,0.2881955171988725,0.03617502297268034,0.1530819254125274,35,0,52,41,25,93,8,19,0,0.7659648859265082,0.2570239140832174,4,60,85,33,0,52,0.7659648859265082,nenhuma,93.08715205523582,0.0,103,0,terminal,0.8658333333333332,GOV,43,j6010_1.sm,2,adaptativa,0,1.7411764705882353,0.5833333333333334,35,0.0
True,140,85,0.6644812594858805,0.0,0.0,323.0,404.0,94.0,55.0,54.99306862706864,60,0,12,0,0.0,0.2,323.0,0.1454869763268736,0.1702571784119772,0.0,0.09045015718888127,28,0,94,55,32,149,3,14,2,0.794910294566222,0.24332019624229823,3,60,144,50,2,94,0.794910294566222,nenhuma,54.99306862706864,0.0,60,0,terminal,0.8474357136745234,GOV,43,j6010_1.sm,3,centralizada,0,1.6470588235294117,0.4666666666666667,28,0.0
True,140,85,0.6644812594858805,0.0,0.0,323.0,404.0,94.0,55.0,54.99306862706864,60,0,12,0,0.0,0.2,323.0,0.1454869763268736,0.1702571784119772,0.0,0.09045015718888127,28,0,94,55,32,149,3,14,2,0.794910294566222,0.24332019624229823,3,60,144,50,2,94,0.794910294566222,nenhuma,54.99306862706864,0.0,60,0,terminal,0.8474357136745234,GOV,43,j6010_1.sm,3,adaptativa,0,1.6470588235294117,0.4666666666666667,28,0.0
True,205,76,0.7141637797611445,0.0,14.22736811511679,309.0,418.0,95.0,28.0,44.299915573710706,56,4,9,0,0.06666666666666667,0.21666666666666667,332.0,0.11772502129364182,0.13343348064370694,0.04285351841902647,0.07568754820387759,29,0,95,28,31,123,13,0,0,0.6268507180531939,0.4857196752206667,18,60,110,15,0,95,0.6268507180531939,nenhuma,44.2999155737107,0.0,49,0,terminal,0.9008333333333334,GOV,43,j6021_1.sm,0,centralizada,0,2.6973684210526314,0.48333333333333334,29,0.0
True,205,76,0.7141637797611445,0.0,14.22736811511679,309.0,418.0,95.0,28.0,44.299915573710706,56,4,9,0,0.06666666666666667,0.21666666666666667,332.0,0.11772502129364182,0.13343348064370694,0.04285351841902647,0.07568754820387759,29,0,95,28,31,123,13,0,0,0.6268507180531939,0.4857196752206667,18,60,110,15,0,95,0.6268507180531939,nenhuma,44.2999155737107,0.0,49,0,terminal,0.9008333333333334,GOV,43,j6021_1.sm,0,adaptativa,0,2.6973684210526314,0.48333333333333334,29,0.0
True,220,76,0.7727662684028415,0.0,7.248781492349176,300.0,433.0,49.0,20.0,58.32466439681341,55,5,15,0,0.08333333333333333,0.3333333333333333,332.0,0.1494260284241714,0.17567669999040184,0.021833679193822817,0.10409083894174033,25,0,49,20,35,69,4,0,0,0.6586427040007742,0.39362113220747674,17,60,65,16,0,49,0.6586427040007742,nenhuma,58.32466439681341,0.0,67,0,terminal,0.8440231200205511,GOV,43,j6021_1.sm,1,centralizada,0,2.8947368421052633,0.4166666666666667,25,0.0
True,220,76,0.7727662684028415,0.0,7.248781492349176,300.0,433.0,49.0,20.0,58.32466439681341,55,5,15,0,0.08333333333333333,0.3333333333333333,332.0,0.1494260284241714,0.17567669999040184,0.021833679193822817,0.10409083894174033,25,0,49,20,35,69,4,0,0,0.6586427040007742,0.39362113220747674,17,60,65,16,0,49,0.6586427040007742,nenhuma,58.32466439681341,0.0,67,0,terminal,0.8440231200205511,GOV,43,j6021_1.sm,1,adaptativa,0,2.8947368421052633,0.4166666666666667,25,0.0
True,205,76,0.7751013196551559,0.0,13.001154344097014,307.0,463.0,32.0,16.0,86.34126140565675,54,6,15,0,0.1,0.35,332.0,0.20638954215403926,0.2600640403784842,0.039160103446075345,0.1445426040091044,31,0,32,16,29,48,3,1,0,0.7659648859265082,0.2570239140832174,6,60,45,13,0,32,0.7659648859265082,nenhuma,86.34126140565675,0.0,94,0,terminal,0.825162200700753,GOV,43,j6021_1.sm,2,centralizada,0,2.6973684210526314,0.5166666666666667,31,0.0
True,205,76,0.7751013196551559,0.0,13.001154344097014,307.0,463.0,32.0,16.0,86.34126140565675,54,6,15,0,0.1,0.35,332.0,0.20638954215403926,0.2600640403784842,0.039160103446075345,0.1445426040091044,31,0,32,16,29,48,3,1,0,0.7659648859265082,0.2570239140832174,6,60,45,13,0,32,0.7659648859265082,nenhuma,86.34126140565675,0.0,94,0,terminal,0.825162200700753,GOV,43,j6021_1.sm,2,adaptativa,0,2.6973684210526314,0.5166666666666667,31,0.0
True,219,76,0.7495367564636234,0.0,7.256346071291397,319.0,474.0,37.0,20.0,101.39060114459407,58,2,20,0,0.03333333333333333,0.36666666666666664,332.0,0.23394739266799805,0.3053933769415484,0.02185646407015481,0.16032907661986495,27,0,37,20,33,57,0,0,0,0.794910294566222,0.24332019624229823,2,60,57,20,0,37,0.794910294566222,nenhuma,101.39060114459407,0.0,109,0,terminal,0.7291666666666666,GOV,43,j6021_1.sm,3,centralizada,0,2.8815789473684212,0.45,27,0.0
True,219,76,0.7495367564636234,0.0,7.256346071291397,319.0,474.0,37.0,20.0,101.39060114459407,58,2,20,0,0.03333333333333333,0.36666666666666664,332.0,0.23394739266799805,0.3053933769415484,0.02185646407015481,0.16032907661986495,27,0,37,20,33,57,0,0,0,0.794910294566222,0.24332019624229823,2,60,57,20,0,37,0.794910294566222,nenhuma,101.39060114459407,0.0,109,0,terminal,0.7291666666666666,GOV,43,j6021_1.sm,3,adaptativa,0,2.8815789473684212,0.45,27,0.0
True,121,69,0.7639058832094795,0.0,3.5,313.0,461.0,72.0,30.0,40.47748346059522,55,5,8,0,0.08333333333333333,0.21666666666666667,337.0,0.10723151773056855,0.12011122688603922,0.010385756676557863,0.06707372614547308,27,0,72,30,33,102,8,5,0,0.6268507180531939,0.4857196752206667,14,60,94,22,0,72,0.6268507180531939,nenhuma,40.47748346059521,0.0,45,0,terminal,0.9315208832294409,GOV,43,j6032_1.sm,0,centralizada,0,1.7536231884057971,0.45,27,0.0
True,121,69,0.7639058832094795,0.0,3.5,313.0,461.0,72.0,30.0,40.47748346059522,55,5,8,0,0.08333333333333333,0.21666666666666667,337.0,0.10723151773056855,0.12011122688603922,0.010385756676557863,0.06707372614547308,27,0,72,30,33,102,8,5,0,0.6268507180531939,0.4857196752206667,14,60,94,22,0,72,0.6268507180531939,nenhuma,40.47748346059521,0.0,45,0,terminal,0.9315208832294409,GOV,43,j6032_1.sm,0,adaptativa,0,1.7536231884057971,0.45,27,0.0
True,117,69,0.7750830209781499,0.0,3.0,326.0,451.0,44.0,36.0,50.8731513829846,57,3,10,0,0.05,0.21666666666666667,337.0,0.13115924936179105,0.15095890618096322,0.008902077151335312,0.08742996864878591,22,0,44,36,38,80,8,12,0,0.6586427040007742,0.39362113220747674,13,60,72,28,0,44,0.6586427040007742,nenhuma,50.8731513829846,0.0,54,0,terminal,0.9108333333333333,GOV,43,j6032_1.sm,1,centralizada,0,1.6956521739130435,0.36666666666666664,22,0.0
True,117,69,0.7750830209781499,0.0,3.0,326.0,451.0,44.0,36.0,50.8731513829846,57,3,10,0,0.05,0.21666666666666667,337.0,0.13115924936179105,0.15095890618096322,0.008902077151335312,0.08742996864878591,22,0,44,36,38,80,8,12,0,0.6586427040007742,0.39362113220747674,13,60,72,28,0,44,0.6586427040007742,nenhuma,50.8731513829846,0.0,54,0,terminal,0.9108333333333333,GOV,43,j6032_1.sm,1,adaptativa,0,1.6956521739130435,0.36666666666666664,22,0.0
True,144,69,0.7441984235651198,8.881784197001252e-16,10.97177551195626,320.0,489.0,51.0,43.0,74.08282161821977,58,2,16,0,0.03333333333333333,0.3,337.0,0.18021385891678504,0.21983033121133463,0.03255719736485537,0.11274502875569556,31,0,51,43,29,94,0,15,6,0.7659648859265082,0.2570239140832174,2,60,88,37,6,51,0.7659648859265082,nenhuma,74.08282161821977,0.0,79,0,terminal,0.7264109696626342,GOV,43,j6032_1.sm,2,centralizada,0,2.0869565217391304,0.5166666666666667,31,0.0
True,144,69,0.7441984235651198,8.881784197001252e-16,10.97177551195626,320.0,489.0,51.0,43.0,74.08282161821977,58,2,16,0,0.03333333333333333,0.3,337.0,0.18021385891678504,0.21983033121133463,0.03255719736485537,0.11274502875569556,31,0,51,43,29,94,0,15,6,0.7659648859265082,0.2570239140832174,2,60,88,37,6,51,0.7659648859265082,nenhuma,74.08282161821977,0.0,79,0,terminal,0.7264109696626342,GOV,43,j6032_1.sm,2,adaptativa,0,2.0869565217391304,0.5166666666666667,31,0.0
True,135,69,0.6477666449310745,0.0,6.524106615555225,322.0,452.0,131.0,58.0,56.7821466063523,57,3,14,0,0.05,0.2833333333333333,337.0,0.14419685375709798,0.16849301663606023,0.019359366811736573,0.08137517831677263,27,0,131,58,33,189,0,7,19,0.794910294566222,0.24332019624229823,0,60,170,39,19,131,0.794910294566222,nenhuma,56.7821466063523,0.0,62,0,terminal,0.8321620468099162,GOV,43,j6032_1.sm,3,centralizada,0,1.9565217391304348,0.45,27,0.0
True,135,69,0.6477666449310745,0.0,6.524106615555225,322.0,452.0,131.0,58.0,56.7821466063523,57,3,14,0,0.05,0.2833333333333333,337.0,0.14419685375709798,0.16849301663606023,0.019359366811736573,0.08137517831677263,27,0,131,58,33,189,0,7,19,0.794910294566222,0.24332019624229823,0,60,170,39,19,131,0.794910294566222,nenhuma,56.7821466063523,0.0,62,0,terminal,0.8321620468099162,GOV,43,j6032_1.sm,3,adaptativa,0,1.9565217391304348,0.45,27,0.0
True,156,108,0.6181749471759176,0.0,6.065709917078705,315.0,383.0,158.0,51.0,27.565709917078706,58,2,6,0,0.03333333333333333,0.13333333333333333,334.0,0.07623983458885139,0.08253206561999613,0.018160808134966185,0.04449198765497858,23,0,158,51,37,209,25,0,0,0.6268507180531939,0.4857196752206667,21,60,184,26,0,158,0.6268507180531939,nenhuma,27.565709917078706,0.0,30,0,terminal,1.0,GOV,43,j6043_1.sm,0,centralizada,0,1.4444444444444444,0.38333333333333336,23,0.0
True,156,108,0.6181749471759176,0.0,6.065709917078705,315.0,383.0,158.0,51.0,27.565709917078706,58,2,6,0,0.03333333333333333,0.13333333333333333,334.0,0.07623983458885139,0.08253206561999613,0.018160808134966185,0.04449198765497858,23,0,158,51,37,209,25,0,0,0.6268507180531939,0.4857196752206667,21,60,184,26,0,158,0.6268507180531939,nenhuma,27.565709917078706,0.0,30,0,terminal,1.0,GOV,43,j6043_1.sm,0,adaptativa,0,1.4444444444444444,0.38333333333333336,23,0.0
True,148,108,0.6116692811555502,0.0,5.848838559150024,304.0,370.0,135.0,44.0,55.90204657818576,55,5,12,0,0.08333333333333333,0.2833333333333333,334.0,0.14337459130770658,0.16737139694067593,0.01751149269206594,0.09241503958271073,24,0,135,44,36,179,15,1,0,0.6586427040007742,0.39362113220747674,20,60,164,29,0,135,0.6586427040007742,nenhuma,55.90204657818576,0.0,62,0,terminal,0.9058333333333333,GOV,43,j6043_1.sm,1,centralizada,0,1.3703703703703705,0.4,24,0.0
True,148,108,0.6116692811555502,0.0,5.848838559150024,304.0,370.0,135.0,44.0,55.90204657818576,55,5,12,0,0.08333333333333333,0.2833333333333333,334.0,0.14337459130770658,0.16737139694067593,0.01751149269206594,0.09241503958271073,24,0,135,44,36,179,15,1,0,0.6586427040007742,0.39362113220747674,20,60,164,29,0,135,0.6586427040007742,nenhuma,55.90204657818576,0.0,62,0,terminal,0.9058333333333333,GOV,43,j6043_1.sm,1,adaptativa,0,1.3703703703703705,0.4,24,0.0
True,169,108,0.6484809774724011,0.0,4.0,326.0,407.0,106.0,57.0,57.620568896828736,59,1,12,0,0.016666666666666666,0.21666666666666667,334.0,0.14713366322699128,0.1725166733437986,0.011976047904191617,0.09180796766764455,20,0,106,57,40,163,7,9,2,0.7659648859265082,0.2570239140832174,6,60,154,48,2,106,0.7659648859265082,nenhuma,57.620568896828736,0.0,62,0,terminal,0.7716666666666665,GOV,43,j6043_1.sm,2,centralizada,0,1.5648148148148149,0.3333333333333333,20,0.0
True,169,108,0.6484809774724011,0.0,4.0,326.0,407.0,106.0,57.0,57.620568896828736,59,1,12,0,0.016666666666666666,0.21666666666666667,334.0,0.14713366322699128,0.1725166733437986,0.011976047904191617,0.09180796766764455,20,0,106,57,40,163,7,9,2,0.7659648859265082,0.2570239140832174,6,60,154,48,2,106,0.7659648859265082,nenhuma,57.620568896828736,0.0,62,0,terminal,0.7716666666666665,GOV,43,j6043_1.sm,2,adaptativa,0,1.5648148148148149,0.3333333333333333,20,0.0
True,170,108,0.5618171101276331,0.0,7.876438589495255,296.0,392.0,170.0,61.0,74.73595879083445,55,5,12,0,0.08333333333333333,0.2833333333333333,334.0,0.18284654722311733,0.22376035566118097,0.023582151465554653,0.1071120928328686,23,0,170,61,37,231,2,4,18,0.794910294566222,0.24332019624229823,4,60,211,41,18,170,0.794910294566222,nenhuma,74.73595879083445,0.0,79,0,terminal,0.8325579486419983,GOV,43,j6043_1.sm,3,centralizada,0,1.5740740740740742,0.38333333333333336,23,0.0
True,170,108,0.5618171101276331,0.0,7.876438589495255,296.0,392.0,170.0,61.0,74.73595879083445,55,5,12,0,0.08333333333333333,0.2833333333333333,334.0,0.18284654722311733,0.22376035566118097,0.023582151465554653,0.1071120928328686,23,0,170,61,37,231,2,4,18,0.794910294566222,0.24332019624229823,4,60,211,41,18,170,0.794910294566222,nenhuma,74.73595879083445,0.0,79,0,terminal,0.8325579486419983,GOV,43,j6043_1.sm,3,adaptativa,0,1.5740740740740742,0.38333333333333336,23,0.0
True,128,85,0.7197169855589849,0.0,7.646554727355254,305.0,400.0,74.0,34.0,47.77401676761979,56,4,9,0,0.06666666666666667,0.21666666666666667,323.0,0.1288494193420297,0.14790717265516964,0.023673544047539487,0.0859594283400893,21,0,74,34,39,108,6,3,0,0.6268507180531939,0.4857196752206667,16,60,102,28,0,74,0.6268507180531939,nenhuma,47.774016767619806,0.0,53,0,terminal,0.8958689701422027,GOV,44,j6010_1.sm,0,centralizada,0,1.5058823529411764,0.35,21,0.0
True,128,85,0.7197169855589849,0.0,7.646554727355254,305.0,400.0,74.0,34.0,47.77401676761979,56,4,9,0,0.06666666666666667,0.21666666666666667,323.0,0.1288494193420297,0.14790717265516964,0.023673544047539487,0.0859594283400893,21,0,74,34,39,108,6,3,0,0.6268507180531939,0.4857196752206667,16,60,102,28,0,74,0.6268507180531939,nenhuma,47.774016767619806,0.0,53,0,terminal,0.8958689701422027,GOV,44,j6010_1.sm,0,adaptativa,0,1.5058823529411764,0.35,21,0.0
True,127,85,0.7196982021169346,0.0,5.0,297.0,388.0,57.0,37.0,57.11486628524167,56,4,11,0,0.06666666666666667,0.25,323.0,0.15025686009971037,0.17682621140941693,0.015479876160990712,0.10594192417432358,16,0,57,37,44,94,7,7,0,0.6586427040007742,0.39362113220747674,14,60,87,30,0,57,0.6586427040007742,nenhuma,57.11486628524167,0.0,61,0,terminal,0.8925573147775755,GOV,44,j6010_1.sm,1,centralizada,0,1.4941176470588236,0.26666666666666666,16,0.0
True,127,85,0.7196982021169346,0.0,5.0,297.0,388.0,57.0,37.0,57.11486628524167,56,4,11,0,0.06666666666666667,0.25,323.0,0.15025686009971037,0.17682621140941693,0.015479876160990712,0.10594192417432358,16,0,57,37,44,94,7,7,0,0.6586427040007742,0.39362113220747674,14,60,87,30,0,57,0.6586427040007742,nenhuma,57.11486628524167,0.0,61,0,terminal,0.8925573147775755,GOV,44,j6010_1.sm,1,adaptativa,0,1.4941176470588236,0.26666666666666666,16,0.0
True,140,85,0.6910221432253905,0.0,4.44154852031034,303.0,418.0,57.0,51.0,78.9010210424777,56,4,18,0,0.06666666666666667,0.36666666666666664,323.0,0.19631953369468672,0.2442756069426554,0.01375092421148712,0.13043625039101572,34,0,57,51,26,108,8,24,0,0.7659648859265082,0.2570239140832174,4,60,100,43,0,57,0.7659648859265082,nenhuma,78.90102104247768,0.0,87,0,terminal,0.8491666666666666,GOV,44,j6010_1.sm,2,centralizada,0,1.6470588235294117,0.5666666666666667,34,0.0
True,140,85,0.6910221432253905,0.0,4.44154852031034,303.0,418.0,57.0,51.0,78.9010210424777,56,4,18,0,0.06666666666666667,0.36666666666666664,323.0,0.19631953369468672,0.2442756069426554,0.01375092421148712,0.13043625039101572,34,0,57,51,26,108,8,24,0,0.7659648859265082,0.2570239140832174,4,60,100,43,0,57,0.7659648859265082,nenhuma,78.90102104247768,0.0,87,0,terminal,0.8491666666666666,GOV,44,j6010_1.sm,2,adaptativa,0,1.6470588235294117,0.5666666666666667,34,0.0
True,140,85,0.6644812594858805,0.0,0.0,323.0,404.0,94.0,55.0,54.99306862706864,60,0,12,0,0.0,0.2,323.0,0.1454869763268736,0.1702571784119772,0.0,0.09045015718888127,28,0,94,55,32,149,3,14,2,0.794910294566222,0.24332019624229823,3,60,144,50,2,94,0.794910294566222,nenhuma,54.99306862706864,0.0,60,0,terminal,0.8474357136745234,GOV,44,j6010_1.sm,3,centralizada,0,1.6470588235294117,0.4666666666666667,28,0.0
