arquivo,cenario,P_max,semente,S_UR_maximo,fracao_heuristica,defeitos_gerados
j6014_1.sm,adaptativa,0.8,35,11.523256876053608,0.36261682242990656,14
j6014_1.sm,adaptativa,0.8,36,16.376423643106506,0.49040139616055844,14
j6014_1.sm,adaptativa,0.8,37,6.583343183392234,0.37777777777777777,14
j6014_1.sm,adaptativa,0.8,38,5.0,0.49911504424778763,17
j6014_1.sm,adaptativa,0.8,39,0.0,0.4265486725663717,11
j6014_1.sm,adaptativa,1.0,0,9.563714513490062,0.5052447552447552,13
j6014_1.sm,adaptativa,1.0,1,5.0,0.53184165232358,10
j6014_1.sm,adaptativa,1.0,2,4.5,0.5709342560553633,13
j6014_1.sm,adaptativa,1.0,3,4.5,0.4597495527728086,13
j6014_1.sm,adaptativa,1.0,4,5.981132698972722,0.46735395189003437,10
j6014_1.sm,adaptativa,1.0,5,4.0,0.4632867132867133,16
j6014_1.sm,adaptativa,1.0,6,9.5,0.43508771929824563,16
j6014_1.sm,adaptativa,1.0,7,5.0,0.5925297113752123,11
j6014_1.sm,adaptativa,1.0,8,10.87460157194597,0.4780316344463972,16
j6014_1.sm,adaptativa,1.0,9,10.994127211714133,0.3822463768115942,15
j6014_1.sm,adaptativa,1.0,10,8.5,0.46748681898066785,8
j6014_1.sm,adaptativa,1.0,11,12.680214457124492,0.558974358974359,22
j6014_1.sm,adaptativa,1.0,12,7.5,0.5181975736568457,19
j6014_1.sm,adaptativa,1.0,13,0.0,0.5,8
j6014_1.sm,adaptativa,1.0,14,13.442288982013157,0.4783362218370884,25
j6014_1.sm,adaptativa,1.0,15,4.0,0.4973913043478261,17
j6014_1.sm,adaptativa,1.0,16,6.402618381149911,0.4257602862254025,14
j6014_1.sm,adaptativa,1.0,17,3.533924091510948,0.46332737030411447,14
j6014_1.sm,adaptativa,1.0,18,5.739339111327976,0.6074450084602369,13
j6014_1.sm,adaptativa,1.0,19,2.0,0.528169014084507,16
j6014_1.sm,adaptativa,1.0,20,10.32719310784075,0.41114982578397213,14
j6014_1.sm,adaptativa,1.0,21,2.0,0.5280701754385965,17
j6014_1.sm,adaptativa,1.0,22,7.0,0.4896551724137931,14
j6014_1.sm,adaptativa,1.0,23,6.080427376591418,0.44658493870402804,16
j6014_1.sm,adaptativa,1.0,24,9.5,0.3798165137614679,9
j6014_1.sm,adaptativa,1.0,25,9.5,0.5078534031413613,19
j6014_1.sm,adaptativa,1.0,26,9.305412630105575,0.4824561403508772,15
j6014_1.sm,adaptativa,1.0,27,5.0,0.48857644991212656,11
j6014_1.sm,adaptativa,1.0,28,7.0,0.5176056338028169,11
j6014_1.sm,adaptativa,1.0,29,8.0,0.4563279857397504,15
j6014_1.sm,adaptativa,1.0,30,10.107138542536,0.43409490333919154,12
j6014_1.sm,adaptativa,1.0,31,2.0,0.49554367201426025,8
j6014_1.sm,adaptativa,1.0,32,5.0,0.42473118279569894,16
j6014_1.sm,adaptativa,1.0,33,11.127068496532903,0.46397188049209137,16
j6014_1.sm,adaptativa,1.0,34,4.0,0.4206773618538324,11
j6014_1.sm,adaptativa,1.0,35,2.0,0.5060658578856152,14
j6014_1.sm,adaptativa,1.0,36,4.205896665088675,0.5723905723905723,14
j6014_1.sm,adaptativa,1.0,37,11.590707458655306,0.4946808510638298,12
j6014_1.sm,adaptativa,1.0,38,7.138257790808893,0.4105263157894737,18
j6014_1.sm,adaptativa,1.0,39,0.0,0.5277777777777778,9
