braco,cenario,ablacao,arquivo,semente,concluiu,makespan,atraso_relativo,E_total,TW,TL,TU,TR,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,S_UR_maximo,E_plano,retrabalho_sobre_plano,divida_latente_sobre_plano,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_colega_capaz_sem_confianca,tarefas_acima_da_competencia_maxima_inicial,competencia_minima_inicial,competencia_maxima_inicial,competencia_maxima_final
sem_par_tau,sem_par_tau,nenhuma,j6032_1.sm,10,True,169,2.449275362318841,0.7457613303548088,716.0,0.0,173.0,71.09268764223881,4,14,0,0.0666666666666666,9.285046362958454,337.0,0.2109575300956641,0.0275520663589271,41,0,0,173,19,173,60,113,20,0.4175993861121362,0.5820371027673271,0.5820371027673271
sem_par_tau,sem_par_tau,nenhuma,j6032_1.sm,11,True,154,2.231884057971014,0.8690606258021589,684.0,0.0,37.0,66.05671352750036,3,13,0,0.05,5.0,337.0,0.1960139867284877,0.0148367952522255,31,0,0,37,29,37,26,11,7,0.486713896835989,0.7131697048371954,0.7131697048371954
sem_par_tau,sem_par_tau,nenhuma,j6035_1.sm,0,True,189,2.423076923076923,0.8120308855860779,732.0,0.0,89.0,80.44354481256438,3,11,0,0.05,11.992341349513003,353.0,0.2278853960695875,0.0339726383838895,41,0,0,89,19,89,30,59,22,0.4857196752206667,0.6268507180531939,0.6268507180531939
sem_par_tau,sem_par_tau,nenhuma,j6035_1.sm,1,True,194,2.4871794871794872,0.8368488681452215,728.0,0.0,80.0,61.93007663800458,4,7,0,0.0666666666666666,9.73547229822701,353.0,0.1754393105892481,0.0275792416380368,37,0,0,80,23,80,29,51,19,0.3936211322074767,0.6586427040007742,0.6586427040007742
sem_par_tau,sem_par_tau,nenhuma,j6035_1.sm,2,True,190,2.435897435897436,0.810428360529106,751.0,0.0,103.0,72.67043328751859,6,9,0,0.1,8.651382602111275,353.0,0.2058652501062849,0.0245081660116466,39,0,0,103,21,103,38,65,11,0.2570239140832174,0.7659648859265082,0.7659648859265082
sem_par_tau,sem_par_tau,nenhuma,j6035_1.sm,3,True,211,2.7051282051282053,0.7450345044699163,737.0,0.0,174.0,78.21592970297036,4,11,0,0.0666666666666666,8.787965586030063,353.0,0.2215748716798027,0.0248950866459775,39,0,0,174,21,174,76,98,8,0.2433201962422982,0.794910294566222,0.794910294566222
sem_par_tau,sem_par_tau,nenhuma,j6035_1.sm,4,True,209,2.6794871794871797,0.7524443254574201,769.0,0.0,188.0,65.00252428312949,0,12,0,0.0,0.0,353.0,0.18414312828082,0.0,45,0,0,188,15,188,92,96,11,0.3530323246498424,0.7496468789669437,0.7496468789669437
sem_par_tau,sem_par_tau,nenhuma,j6035_1.sm,5,True,209,2.6794871794871797,0.7768700065164211,723.0,0.0,118.0,89.65763118081902,1,19,0,0.0166666666666666,0.5,353.0,0.253987623741697,0.0014164305949008,36,0,0,118,24,118,38,80,15,0.3910769205246226,0.6863255838987572,0.6863255838987572
sem_par_tau,sem_par_tau,nenhuma,j6035_1.sm,6,True,198,2.5384615384615383,0.7994277138318489,687.0,0.0,104.0,68.36475320206779,4,14,0,0.0666666666666666,7.0928248589829295,353.0,0.1936678560965093,0.0200929882690734,32,0,0,104,28,104,52,52,11,0.2436049793851584,0.7631789564580391,0.7631789564580391
sem_par_tau,sem_par_tau,nenhuma,j6035_1.sm,7,True,184,2.358974358974359,0.8074047568389423,713.0,0.0,88.0,82.07629347076818,6,12,0,0.1,10.744763582947051,353.0,0.2325107463761138,0.0304384237477253,37,0,0,88,23,88,36,52,27,0.4310024134004245,0.5858494645010164,0.5858494645010164
sem_par_tau,sem_par_tau,nenhuma,j6035_1.sm,8,True,211,2.7051282051282053,0.7276640014129817,822.0,0.0,200.0,107.6422502746271,5,15,0,0.0833333333333333,9.72254901960784,353.0,0.3049355531859125,0.0275426317835916,52,0,0,200,8,200,63,137,33,0.2724902104363956,0.5273323364698471,0.5273323364698471
sem_par_tau,sem_par_tau,nenhuma,j6035_1.sm,9,True,202,2.58974358974359,0.7853463758003817,726.0,0.0,133.0,65.43286474722807,3,8,0,0.05,7.597996357012749,353.0,0.1853622230799662,0.0215240690000361,38,0,0,133,22,133,61,72,15,0.3512385487549321,0.6872143627230507,0.6872143627230507
sem_par_tau,sem_par_tau,nenhuma,j6035_1.sm,10,True,206,2.641025641025641,0.7229084145192303,742.0,0.0,188.0,96.40941106414785,7,15,0,0.1166666666666666,13.493231302686205,353.0,0.2731144789352629,0.0382244512823971,41,0,0,188,19,188,66,122,27,0.4175993861121362,0.5820371027673271,0.5820371027673271
sem_par_tau,sem_par_tau,nenhuma,j6035_1.sm,11,True,182,2.333333333333333,0.8172899296831614,734.0,0.0,95.0,69.09010651158964,6,12,0,0.1,8.0,353.0,0.1957226813359479,0.0226628895184136,39,0,0,95,21,95,36,59,13,0.486713896835989,0.7131697048371954,0.7131697048371954
sem_par_tau,sem_par_tau,nenhuma,j6038_1.sm,0,True,186,2.547945205479452,0.8736871429789909,693.0,0.0,74.0,26.19010880381499,3,5,0,0.05,6.628235303530907,341.0,0.0768038381343548,0.0194376401863076,36,0,0,74,24,74,25,49,15,0.4857196752206667,0.6268507180531939,0.6268507180531939
sem_par_tau,sem_par_tau,nenhuma,j6038_1.sm,1,True,190,2.602739726027397,0.8279060347051795,696.0,0.0,69.0,75.6751138706801,4,12,0,0.0666666666666666,13.418589462114213,341.0,0.2219211550459826,0.039350702234939,32,0,0,69,28,69,26,43,14,0.3936211322074767,0.6586427040007742,0.6586427040007742
sem_par_tau,sem_par_tau,nenhuma,j6038_1.sm,2,True,186,2.547945205479452,0.811968268431731,710.0,0.0,78.0,86.41840722584308,4,14,0,0.0666666666666666,4.868504875230272,341.0,0.2534264141520325,0.0142771403965697,36,0,0,78,24,78,42,36,5,0.2570239140832174,0.7659648859265082,0.7659648859265082
sem_par_tau,sem_par_tau,nenhuma,j6038_1.sm,3,True,179,2.452054794520548,0.8745825899346336,706.0,0.0,42.0,59.2422297507278,1,12,0,0.0166666666666666,9.19747277830418,341.0,0.1737308790343923,0.0269720609334433,32,0,0,42,28,42,19,23,4,0.2433201962422982,0.794910294566222,0.794910294566222
sem_par_tau,sem_par_tau,nenhuma,j6038_1.sm,4,True,182,2.493150684931507,0.869421937542027,686.0,0.0,62.0,41.030009916030544,5,6,0,0.0833333333333333,10.140874878903048,341.0,0.1203226097244297,0.0297386360085133,34,0,0,62,26,62,22,40,5,0.3530323246498424,0.7496468789669437,0.7496468789669437
sem_par_tau,sem_par_tau,nenhuma,j6038_1.sm,5,True,185,2.5342465753424657,0.7800088838114951,711.0,0.0,106.0,94.52807968765076,2,17,0,0.0333333333333333,4.492664776358995,341.0,0.2772084448318204,0.013174970018648,41,0,0,106,19,106,51,55,12,0.3910769205246226,0.6863255838987572,0.6863255838987572
sem_par_tau,sem_par_tau,nenhuma,j6038_1.sm,6,True,168,2.3013698630136985,0.8821594227182364,638.0,0.0,37.0,48.22528510107914,5,10,0,0.0833333333333333,4.5,341.0,0.1414231234635752,0.0131964809384164,23,0,0,37,37,37,14,23,5,0.2436049793851584,0.7631789564580391,0.7631789564580391
sem_par_tau,sem_par_tau,nenhuma,j6038_1.sm,7,True,195,2.671232876712329,0.8031827834053539,721.0,0.0,124.0,52.678604293641214,2,11,0,0.0333333333333333,4.0,341.0,0.1544827105385373,0.0117302052785923,44,0,0,124,16,124,39,85,18,0.4310024134004245,0.5858494645010164,0.5858494645010164
sem_par_tau,sem_par_tau,nenhuma,j6038_1.sm,8,True,238,3.26027397260274,0.7236882178005251,756.0,0.0,216.0,72.64876089551217,3,12,0,0.05,3.5,341.0,0.213046219634933,0.0102639296187683,53,0,0,216,7,216,63,153,26,0.2724902104363956,0.5273323364698471,0.5273323364698471
sem_par_tau,sem_par_tau,nenhuma,j6038_1.sm,9,True,196,2.684931506849315,0.7764774456767147,674.0,0.0,135.0,59.02263704207955,5,10,0,0.0833333333333333,10.140874878903048,341.0,0.1730869121468608,0.0297386360085133,33,0,0,135,27,135,40,95,12,0.3512385487549321,0.6872143627230507,0.6872143627230507
sem_par_tau,sem_par_tau,nenhuma,j6038_1.sm,10,True,205,2.808219178082192,0.7734000634714374,776.0,0.0,157.0,70.36169681302142,4,9,0,0.0666666666666666,5.0,341.0,0.206339286841705,0.0146627565982404,47,0,0,157,13,157,39,118,18,0.4175993861121362,0.5820371027673271,0.5820371027673271
sem_par_tau,sem_par_tau,nenhuma,j6038_1.sm,11,True,176,2.410958904109589,0.8415080199391899,699.0,0.0,39.0,92.65161999348749,6,13,0,0.1,8.0,341.0,0.2717056304794354,0.0234604105571847,36,0,0,39,24,39,16,23,8,0.486713896835989,0.7131697048371954,0.7131697048371954
sem_par_tau,sem_par_tau,nenhuma,j6040_1.sm,0,True,194,2.255813953488372,0.808331534476108,716.0,0.0,129.0,40.775167071826,0,8,0,0.0,0.0,375.0,0.1087337788582026,0.0,39,0,0,129,21,129,42,87,22,0.4857196752206667,0.6268507180531939,0.6268507180531939
sem_par_tau,sem_par_tau,nenhuma,j6040_1.sm,1,True,195,2.2674418604651163,0.8226216083472416,737.0,0.0,101.0,57.91616913726958,4,9,0,0.0666666666666666,9.931110403203334,375.0,0.1544431176993855,0.0264829610752088,38,0,0,101,22,101,47,54,19,0.3936211322074767,0.6586427040007742,0.6586427040007742
sem_par_tau,sem_par_tau,nenhuma,j6040_1.sm,2,True,178,2.069767441860465,0.8657003493119427,748.0,0.0,51.0,65.04031209472106,4,11,0,0.0666666666666666,7.5,375.0,0.1734408322525895,0.02,38,0,0,51,22,51,22,29,4,0.2570239140832174,0.7659648859265082,0.7659648859265082
sem_par_tau,sem_par_tau,nenhuma,j6040_1.sm,3,True,193,2.244186046511628,0.811776202593767,782.0,0.0,136.0,45.31969020694759,2,8,0,0.0333333333333333,5.564811251681382,375.0,0.1208525072185269,0.0148394966711503,43,0,0,136,17,136,46,90,2,0.2433201962422982,0.794910294566222,0.794910294566222
sem_par_tau,sem_par_tau,nenhuma,j6040_1.sm,4,True,212,2.4651162790697674,0.7799406081750783,765.0,0.0,162.0,53.84391552577756,4,4,0,0.0666666666666666,7.7378164577335005,375.0,0.1435837747354068,0.0206341772206226,39,0,0,162,21,162,57,105,5,0.3530323246498424,0.7496468789669437,0.7496468789669437
sem_par_tau,sem_par_tau,nenhuma,j6040_1.sm,5,True,209,2.4302325581395348,0.7999644100888226,748.0,0.0,133.0,54.04159755925541,3,12,0,0.05,8.38788507889058,375.0,0.144110926824681,0.0223676935437082,38,0,0,133,22,133,43,90,15,0.3910769205246226,0.6863255838987572,0.6863255838987572
sem_par_tau,sem_par_tau,nenhuma,j6040_1.sm,6,True,186,2.1627906976744184,0.8295130798398771,742.0,0.0,76.0,76.50066313991098,3,13,0,0.05,7.647507868898318,375.0,0.2040017683730959,0.0203933543170621,31,0,0,76,29,76,50,26,4,0.2436049793851584,0.7631789564580391,0.7631789564580391
sem_par_tau,sem_par_tau,nenhuma,j6040_1.sm,7,True,204,2.372093023255814,0.8080780586039011,779.0,0.0,112.0,73.01578004216738,3,11,0,0.05,6.0,375.0,0.194708746779113,0.016,48,0,0,112,12,112,39,73,29,0.4310024134004245,0.5858494645010164,0.5858494645010164
sem_par_tau,sem_par_tau,nenhuma,j6040_1.sm,8,True,233,2.7093023255813957,0.7290405422990981,837.0,0.0,237.0,74.08429907127204,4,12,0,0.0666666666666666,5.075830266162988,375.0,0.1975581308567254,0.0135355473764346,50,0,0,237,10,237,96,141,37,0.2724902104363956,0.5273323364698471,0.5273323364698471
sem_par_tau,sem_par_tau,nenhuma,j6040_1.sm,9,True,191,2.2209302325581395,0.7654183217752979,740.0,0.0,121.0,105.79159480224736,8,13,0,0.1333333333333333,19.55049411464417,375.0,0.2821109194726596,0.0521346509723844,39,0,0,121,21,121,42,79,15,0.3512385487549321,0.6872143627230507,0.6872143627230507
sem_par_tau,sem_par_tau,nenhuma,j6040_1.sm,10,True,205,2.383720930232558,0.7759959573217748,803.0,0.0,154.0,77.79920536110178,3,14,0,0.05,7.212556731663639,375.0,0.2074645476296047,0.0192334846177697,43,0,0,154,17,154,46,108,30,0.4175993861121362,0.5820371027673271,0.5820371027673271
sem_par_tau,sem_par_tau,nenhuma,j6040_1.sm,11,True,201,2.3372093023255816,0.8177111152926493,774.0,0.0,73.0,99.54455042230212,2,18,0,0.0333333333333333,7.209036387692901,375.0,0.2654521344594723,0.0192240970338477,41,0,0,73,19,73,30,43,11,0.486713896835989,0.7131697048371954,0.7131697048371954
sem_par_tau,sem_par_tau,nenhuma,j6043_1.sm,0,True,247,2.287037037037037,0.7131935485305648,603.0,0.0,193.0,49.492785573280734,3,9,0,0.05,8.26584345454747,334.0,0.1481819927343734,0.0247480342950523,30,0,0,193,30,193,51,142,21,0.4857196752206667,0.6268507180531939,0.6268507180531939
sem_par_tau,sem_par_tau,nenhuma,j6043_1.sm,1,True,229,2.1203703703703702,0.7067789476249666,582.0,0.0,172.0,69.45406856801672,6,12,0,0.1,11.707847922430975,334.0,0.2079463130778943,0.0350534368935059,31,0,0,172,29,172,44,128,20,0.3936211322074767,0.6586427040007742,0.6586427040007742
sem_par_tau,sem_par_tau,nenhuma,j6043_1.sm,2,True,234,2.1666666666666665,0.7607701111888702,622.0,0.0,146.0,49.59258263707101,2,13,0,0.0333333333333333,7.630379952895851,334.0,0.1484807863385359,0.022845448960766,27,0,0,146,33,146,48,98,6,0.2570239140832174,0.7659648859265082,0.7659648859265082
sem_par_tau,sem_par_tau,nenhuma,j6043_1.sm,3,True,242,2.240740740740741,0.6729497651060634,589.0,0.0,233.0,53.25106707952842,5,7,0,0.0833333333333333,8.208653959452487,334.0,0.1594343325734384,0.0245768082618337,32,0,0,233,28,233,61,172,4,0.2433201962422982,0.794910294566222,0.794910294566222
sem_par_tau,sem_par_tau,nenhuma,j6043_1.sm,4,True,256,2.3703703703703702,0.6910335888998255,624.0,0.0,241.0,37.99518000775082,7,3,0,0.1166666666666666,9.0,334.0,0.1137580239753018,0.0269461077844311,34,0,0,241,26,241,65,176,10,0.3530323246498424,0.7496468789669437,0.7496468789669437
sem_par_tau,sem_par_tau,nenhuma,j6043_1.sm,5,True,223,2.064814814814815,0.7102526359100567,608.0,0.0,175.0,73.03342988084947,4,15,0,0.0666666666666666,7.628735876426166,334.0,0.2186629637151181,0.0228405265761262,33,0,0,175,27,175,50,125,16,0.3910769205246226,0.6863255838987572,0.6863255838987572
sem_par_tau,sem_par_tau,nenhuma,j6043_1.sm,6,True,201,1.8611111111111112,0.784253002017716,541.0,0.0,101.0,47.82840818985995,2,12,0,0.0333333333333333,4.0,334.0,0.1431988269157483,0.0119760479041916,11,0,0,101,49,101,24,77,7,0.2436049793851584,0.7631789564580391,0.7631789564580391
sem_par_tau,sem_par_tau,nenhuma,j6043_1.sm,7,True,241,2.2314814814814814,0.6243847535831049,576.0,0.0,296.0,50.50811169644478,4,8,0,0.0666666666666666,7.910012505702575,334.0,0.1512218913067209,0.0236826721727622,35,0,0,296,25,296,80,216,25,0.4310024134004245,0.5858494645010164,0.5858494645010164
sem_par_tau,sem_par_tau,nenhuma,j6043_1.sm,8,True,251,2.324074074074074,0.6136243969007051,643.0,0.0,315.0,89.87228677292687,5,15,0,0.0833333333333333,10.328692766207944,334.0,0.2690787029129547,0.0309242298389459,41,0,0,315,19,315,84,231,33,0.2724902104363956,0.5273323364698471,0.5273323364698471
sem_par_tau,sem_par_tau,nenhuma,j6043_1.sm,9,True,249,2.305555555555556,0.7285953540723292,642.0,0.0,157.0,82.1475346523652,10,10,0,0.1666666666666666,10.99641802178501,334.0,0.2459507025519916,0.0329234072508533,31,0,0,157,29,157,46,111,16,0.3512385487549321,0.6872143627230507,0.6872143627230507
sem_par_tau,sem_par_tau,nenhuma,j6043_1.sm,10,True,255,2.361111111111111,0.66429393776751,668.0,0.0,274.0,63.57894935026036,6,10,0,0.1,7.766515737809293,334.0,0.1903561357792226,0.0232530411311655,43,0,0,274,17,274,70,204,26,0.4175993861121362,0.5820371027673271,0.5820371027673271
sem_par_tau,sem_par_tau,nenhuma,j6043_1.sm,11,True,237,2.1944444444444446,0.7055079691492915,601.0,0.0,161.0,89.86847814730115,6,13,0,0.1,8.5,334.0,0.269067299842219,0.0254491017964071,27,0,0,161,33,161,48,113,13,0.486713896835989,0.7131697048371954,0.7131697048371954
sem_par_tau,sem_par_tau,nenhuma,j6046_1.sm,0,True,203,2.602564102564102,0.7719660726670198,652.0,0.0,158.0,34.596703255939566,0,7,0,0.0,0.0,320.0,0.1081146976748111,0.0,47,0,0,158,13,158,47,111,29,0.4857196752206667,0.6268507180531939,0.6268507180531939
sem_par_tau,sem_par_tau,nenhuma,j6046_1.sm,1,True,222,2.8461538461538463,0.7618420917776428,654.0,0.0,130.0,74.44561105043474,5,11,0,0.0833333333333333,12.850241320997304,320.0,0.2326425345326085,0.0401570041281165,41,0,0,130,19,130,36,94,26,0.3936211322074767,0.6586427040007742,0.6586427040007742
sem_par_tau,sem_par_tau,nenhuma,j6046_1.sm,2,True,215,2.7564102564102564,0.7508427593241006,640.0,0.0,115.0,97.37553675834889,2,18,0,0.0333333333333333,9.136021505376345,320.0,0.3042985523698402,0.028550067204301,43,0,0,115,17,115,39,76,10,0.2570239140832174,0.7659648859265082,0.7659648859265082
sem_par_tau,sem_par_tau,nenhuma,j6046_1.sm,3,True,231,2.9615384615384617,0.7385712663856723,678.0,0.0,190.0,49.98859616880536,3,9,0,0.05,4.5,320.0,0.1562143630275167,0.0140625,43,0,0,190,17,190,62,128,7,0.2433201962422982,0.794910294566222,0.794910294566222
sem_par_tau,sem_par_tau,nenhuma,j6046_1.sm,4,True,235,3.0128205128205128,0.7535077145418936,688.0,0.0,159.0,66.06298093879505,5,7,0,0.0833333333333333,11.336920042786469,320.0,0.2064468154337345,0.0354278751337077,44,0,0,159,16,159,43,116,14,0.3530323246498424,0.7496468789669437,0.7496468789669437
sem_par_tau,sem_par_tau,nenhuma,j6046_1.sm,5,True,224,2.871794871794872,0.7297338845061714,691.0,0.0,156.0,99.920534555712,1,18,0,0.0166666666666666,6.948440591841145,320.0,0.3122516704866,0.0217138768495035,46,0,0,156,14,156,45,111,23,0.3910769205246226,0.6863255838987572,0.6863255838987572
sem_par_tau,sem_par_tau,nenhuma,j6046_1.sm,6,True,227,2.91025641025641,0.7982596218656622,640.0,0.0,96.0,65.74417253401366,5,11,0,0.0833333333333333,4.604082015165467,320.0,0.2054505391687927,0.014387756297392,33,0,0,96,27,96,27,69,11,0.2436049793851584,0.7631789564580391,0.7631789564580391
sem_par_tau,sem_par_tau,nenhuma,j6046_1.sm,7,True,223,2.858974358974359,0.7460752411380555,692.0,0.0,137.0,98.5203918366602,6,12,0,0.1,11.336920042786469,320.0,0.3078762244895631,0.0354278751337077,54,0,0,137,6,137,36,101,33,0.4310024134004245,0.5858494645010164,0.5858494645010164
sem_par_tau,sem_par_tau,nenhuma,j6046_1.sm,8,True,243,3.1153846153846154,0.694987305593839,704.0,0.0,224.0,84.96814248781132,1,19,0,0.0166666666666666,3.5,320.0,0.2655254452744103,0.0109375,53,0,0,224,7,224,65,159,39,0.2724902104363956,0.5273323364698471,0.5273323364698471
sem_par_tau,sem_par_tau,nenhuma,j6046_1.sm,9,True,212,2.717948717948718,0.7730968596267128,661.0,0.0,142.0,52.00282632005729,2,9,0,0.0333333333333333,4.5,320.0,0.162508832250179,0.0140625,44,0,0,142,16,142,46,96,23,0.3512385487549321,0.6872143627230507,0.6872143627230507
sem_par_tau,sem_par_tau,nenhuma,j6046_1.sm,10,True,221,2.833333333333333,0.7208387102004999,713.0,0.0,179.0,97.12556985414992,5,14,0,0.0833333333333333,9.244634606527908,320.0,0.3035174057942185,0.0288894831453997,49,0,0,179,11,179,44,135,34,0.4175993861121362,0.5820371027673271,0.5820371027673271
sem_par_tau,sem_par_tau,nenhuma,j6046_1.sm,11,True,199,2.551282051282051,0.8096530331010453,644.0,0.0,71.0,80.4024423689503,7,11,0,0.1166666666666666,7.603798848023719,320.0,0.2512576324029697,0.0237618714000741,41,0,0,71,19,71,25,46,17,0.486713896835989,0.7131697048371954,0.7131697048371954
sem_par_tau,sem_par_tau,nenhuma,j604_1.sm,0,True,192,2.2857142857142856,0.8378794901396989,776.0,0.0,101.0,49.14750585507024,1,8,0,0.0166666666666666,6.2042345057587385,382.0,0.1286583922907598,0.0162414515857558,44,0,0,101,16,101,37,64,18,0.4857196752206667,0.6268507180531939,0.6268507180531939
sem_par_tau,sem_par_tau,nenhuma,j604_1.sm,1,True,190,2.261904761904762,0.80711194337662,784.0,0.0,101.0,86.36463712836503,4,11,0,0.0666666666666666,11.925264111488884,382.0,0.226085437508809,0.0312179688782431,38,0,0,101,22,101,59,42,16,0.3936211322074767,0.6586427040007742,0.6586427040007742
sem_par_tau,sem_par_tau,nenhuma,j604_1.sm,2,True,209,2.488095238095238,0.7463550112858931,853.0,0.0,145.0,144.88775060325307,3,16,0,0.05,11.192405181773932,382.0,0.3792873052441179,0.0292994900046438,50,0,0,145,10,145,56,89,7,0.2570239140832174,0.7659648859265082,0.7659648859265082
sem_par_tau,sem_par_tau,nenhuma,j604_1.sm,3,True,212,2.523809523809524,0.7775685374983226,837.0,0.0,188.0,51.4324424608109,5,7,0,0.0833333333333333,5.273537510266302,382.0,0.1346399017298714,0.0138050720164039,47,0,0,188,13,188,99,89,5,0.2433201962422982,0.794910294566222,0.794910294566222
sem_par_tau,sem_par_tau,nenhuma,j604_1.sm,4,True,202,2.4047619047619047,0.8064000577018936,798.0,0.0,139.0,52.58326252377474,4,8,0,0.0666666666666666,10.895716965567864,382.0,0.1376525196957454,0.0285228192815912,41,0,0,139,19,139,67,72,8,0.3530323246498424,0.7496468789669437,0.7496468789669437
sem_par_tau,sem_par_tau,nenhuma,j604_1.sm,5,True,202,2.4047619047619047,0.8044906319805382,807.0,0.0,129.0,67.11920104437272,3,14,0,0.05,3.0,382.0,0.1757047147758448,0.0078534031413612,40,0,0,129,20,129,49,80,15,0.3910769205246226,0.6863255838987572,0.6863255838987572
sem_par_tau,sem_par_tau,nenhuma,j604_1.sm,6,True,191,2.273809523809524,0.8217754265369437,813.0,0.0,92.0,84.32138117840255,5,9,0,0.0833333333333333,6.510647334407392,382.0,0.2207365999434621,0.0170435794094434,37,0,0,92,23,92,57,35,7,0.2436049793851584,0.7631789564580391,0.7631789564580391
sem_par_tau,sem_par_tau,nenhuma,j604_1.sm,7,True,211,2.511904761904762,0.8184503558113951,848.0,0.0,119.0,69.10438187091985,7,7,0,0.1166666666666666,9.40881056451089,382.0,0.1809015232223032,0.0246303941479342,52,0,0,119,8,119,46,73,27,0.4310024134004245,0.5858494645010164,0.5858494645010164
sem_par_tau,sem_par_tau,nenhuma,j604_1.sm,8,True,206,2.452380952380953,0.7647501734700823,889.0,0.0,205.0,68.47113219488315,7,8,0,0.1166666666666666,11.579719072329189,382.0,0.1792438015572857,0.0303134007129036,60,0,0,205,0,205,79,126,35,0.2724902104363956,0.5273323364698471,0.5273323364698471
sem_par_tau,sem_par_tau,nenhuma,j604_1.sm,9,True,205,2.4404761904761907,0.7384087126397056,812.0,0.0,181.0,106.66199761811606,6,12,0,0.1,10.434117505127276,382.0,0.2792198890526598,0.0273144437306996,45,0,0,181,15,181,70,111,15,0.3512385487549321,0.6872143627230507,0.6872143627230507
sem_par_tau,sem_par_tau,nenhuma,j604_1.sm,10,True,208,2.4761904761904763,0.8209237042912266,871.0,0.0,121.0,68.99993878482118,4,10,0,0.0666666666666666,14.43531125445156,382.0,0.1806281120021497,0.0377887729174124,49,0,0,121,11,121,31,90,28,0.4175993861121362,0.5820371027673271,0.5820371027673271
sem_par_tau,sem_par_tau,nenhuma,j604_1.sm,11,True,190,2.261904761904762,0.8072799152084514,822.0,0.0,101.0,95.23417691216515,8,12,0,0.1333333333333333,12.533865903110918,382.0,0.2493041280423172,0.0328111672856306,47,0,0,101,13,101,43,58,12,0.486713896835989,0.7131697048371954,0.7131697048371954
sem_par_tau,sem_par_tau,nenhuma,j607_1.sm,0,True,184,2.389610389610389,0.8476829005129541,716.0,0.0,85.0,43.655471482001694,3,6,0,0.05,9.123647296600996,336.0,0.1299269984583383,0.0271537121922648,46,0,0,85,14,85,24,61,13,0.4857196752206667,0.6268507180531939,0.6268507180531939
sem_par_tau,sem_par_tau,nenhuma,j607_1.sm,1,True,180,2.3376623376623376,0.8717888520528916,716.0,0.0,61.0,44.29978872058365,2,7,0,0.0333333333333333,7.21006254033581,336.0,0.1318446092874513,0.0214585194652851,40,0,0,61,20,61,24,37,11,0.3936211322074767,0.6586427040007742,0.6586427040007742
sem_par_tau,sem_par_tau,nenhuma,j607_1.sm,2,True,182,2.363636363636364,0.8251374608870666,723.0,0.0,76.0,77.21764163117321,3,15,0,0.05,3.8974036889316768,336.0,0.2298144096165869,0.011599415740868,41,0,0,76,19,76,27,49,4,0.2570239140832174,0.7659648859265082,0.7659648859265082
sem_par_tau,sem_par_tau,nenhuma,j607_1.sm,3,True,202,2.623376623376624,0.7289226921087625,709.0,0.0,195.0,68.6683058101451,2,9,0,0.0333333333333333,6.789509223897278,336.0,0.2043699577682889,0.0202068726901704,47,0,0,195,13,195,92,103,3,0.2433201962422982,0.794910294566222,0.794910294566222
sem_par_tau,sem_par_tau,nenhuma,j607_1.sm,4,True,190,2.467532467532468,0.7605801353975534,699.0,0.0,175.0,45.035309322974015,3,5,0,0.05,8.38494993661137,336.0,0.1340336586993274,0.0249552081446766,35,0,0,175,25,175,79,96,4,0.3530323246498424,0.7496468789669437,0.7496468789669437
sem_par_tau,sem_par_tau,nenhuma,j607_1.sm,5,True,173,2.2467532467532467,0.8035911425613383,657.0,0.0,112.0,48.57994233970914,4,9,0,0.0666666666666666,12.95093115932194,336.0,0.1445831617253248,0.0385444379741724,32,0,0,112,28,112,57,55,7,0.3910769205246226,0.6863255838987572,0.6863255838987572
sem_par_tau,sem_par_tau,nenhuma,j607_1.sm,6,True,202,2.623376623376624,0.7503039353185953,700.0,0.0,155.0,77.9552559294052,6,11,0,0.1,11.452276165589325,336.0,0.2320096902660869,0.0340841552547301,44,0,0,155,16,155,94,61,4,0.2436049793851584,0.7631789564580391,0.7631789564580391
sem_par_tau,sem_par_tau,nenhuma,j607_1.sm,7,True,194,2.51948051948052,0.7754667057359081,717.0,0.0,148.0,59.60449261915893,1,12,0,0.0166666666666666,5.0,336.0,0.1773943232713063,0.0148809523809523,51,0,0,148,9,148,60,88,18,0.4310024134004245,0.5858494645010164,0.5858494645010164
sem_par_tau,sem_par_tau,nenhuma,j607_1.sm,8,True,206,2.675324675324675,0.7328990370053955,761.0,0.0,219.0,58.34220209842843,2,13,0,0.0333333333333333,4.522272976501386,336.0,0.1736375062453227,0.0134591457633969,57,0,0,219,3,219,74,145,31,0.2724902104363956,0.5273323364698471,0.5273323364698471
sem_par_tau,sem_par_tau,nenhuma,j607_1.sm,9,True,197,2.5584415584415585,0.7871955367498004,693.0,0.0,134.0,53.34035718911957,4,11,0,0.0666666666666666,8.0,336.0,0.1587510630628558,0.0238095238095238,43,0,0,134,17,134,59,75,7,0.3512385487549321,0.6872143627230507,0.6872143627230507
sem_par_tau,sem_par_tau,nenhuma,j607_1.sm,10,True,205,2.6623376623376624,0.7149223593732326,774.0,0.0,230.0,78.6350440047229,5,16,0,0.0833333333333333,9.07545556755522,336.0,0.2340328690616753,0.0270102844272476,51,0,0,230,9,230,65,165,18,0.4175993861121362,0.5820371027673271,0.5820371027673271
