concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,celula,arquivo,semente,cenario,violacoes,atraso_relativo,fracao_porta1
True,153,108,0.5856933941508797,0.0,4.5,303.0,369.0,138.0,60.0,63.02247197096165,55,5,14,2,0.08333333333333333,0.31666666666666665,334.0,0.15873779551594533,0.18869003584120253,0.01347305389221557,0.10003210167059948,21,2,138,58,39,196,22,0,2,0.6586427040007742,0.39362113220747674,20,60,172,34,2,138,0.6586427040007742,nenhuma,63.02247197096165,0.0,68,0,terminal,0.9208333333333334,35,j6043_1.sm,1,adaptativa,0,1.4166666666666667,0.35
True,166,108,0.5570019043831322,0.0,4.0,303.0,386.0,178.0,76.0,52.99583531493805,55,5,8,10,0.08333333333333333,0.21666666666666667,334.0,0.13694161662440094,0.15867016561358696,0.011976047904191617,0.07647352641138691,22,10,178,66,38,244,1,3,8,0.794910294566222,0.24332019624229823,4,60,235,57,8,178,0.794910294566222,nenhuma,52.995835314938056,0.0,58,0,terminal,0.8369834519011848,35,j6043_1.sm,3,adaptativa,0,1.537037037037037,0.36666666666666664
True,187,85,0.7150769821009776,1.7763568394002505e-15,21.33351771951672,229.0,395.0,60.0,40.0,57.388078328916485,44,16,2,4,0.26666666666666666,0.3,323.0,0.15086718432667015,0.1776720691297724,0.06604804247528397,0.10389087053168637,19,4,60,36,41,96,9,3,5,0.6586427040007742,0.39362113220747674,14,60,82,22,5,60,0.6586427040007742,nenhuma,57.388078328916485,0.0,62,0,terminal,0.9191666666666666,36,j6010_1.sm,1,adaptativa,0,2.2,0.31666666666666665
True,200,85,0.6078309214245556,0.0,30.097863496265038,240.0,395.0,114.0,83.0,57.851769755724135,43,17,2,16,0.2833333333333333,0.31666666666666665,323.0,0.1519010133334286,0.1791076463025515,0.09318223992651714,0.08902302409281783,25,16,114,67,35,181,6,7,2,0.794910294566222,0.24332019624229823,3,60,173,59,2,114,0.794910294566222,nenhuma,57.85176975572415,0.0,66,0,terminal,0.9091666666666667,36,j6010_1.sm,3,adaptativa,0,2.3529411764705883,0.4166666666666667
True,327,76,0.6925870669165726,0.0,39.99626973466356,203.0,439.0,54.0,37.0,103.85532443516004,39,21,4,7,0.35,0.4166666666666667,332.0,0.2382793523739781,0.31281724227457847,0.12047069197187818,0.16384704905288508,29,7,54,30,31,84,6,0,2,0.6586427040007742,0.39362113220747674,17,60,76,22,2,54,0.6586427040007742,nenhuma,103.85532443516004,0.0,116,0,terminal,0.8931357005659463,36,j6021_1.sm,1,adaptativa,0,4.302631578947368,0.48333333333333334
True,230,76,0.7123846950402096,0.0,19.732520489580228,226.0,465.0,55.0,46.0,86.73721240425257,43,17,3,15,0.2833333333333333,0.3333333333333333,332.0,0.20713996710785693,0.26125666386823065,0.05943530267945852,0.13288228517686315,30,15,55,31,30,86,0,0,8,0.794910294566222,0.24332019624229823,2,60,78,23,8,55,0.794910294566222,nenhuma,86.73721240425257,0.0,93,0,terminal,0.8388663559556565,36,j6021_1.sm,3,adaptativa,0,3.026315789473684,0.5
True,262,69,0.7495532592795318,0.0,35.76119120772975,248.0,460.0,41.0,49.0,63.698885709803456,44,16,2,2,0.26666666666666666,0.3,337.0,0.15896946056380062,0.18901746501425357,0.10611629438495475,0.1037950160788208,18,2,41,47,42,88,9,17,1,0.6586427040007742,0.39362113220747674,13,60,78,37,1,41,0.6586427040007742,nenhuma,63.698885709803456,0.0,70,0,terminal,0.9041666666666667,36,j6032_1.sm,1,adaptativa,0,3.7971014492753623,0.3
True,201,69,0.6515264661911374,1.9984014443252818e-15,31.11814556106335,229.0,491.0,103.0,78.0,81.61481916523715,43,17,3,14,0.2833333333333333,0.3333333333333333,337.0,0.19496399895251165,0.24218047230040698,0.09233871086368947,0.10829778965286288,38,14,103,64,22,167,0,12,10,0.794910294566222,0.24332019624229823,0,60,157,54,10,103,0.794910294566222,nenhuma,81.61481916523715,0.0,90,0,terminal,0.7883333333333332,36,j6032_1.sm,3,adaptativa,0,2.9130434782608696,0.6333333333333333
True,195,108,0.5029585798816568,0.0,28.0,230.0,340.0,196.0,88.0,52.0,45,15,0,3,0.25,0.25,334.0,0.13471502590673576,0.15568862275449102,0.08383233532934131,0.07692307692307693,20,3,196,85,40,281,48,0,9,0.6586427040007742,0.39362113220747674,20,60,224,28,9,196,0.6586427040007742,nenhuma,52.0,0.0,55,0,terminal,0.9208333333333334,36,j6043_1.sm,1,adaptativa,0,1.8055555555555556,0.3333333333333333
True,200,108,0.5566770920889085,0.0,18.524540418737573,230.0,389.0,159.0,91.0,59.78930807138667,43,17,1,2,0.2833333333333333,0.3,334.0,0.15183070450594352,0.1790099044053493,0.05546269586448375,0.08556128060459496,26,2,159,89,34,248,0,13,18,0.794910294566222,0.24332019624229823,4,60,230,71,18,159,0.794910294566222,nenhuma,59.78930807138667,0.0,65,0,terminal,0.780308709918629,36,j6043_1.sm,3,adaptativa,0,1.8518518518518519,0.43333333333333335
True,146,85,0.6794486419821971,0.0,14.023248433441257,241.0,389.0,75.0,54.0,54.52303701004754,48,12,3,4,0.2,0.25,323.0,0.14442307267356627,0.16880197216732984,0.04341562982489553,0.09523291376149581,22,4,75,50,38,125,9,6,3,0.6586427040007742,0.39362113220747674,14,60,113,38,3,75,0.6586427040007742,nenhuma,54.52303701004754,0.0,59,0,terminal,0.9328612231324908,37,j6010_1.sm,1,adaptativa,0,1.7176470588235293,0.36666666666666664
True,135,85,0.658700348501164,0.0,17.959792287700438,232.0,400.0,89.0,57.0,61.2563964937589,45,15,3,7,0.25,0.3,323.0,0.1594154243174813,0.18964828635838668,0.05560307209814377,0.10087402429591118,22,7,89,50,38,139,6,6,1,0.794910294566222,0.24332019624229823,3,60,132,43,1,89,0.794910294566222,nenhuma,61.2563964937589,0.0,66,0,terminal,0.9141666666666667,37,j6010_1.sm,3,adaptativa,0,1.588235294117647,0.36666666666666664
True,200,76,0.7163699588109683,0.0,17.270003518137674,217.0,432.0,55.0,45.0,71.04036299488897,44,16,2,11,0.26666666666666666,0.3,332.0,0.17626116269598002,0.21397699697255712,0.05201808288595685,0.11780366183464086,25,11,55,34,35,89,6,0,2,0.6586427040007742,0.39362113220747674,17,60,81,26,2,55,0.6586427040007742,nenhuma,71.04036299488897,0.0,78,0,terminal,0.8917761965383408,37,j6021_1.sm,1,adaptativa,0,2.6315789473684212,0.4166666666666667
True,247,76,0.6810179973178013,0.0,18.394763848247663,217.0,456.0,70.0,60.0,83.58582856247884,42,18,0,16,0.3,0.3,332.0,0.20112771614856115,0.25176454386288805,0.05540591520556525,0.12483213502580794,28,16,70,44,32,114,0,0,8,0.794910294566222,0.24332019624229823,2,60,106,36,8,70,0.794910294566222,nenhuma,83.58582856247884,0.0,90,0,terminal,0.8147723687389226,37,j6021_1.sm,3,adaptativa,0,3.25,0.4666666666666667
True,115,69,0.71880630517866,0.0,9.429144421629534,286.0,441.0,56.0,75.0,41.51715590528805,52,8,2,9,0.13333333333333333,0.16666666666666666,337.0,0.10968368344095981,0.12319630832429689,0.02797965703747636,0.06767073341906232,20,9,56,66,40,122,11,31,4,0.6586427040007742,0.39362113220747674,13,60,107,51,4,56,0.6586427040007742,nenhuma,41.51715590528806,0.0,43,0,terminal,0.8454928222283833,37,j6032_1.sm,1,adaptativa,0,1.6666666666666667,0.3333333333333333
True,171,69,0.6101940730558575,0.0,19.319253425204728,214.0,469.0,108.0,106.0,85.60792444483067,40,20,2,21,0.3333333333333333,0.36666666666666664,337.0,0.2025705612531796,0.25402944939118893,0.05732716149912382,0.1113804863600199,39,21,108,85,21,193,0,24,9,0.794910294566222,0.24332019624229823,0,60,184,76,9,108,0.794910294566222,nenhuma,85.60792444483067,0.0,96,0,terminal,0.7700064634451578,37,j6032_1.sm,3,adaptativa,0,2.4782608695652173,0.65
True,172,108,0.6123203133872899,0.0,14.550793834487319,231.0,392.0,116.0,73.0,59.187809271749195,46,14,1,2,0.23333333333333334,0.25,334.0,0.1505331749256802,0.17720900979565626,0.04356525100145904,0.09245382122955256,22,2,116,71,38,187,23,1,4,0.6586427040007742,0.39362113220747674,20,60,160,44,4,116,0.6586427040007742,nenhuma,59.187809271749195,0.0,65,0,terminal,0.9191818491169759,37,j6043_1.sm,1,adaptativa,0,1.5925925925925926,0.36666666666666664
True,163,108,0.556679127366621,0.0,14.589943816092292,249.0,388.0,158.0,96.0,54.99038624896873,46,14,1,4,0.23333333333333334,0.25,334.0,0.141366954539007,0.16464187499691238,0.04368246651524638,0.07889690781090038,21,4,158,92,39,250,0,8,24,0.794910294566222,0.24332019624229823,4,60,226,68,24,158,0.794910294566222,nenhuma,54.99038624896873,0.0,60,0,terminal,0.797929133590536,37,j6043_1.sm,3,adaptativa,0,1.5092592592592593,0.35
True,137,85,0.6476412179673069,0.0,11.93309032347883,229.0,381.0,83.0,61.0,63.28868427462098,47,13,3,6,0.21666666666666667,0.26666666666666666,323.0,0.16383778984741804,0.1959401989926346,0.03694455208507377,0.10758099886394717,18,6,83,55,42,138,12,6,3,0.6586427040007742,0.39362113220747674,14,60,123,40,3,83,0.6586427040007742,nenhuma,63.28868427462098,0.0,67,0,terminal,0.9328612231324908,38,j6010_1.sm,1,adaptativa,0,1.611764705882353,0.3
True,146,85,0.6561557738122676,0.0,16.959792287700438,232.0,393.0,93.0,53.0,59.94314076773022,47,13,1,3,0.21666666666666667,0.23333333333333334,323.0,0.1565327443848591,0.1855824791570595,0.05250709686594563,0.10008152141269137,18,3,93,50,42,143,6,6,1,0.794910294566222,0.24332019624229823,3,60,136,43,1,93,0.794910294566222,nenhuma,59.94314076773022,0.0,63,0,terminal,0.9208025379277217,38,j6010_1.sm,3,adaptativa,0,1.7176470588235293,0.3
True,226,76,0.7001876595091703,0.0,11.0,230.0,419.0,59.0,41.0,79.4110035497025,45,15,5,6,0.25,0.3333333333333333,332.0,0.1930210977940187,0.23918976972801959,0.03313253012048193,0.13270311387766254,28,6,59,35,32,94,14,0,3,0.6586427040007742,0.39362113220747674,17,60,77,18,3,59,0.6586427040007742,nenhuma,79.4110035497025,0.0,85,0,terminal,0.9208333333333334,38,j6021_1.sm,1,adaptativa,0,2.973684210526316,0.4666666666666667
True,246,76,0.7034854293969883,6.661338147750939e-16,15.70861204509315,206.0,463.0,64.0,49.0,82.15151338226437,40,20,1,13,0.3333333333333333,0.35,332.0,0.19836101216039265,0.24744431741645895,0.04731509652136491,0.12482158243484813,29,13,64,36,31,100,0,0,9,0.794910294566222,0.24332019624229823,2,60,91,27,9,64,0.794910294566222,nenhuma,82.15151338226437,0.0,89,0,terminal,0.812005327877125,38,j6021_1.sm,3,adaptativa,0,3.236842105263158,0.48333333333333334
True,119,69,0.7275560561426891,0.0,9.951973438202668,239.0,459.0,46.0,67.0,58.87922384083676,45,15,1,15,0.25,0.26666666666666666,337.0,0.14873026997877806,0.1747157977472901,0.029531078451639964,0.09332883635377297,23,15,46,52,37,98,11,23,1,0.6586427040007742,0.39362113220747674,13,60,86,40,1,46,0.6586427040007742,nenhuma,58.87922384083676,0.0,63,0,terminal,0.9008333333333334,38,j6032_1.sm,1,adaptativa,0,1.7246376811594204,0.38333333333333336
True,156,69,0.627827085483515,0.0,9.619493788843748,274.0,465.0,108.0,112.0,55.649791561453135,50,10,2,14,0.16666666666666666,0.2,337.0,0.14172881982223962,0.16513291264526153,0.02854449195502596,0.07513644396514457,27,14,108,98,33,206,0,34,11,0.794910294566222,0.24332019624229823,0,60,195,87,11,108,0.794910294566222,nenhuma,55.649791561453135,0.0,61,0,terminal,0.7748699138991634,38,j6032_1.sm,3,adaptativa,0,2.260869565217391,0.45
True,170,108,0.6109920925594269,0.0,9.078255926870673,230.0,398.0,105.0,71.0,77.3995923135279,45,15,4,5,0.25,0.31666666666666665,334.0,0.18813726060900327,0.23173530632792785,0.02718040696667866,0.11882044942434408,18,5,105,66,42,171,16,1,4,0.6586427040007742,0.39362113220747674,20,60,151,46,4,105,0.6586427040007742,nenhuma,77.3995923135279,0.0,85,0,terminal,0.9308485157836426,38,j6043_1.sm,1,adaptativa,0,1.5740740740740742,0.3
True,172,108,0.5894571929488831,0.0,9.449907468924955,247.0,406.0,144.0,87.0,51.76926917949708,47,13,2,5,0.21666666666666667,0.25,334.0,0.1341974939828839,0.15499781191466191,0.028293136134505854,0.07516199037330412,24,5,144,82,36,226,2,9,13,0.794910294566222,0.24332019624229823,4,60,211,67,13,144,0.794910294566222,nenhuma,51.76926917949708,0.0,56,0,terminal,0.7819833516267046,38,j6043_1.sm,3,adaptativa,0,1.5925925925925926,0.4
True,188,85,0.6629004825546708,0.0,9.653161352519179,304.0,370.0,86.0,67.0,35.15316135251918,56,4,8,4,0.06666666666666667,0.2,323.0,0.09815119659915272,0.10883331688086433,0.0298859484598117,0.0629812097943437,15,4,86,63,45,149,14,8,3,0.6586427040007742,0.39362113220747674,14,60,132,46,3,86,0.6586427040007742,nenhuma,35.15316135251918,0.0,39,0,terminal,0.9175,39,j6010_1.sm,1,adaptativa,0,2.211764705882353,0.25
True,156,85,0.6061582093241086,0.0,28.223715397775756,255.0,400.0,109.0,76.0,74.89372716079609,49,11,6,13,0.18333333333333332,0.2833333333333333,323.0,0.18822545330183146,0.23186912433683,0.08737992383212308,0.11349361886349128,24,13,109,63,36,172,6,7,2,0.794910294566222,0.24332019624229823,3,60,164,55,2,109,0.794910294566222,nenhuma,74.89372716079608,0.0,82,0,terminal,0.9191666666666666,39,j6010_1.sm,3,adaptativa,0,1.8352941176470587,0.4
True,215,76,0.6985518689283338,0.0,4.8119490786454975,293.0,419.0,83.0,47.0,50.812295460319326,54,6,10,9,0.1,0.26666666666666666,332.0,0.1327342304907401,0.1530490827118052,0.014493822526040655,0.08471366099843618,21,9,83,38,39,121,15,0,3,0.6586427040007742,0.39362113220747674,17,60,103,20,3,83,0.6586427040007742,nenhuma,50.812295460319326,0.0,57,0,terminal,0.9175,39,j6021_1.sm,1,adaptativa,0,2.8289473684210527,0.35
True,204,76,0.7142529645655579,0.0,22.696745499066097,233.0,460.0,52.0,40.0,92.0295285015633,47,13,6,7,0.21666666666666667,0.31666666666666665,332.0,0.21703565982014864,0.27719737500470876,0.06836369126224728,0.14289644252133063,32,7,52,33,28,85,0,0,7,0.794910294566222,0.24332019624229823,2,60,78,26,7,52,0.794910294566222,nenhuma,92.02952850156332,0.0,100,0,terminal,0.8188895625364916,39,j6021_1.sm,3,adaptativa,0,2.6842105263157894,0.5333333333333333
True,322,69,0.7485995232930317,3.552713678800501e-15,27.958305097611717,275.0,451.0,50.0,49.0,52.458305097611714,50,10,4,1,0.16666666666666666,0.23333333333333334,337.0,0.13469556152991485,0.15566262640240863,0.08296232966650362,0.0870737520816686,24,1,50,48,36,98,14,14,2,0.6586427040007742,0.39362113220747674,13,60,82,32,2,50,0.6586427040007742,nenhuma,52.458305097611714,0.0,57,0,terminal,0.8922200693563926,39,j6032_1.sm,1,adaptativa,0,4.666666666666667,0.4
True,154,69,0.6496504002927405,0.0,17.536981948547943,264.0,515.0,106.0,86.0,85.73406091635553,48,12,8,23,0.2,0.3333333333333333,337.0,0.20280850029096506,0.25440374159155943,0.05203852210251615,0.10814983882142246,35,23,106,63,25,169,0,12,7,0.794910294566222,0.24332019624229823,0,60,162,56,7,106,0.794910294566222,nenhuma,85.73406091635555,0.0,92,0,terminal,0.7633333333333333,39,j6032_1.sm,3,adaptativa,0,2.2318840579710146,0.5833333333333334
True,155,108,0.5032444124008651,0.0,14.0,275.0,349.0,212.0,93.0,39.5,51,9,3,1,0.15,0.2,334.0,0.10575635876840696,0.11826347305389222,0.041916167664670656,0.05695746214852199,18,1,212,92,42,304,43,1,7,0.6586427040007742,0.39362113220747674,20,60,254,42,7,212,0.6586427040007742,nenhuma,39.5,0.0,42,0,terminal,0.9208333333333334,39,j6043_1.sm,1,adaptativa,0,1.4351851851851851,0.3
True,165,108,0.5482162808903306,0.0,14.589943816092292,257.0,391.0,162.0,102.0,58.222159993126205,49,11,7,8,0.18333333333333332,0.3,334.0,0.14844179123929807,0.17431784429079702,0.04368246651524638,0.08163257293307787,22,8,162,94,38,256,0,8,27,0.794910294566222,0.24332019624229823,4,60,229,67,27,162,0.794910294566222,nenhuma,58.222159993126205,0.0,63,0,terminal,0.8078314145371991,39,j6043_1.sm,3,adaptativa,0,1.5277777777777777,0.36666666666666664
True,123,85,0.6703806870937791,0.0,2.0,312.0,361.0,86.0,64.0,27.5,57,3,7,2,0.05,0.16666666666666666,323.0,0.07845934379457917,0.08513931888544891,0.006191950464396285,0.0510677808727948,17,2,86,62,43,148,14,8,3,0.6586427040007742,0.39362113220747674,14,60,131,45,3,86,0.6586427040007742,nenhuma,27.5,0.0,29,0,terminal,0.9175,40,j6010_1.sm,1,adaptativa,0,1.4470588235294117,0.2833333333333333
True,140,85,0.6399997865728463,0.0,8.211347536225098,291.0,393.0,115.0,65.0,41.06270477758638,53,7,6,8,0.11666666666666667,0.21666666666666667,323.0,0.1127901986078812,0.12712911695847176,0.025422128595124143,0.06687054018768214,24,8,115,57,36,172,6,4,1,0.794910294566222,0.24332019624229823,3,60,165,50,1,115,0.794910294566222,nenhuma,41.06270477758639,0.0,46,0,terminal,0.9108333333333333,40,j6010_1.sm,3,adaptativa,0,1.6470588235294117,0.4
True,211,76,0.713270359426334,0.0,4.526175286744726,296.0,417.0,77.0,45.0,45.63105117025037,52,8,8,10,0.13333333333333333,0.26666666666666666,332.0,0.1208350082146136,0.1374429252115975,0.013633058092604596,0.07805102222831156,21,10,77,35,39,112,13,0,4,0.6586427040007742,0.39362113220747674,17,60,95,18,4,77,0.6586427040007742,nenhuma,45.63105117025037,0.0,51,0,terminal,0.9208333333333334,40,j6021_1.sm,1,adaptativa,0,2.776315789473684,0.35
True,210,76,0.7217879815326304,0.0,12.386203878437177,265.0,450.0,58.0,43.0,72.45177741042298,49,11,6,10,0.18333333333333332,0.2833333333333333,332.0,0.17913576217740673,0.2182282452121174,0.03730784300734089,0.1162107159456014,30,10,58,33,30,91,0,0,9,0.794910294566222,0.24332019624229823,2,60,82,24,9,58,0.794910294566222,nenhuma,72.45177741042296,0.0,78,0,terminal,0.8430822809937291,40,j6021_1.sm,3,adaptativa,0,2.763157894736842,0.5
True,155,69,0.7260059457224741,8.881784197001252e-16,9.359809493019416,280.0,447.0,50.0,57.0,61.69743696131102,49,11,8,7,0.18333333333333332,0.31666666666666665,337.0,0.15474751338142673,0.1830784479564125,0.027773915409553162,0.10020739612919315,25,7,50,50,35,100,14,15,2,0.6586427040007742,0.39362113220747674,13,60,84,34,2,50,0.6586427040007742,nenhuma,61.69743696131102,0.0,68,0,terminal,0.8905534026897258,40,j6032_1.sm,1,adaptativa,0,2.246376811594203,0.4166666666666667
True,158,69,0.6425062001301511,0.0,21.39808150355187,260.0,509.0,94.0,79.0,110.21025399738231,47,13,11,15,0.21666666666666667,0.4,337.0,0.246439461108661,0.3270333946509861,0.06349579081172663,0.1391174292951609,36,15,94,64,24,158,0,17,9,0.794910294566222,0.24332019624229823,0,60,149,55,9,94,0.794910294566222,nenhuma,110.21025399738232,0.0,121,0,terminal,0.800693834866865,40,j6032_1.sm,3,adaptativa,0,2.289855072463768,0.6
True,181,108,0.5288805181869909,0.0,9.372476784020643,281.0,372.0,171.0,107.0,53.37247678402064,53,7,7,10,0.11666666666666667,0.23333333333333334,334.0,0.13778076653024174,0.15979783468269654,0.028061307736588752,0.0758808149958494,17,10,171,97,43,268,40,4,6,0.6586427040007742,0.39362113220747674,20,60,222,51,6,171,0.6586427040007742,nenhuma,53.37247678402064,0.0,57,0,terminal,0.9208333333333334,40,j6043_1.sm,1,adaptativa,0,1.6759259259259258,0.2833333333333333
True,156,108,0.556633617392138,0.0,14.589943816092292,224.0,404.0,157.0,97.0,67.79159320769078,44,16,3,5,0.26666666666666666,0.31666666666666665,334.0,0.16872327433851636,0.20296884193919396,0.04368246651524638,0.09340366276230992,22,5,157,92,38,249,0,12,22,0.794910294566222,0.24332019624229823,4,60,227,70,22,157,0.794910294566222,nenhuma,67.79159320769078,0.0,72,0,terminal,0.7885984904110305,40,j6043_1.sm,3,adaptativa,0,1.4444444444444444,0.36666666666666664
True,128,85,0.6605608517874061,0.0,2.0,312.0,364.0,81.0,65.0,41.04688540814293,57,3,9,2,0.05,0.2,323.0,0.11275164560774675,0.12708014058248585,0.006191950464396285,0.07448891645171138,16,2,81,63,44,144,12,8,3,0.6586427040007742,0.39362113220747674,14,60,129,48,3,81,0.6586427040007742,nenhuma,41.04688540814293,0.0,43,0,terminal,0.9091666666666667,41,j6010_1.sm,1,adaptativa,0,1.5058823529411764,0.26666666666666666
True,140,85,0.650142932209754,0.0,6.330772566181494,284.0,393.0,107.0,60.0,44.482461516950444,51,9,4,9,0.15,0.21666666666666667,323.0,0.12104648840472255,0.13771659912368558,0.019599915065577383,0.07358767929398907,21,9,107,51,39,158,6,4,1,0.794910294566222,0.24332019624229823,3,60,151,44,1,107,0.794910294566222,nenhuma,44.48246151695044,0.0,50,0,terminal,0.9191666666666666,41,j6010_1.sm,3,adaptativa,0,1.6470588235294117,0.35
True,223,76,0.7506685309897596,0.0,4.795448632019328,285.0,439.0,47.0,38.0,60.812046698130125,52,8,8,8,0.13333333333333333,0.26666666666666666,332.0,0.15481207159836222,0.18316881535581364,0.014444122385600385,0.10398562588010479,26,8,47,30,34,77,4,0,1,0.6586427040007742,0.39362113220747674,17,60,72,25,1,47,0.6586427040007742,nenhuma,60.812046698130125,0.0,66,0,terminal,0.867811424390883,41,j6021_1.sm,1,adaptativa,0,2.9342105263157894,0.43333333333333335
True,232,76,0.6725443628639219,8.881784197001252e-16,14.316431540942045,275.0,473.0,85.0,66.0,79.29933030113526,50,10,12,17,0.16666666666666666,0.36666666666666664,332.0,0.19280199226941552,0.23885340452149173,0.043121781749825436,0.11275331410763786,34,17,85,49,26,134,0,0,9,0.794910294566222,0.24332019624229823,2,60,125,40,9,85,0.794910294566222,nenhuma,79.29933030113524,0.0,90,0,terminal,0.7934608192692624,41,j6021_1.sm,3,adaptativa,0,3.0526315789473686,0.5666666666666667
True,124,69,0.6923311594798621,0.0,9.331550415294842,288.0,438.0,56.0,79.0,59.64522187483623,53,7,8,12,0.11666666666666667,0.25,337.0,0.1503742351739652,0.17698878894610157,0.027690060579509918,0.09427909958456393,23,12,56,67,37,123,11,32,1,0.6586427040007742,0.39362113220747674,13,60,111,55,1,56,0.6586427040007742,nenhuma,59.64522187483623,0.0,64,0,terminal,0.8741666666666666,41,j6032_1.sm,1,adaptativa,0,1.7971014492753623,0.38333333333333336
True,149,69,0.6507407655348139,0.0,7.579058593603351,300.0,474.0,106.0,103.0,45.40065522933894,53,7,5,14,0.11666666666666667,0.2,337.0,0.11872535940638121,0.13472004519091674,0.022489788111582646,0.0623292344719877,27,14,106,89,33,195,0,29,11,0.794910294566222,0.24332019624229823,0,60,184,78,11,106,0.794910294566222,nenhuma,45.40065522933894,0.0,50,0,terminal,0.782593237535043,41,j6032_1.sm,3,adaptativa,0,2.1594202898550723,0.45
True,173,108,0.5877734469413792,8.881784197001252e-16,13.35658557871151,249.0,392.0,124.0,73.0,77.92362855087521,47,13,9,3,0.21666666666666667,0.36666666666666664,334.0,0.18917008675857286,0.23330427709842877,0.039989777181770984,0.11684040752940712,26,3,124,70,34,194,16,0,6,0.6586427040007742,0.39362113220747674,20,60,172,48,6,124,0.6586427040007742,nenhuma,77.92362855087521,0.0,86,0,terminal,0.9893159763558369,41,j6043_1.sm,1,adaptativa,0,1.6018518518518519,0.43333333333333335
True,163,108,0.576502400715251,0.0,8.5,263.0,400.0,143.0,86.0,64.83926156028274,50,10,6,6,0.16666666666666666,0.26666666666666666,334.0,0.16256990675047314,0.19412952562958902,0.025449101796407185,0.09344997487526774,24,6,143,80,36,223,2,8,18,0.794910294566222,0.24332019624229823,4,60,203,60,18,143,0.794910294566222,nenhuma,64.83926156028274,0.0,71,0,terminal,0.7870851070038615,41,j6043_1.sm,3,adaptativa,0,1.5092592592592593,0.4
True,188,85,0.6629004825546708,0.0,9.653161352519179,304.0,370.0,86.0,67.0,35.15316135251918,56,4,8,4,0.06666666666666667,0.2,323.0,0.09815119659915272,0.10883331688086433,0.0298859484598117,0.0629812097943437,15,4,86,63,45,149,14,8,3,0.6586427040007742,0.39362113220747674,14,60,132,46,3,86,0.6586427040007742,nenhuma,35.15316135251918,0.0,39,0,terminal,0.9175,42,j6010_1.sm,1,adaptativa,0,2.211764705882353,0.25
True,219,85,0.5988597643882229,0.0,8.18022467881703,299.0,408.0,117.0,83.0,73.29472751738564,55,5,14,9,0.08333333333333333,0.31666666666666665,323.0,0.1849500445704773,0.2269186610445376,0.02532577299943353,0.1075815275783347,22,9,117,74,38,191,3,5,7,0.794910294566222,0.24332019624229823,3,60,181,64,7,117,0.794910294566222,nenhuma,73.29472751738565,0.0,80,0,terminal,0.8349048422765751,42,j6010_1.sm,3,adaptativa,0,2.5764705882352943,0.36666666666666664
True,238,76,0.7276560623521974,0.0,14.80703021133181,286.0,426.0,51.0,37.0,71.44142217811842,52,8,11,8,0.13333333333333333,0.31666666666666665,332.0,0.17708003752420148,0.21518500656059764,0.04459948858834883,0.12203000927457884,23,8,51,29,37,80,4,0,3,0.6586427040007742,0.39362113220747674,17,60,73,22,3,51,0.6586427040007742,nenhuma,71.44142217811843,0.0,78,0,terminal,0.9149471730642955,42,j6021_1.sm,1,adaptativa,0,3.1315789473684212,0.38333333333333336
True,222,76,0.7274115265805591,0.0,8.437017658234954,310.0,455.0,45.0,44.0,81.5056228471929,56,4,13,18,0.06666666666666667,0.2833333333333333,332.0,0.19710886223501858,0.24549886399756896,0.025412703789864318,0.13030358140697995,33,18,45,26,27,71,0,5,3,0.794910294566222,0.24332019624229823,2,60,68,23,3,45,0.794910294566222,nenhuma,81.5056228471929,0.0,87,0,terminal,0.8674241185343985,42,j6021_1.sm,3,adaptativa,0,2.9210526315789473,0.55
True,201,69,0.7227405101132086,8.881784197001252e-16,8.664996929409522,308.0,449.0,57.0,64.0,51.246482959243,55,5,10,3,0.08333333333333333,0.25,337.0,0.13199471265943885,0.1520667150125905,0.02571215706056238,0.08248977558011389,23,3,57,61,37,118,14,20,4,0.6586427040007742,0.39362113220747674,13,60,100,43,4,57,0.6586427040007742,nenhuma,51.24648295924299,0.0,57,0,terminal,0.85715948889505,42,j6032_1.sm,1,adaptativa,0,2.9130434782608696,0.38333333333333336
True,168,69,0.6523712423323739,0.0,11.815829399797641,307.0,494.0,95.0,76.0,92.23754810809704,56,4,18,13,0.06666666666666667,0.36666666666666664,337.0,0.21488695132716676,0.27370192316942743,0.03506180830800487,0.12180794301411209,37,13,95,63,23,158,0,12,8,0.794910294566222,0.24332019624229823,0,60,150,55,8,95,0.794910294566222,nenhuma,92.23754810809704,0.0,100,0,terminal,0.7549999999999999,42,j6032_1.sm,3,adaptativa,0,2.4347826086956523,0.6166666666666667
