arquivo,semente,cenario,t,P,bateria_media,mu_cog,mu_rede,S_PV,S_UR,concluidas,confianca_media,retrabalho_pendente
j602_1.sm,6,adaptativa,103,0.8226859268511226,0.24044791030916768,0.6129800673025657,0.7856395366489856,283.0,0.0,57,0.93,5.432707560890889
j602_1.sm,6,adaptativa,104,0.8353571008353924,0.23422915395166868,0.6146645890463479,0.8644330487275464,283.0,0.0,57,0.93,3.5839450662318955
j602_1.sm,6,adaptativa,105,0.8480282748196619,0.23801039759416964,0.6191398143853982,0.9512801951768397,283.0,0.0,57,0.93,2.5839450662318955
j602_1.sm,6,adaptativa,106,0.8606994488039317,0.24179164123667063,0.6156916689512025,0.9512801951768397,283.0,0.0,57,0.93,1.5839450662318955
j602_1.sm,6,adaptativa,107,0.8733706227882012,0.24557288487917164,0.615898321717932,0.9512801951768397,283.0,0.0,57,0.93,0.5839450662318955
j602_1.sm,6,adaptativa,108,0.8860417967724707,0.25666666666666665,0.6158516046791007,0.9512801951768397,291.0,0.0,58,0.93,0.0
j602_1.sm,6,adaptativa,109,0.884985865607115,0.29666666666666663,0.6214228104577689,0.9679571354030219,291.0,0.0,58,0.93,0.0
j602_1.sm,6,adaptativa,110,0.8976570395913845,0.33666666666666667,0.6220864286135883,0.9679571354030219,291.0,0.0,58,0.93,0.0
j602_1.sm,6,adaptativa,111,0.9103282135756543,0.3766666666666667,0.6230612789091082,0.9679571354030219,291.0,0.0,58,0.93,0.0
j602_1.sm,6,adaptativa,112,0.9229993875599241,0.4166666666666667,0.6238292836199973,0.9679571354030219,291.0,0.0,58,0.93,0.0
j602_1.sm,6,adaptativa,113,0.9356705615441936,0.4566666666666667,0.6231541750750148,0.9679571354030219,299.0,0.0,59,0.93,0.0
j602_1.sm,6,adaptativa,114,0.9346146303788379,0.4902810702419511,0.6318146113886113,0.9679571354030219,299.0,0.0,59,0.93,2.0
j602_1.sm,6,adaptativa,115,0.9472858043631074,0.5238954738172354,0.6342709787289702,0.9679571354030219,299.0,0.0,59,0.93,2.0
j602_1.sm,6,adaptativa,116,0.9599569783473771,0.5575098773925199,0.6348341915586956,0.9679571354030219,299.0,0.0,59,0.93,2.0
j602_1.sm,6,adaptativa,117,0.9726281523316467,0.5911242809678043,0.6369064327488755,0.9679571354030219,299.0,0.0,59,0.93,2.0
j602_1.sm,6,adaptativa,118,0.9852993263159164,0.6247386845430888,0.6511774597716145,0.9679571354030219,299.0,0.0,59,0.93,2.0
j602_1.sm,6,adaptativa,119,0.997970500300186,0.6583530881183731,0.6634662281826196,0.9679571354030219,299.0,0.0,59,0.93,2.0
j602_1.sm,6,adaptativa,120,1.0,0.688634158360324,0.675666613563271,0.9679571354030219,303.0,0.0,60,0.93,2.0
j602_1.sm,6,adaptativa,121,1.0,0.7050602382118484,0.6855938441329016,0.9679571354030219,303.0,0.0,60,0.93,1.0
j602_1.sm,6,adaptativa,122,1.0,0.7214863180633726,0.6974183128389074,0.9679571354030219,303.0,0.0,60,0.93,0.0
j602_1.sm,7,centralizada,0,0.3,0.9954618003184179,0.9969433207783719,0.7179104477611941,0.0,0.0,0,0.25,0
j602_1.sm,7,centralizada,1,0.31267117398426963,0.9909236006368359,0.9936801455257439,0.7179104477611941,1.0,0.0,1,0.25,0
j602_1.sm,7,centralizada,2,0.31161524281891384,0.9893084778783309,0.9925165650654039,0.7408500573847171,4.0,0.0,2,0.25,0
j602_1.sm,7,centralizada,3,0.31055931165355805,0.9979607843137255,0.9986440772108419,0.809149942615283,4.0,0.0,2,0.25,0
j602_1.sm,7,centralizada,4,0.32323048563782764,0.9924857874453555,0.9948446192260931,0.7408500573847171,4.0,5.0,2,0.25,5.0
j602_1.sm,7,centralizada,5,0.3359016596220973,0.9824013138613737,0.9876505996103218,0.7179104477611941,8.0,9.0,3,0.25,9.0
j602_1.sm,7,centralizada,6,0.3348457284567415,0.967894098221837,0.977408149144651,0.6693572041779942,8.0,9.0,3,0.25,9.0
j602_1.sm,7,centralizada,7,0.34751690244101113,0.9533868825823003,0.9669013298095955,0.6693572041779942,8.0,9.0,3,0.25,9.0
j602_1.sm,7,centralizada,8,0.3601880764252808,0.9388796669427637,0.9562215842514489,0.6693572041779942,8.0,9.0,3,0.25,9.0
j602_1.sm,7,centralizada,9,0.3728592504095504,0.9243724513032269,0.9461382503876323,0.6693572041779942,8.0,9.0,3,0.25,9.0
j602_1.sm,7,centralizada,10,0.38553042439382007,0.9098652356636903,0.9362046685113565,0.6693572041779942,8.0,9.0,3,0.25,9.0
j602_1.sm,7,centralizada,11,0.3982015983780897,0.8953580200241534,0.9270015631025844,0.6693572041779942,8.0,9.0,3,0.25,9.0
j602_1.sm,7,centralizada,12,0.41087277236235936,0.8808508043846168,0.9184071384251796,0.6693572041779942,8.0,9.0,3,0.25,9.0
j602_1.sm,7,centralizada,13,0.42354394634662895,0.8663435887450802,0.9103817824142167,0.6693572041779942,13.0,9.0,6,0.25,9.0
j602_1.sm,7,centralizada,14,0.39503380488202233,0.8917721763239642,0.9242914777901059,0.7408500573847171,13.0,9.0,6,0.25,9.0
j602_1.sm,7,centralizada,15,0.407704978866292,0.9076509981275734,0.9341175009796291,0.7408500573847171,20.0,9.0,7,0.25,9.0
j602_1.sm,7,centralizada,16,0.40664904770093613,0.9345589921550636,0.9536035164603772,0.809149942615283,30.0,9.0,8,0.25,9.0
j602_1.sm,7,centralizada,17,0.40559311653558033,0.9648507143938715,0.9748675700877153,0.832089552238806,30.0,9.0,8,0.25,9.0
j602_1.sm,7,centralizada,18,0.41826429051985,0.9799242440745024,0.9857914035549729,0.809149942615283,30.0,9.0,8,0.25,9.0
j602_1.sm,7,centralizada,19,0.4309354645041196,0.9738090039974959,0.9817035974145577,0.7179104477611941,30.0,13.5,8,0.25,13.5
j602_1.sm,7,centralizada,20,0.44360663848838927,0.9551867931416482,0.9683868996700546,0.5499999999999999,30.0,13.5,8,0.25,13.5
j602_1.sm,7,centralizada,21,0.4562778124726589,0.9365645822858006,0.9546669632617707,0.5499999999999999,30.0,13.5,8,0.25,13.5
j602_1.sm,7,centralizada,22,0.4689489864569285,0.9179423714299526,0.9415435122444679,0.5499999999999999,30.0,8.5,8,0.25,13.5
j602_1.sm,7,centralizada,23,0.4816201604411982,0.8993201605741049,0.9289015614521768,0.5499999999999999,35.0,8.5,9,0.25,13.5
j602_1.sm,7,centralizada,24,0.48056422927584236,0.8819607225257498,0.9176240514021526,0.5499999999999999,39.0,4.0,10,0.25,12.5
j602_1.sm,7,centralizada,25,0.47950829811048656,0.8741458514270954,0.9140781479185224,0.6693572041779942,47.0,4.0,11,0.25,11.5
j602_1.sm,7,centralizada,26,0.4784523669451307,0.8742136131708725,0.9122188025672638,0.7179104477611941,47.0,4.0,11,0.25,10.5
j602_1.sm,7,centralizada,27,0.4911235409294004,0.8742813749146494,0.9119775623586377,0.7179104477611941,57.0,4.0,13,0.25,9.5
j602_1.sm,7,centralizada,28,0.4763405046144191,0.8962420021660961,0.9288989426549197,0.7408500573847171,57.0,4.0,14,0.25,8.5
j602_1.sm,7,centralizada,29,0.4752845734490634,0.924431902317299,0.9465520923767324,0.809149942615283,57.0,4.0,14,0.25,7.5
j602_1.sm,7,centralizada,30,0.48795574743333303,0.9511313242916137,0.9649023128304336,0.809149942615283,57.0,4.0,14,0.25,6.5
j602_1.sm,7,centralizada,31,0.5006269214176027,0.9693212244428168,0.9779240305549673,0.809149942615283,57.0,4.0,14,0.25,5.5
j602_1.sm,7,centralizada,32,0.5132980954018723,0.9873884832304688,0.9840766722382708,0.809149942615283,57.0,4.0,14,0.25,4.5
j602_1.sm,7,centralizada,33,0.525969269386142,0.978355775165863,0.9727072027534148,0.7408500573847171,57.0,9.0,14,0.25,9.0
j602_1.sm,7,centralizada,34,0.5386404433704115,0.968953428121644,0.9593697115371956,0.7408500573847171,57.0,9.0,14,0.25,9.0
j602_1.sm,7,centralizada,35,0.5513116173546813,0.9595510810774251,0.9464086301024109,0.7408500573847171,57.0,9.0,14,0.25,9.0
j602_1.sm,7,centralizada,36,0.5639827913389508,0.9449624103817061,0.9331940020997879,0.7179104477611941,57.0,9.0,14,0.25,11.0
j602_1.sm,7,centralizada,37,0.5766539653232206,0.9251171398277979,0.9200884004361463,0.7179104477611941,57.0,9.0,14,0.25,11.0
j602_1.sm,7,centralizada,38,0.5893251393074901,0.8985141031521285,0.9073301195191963,0.5499999999999999,57.0,9.0,14,0.25,11.0
j602_1.sm,7,centralizada,39,0.6019963132917598,0.871911066476459,0.8925899940221549,0.5499999999999999,59.0,9.0,15,0.25,11.0
j602_1.sm,7,centralizada,40,0.6009403821264039,0.8605646296589787,0.8855669816990037,0.6693572041779942,68.0,9.0,17,0.25,11.0
j602_1.sm,7,centralizada,41,0.5861573458114226,0.8597439480143686,0.8923592839124707,0.7179104477611941,68.0,9.0,17,0.25,10.0
j602_1.sm,7,centralizada,42,0.5988285197956923,0.8337748145827854,0.8749560862538189,0.6693572041779942,68.0,9.0,18,0.25,9.0
j602_1.sm,7,centralizada,43,0.5977725886303366,0.837638396248618,0.873795854271131,0.7179104477611941,68.0,9.0,18,0.25,9.0
j602_1.sm,7,centralizada,44,0.6104437626146062,0.8415019779144507,0.8689175414893362,0.7179104477611941,68.0,9.0,18,0.25,9.0
j602_1.sm,7,centralizada,45,0.6231149365988757,0.8453655595802833,0.8608011000864075,0.7179104477611941,68.0,9.0,18,0.25,9.0
j602_1.sm,7,centralizada,46,0.6357861105831455,0.8434399632516962,0.8550715372376487,0.7179104477611941,68.0,9.0,18,0.25,9.0
j602_1.sm,7,centralizada,47,0.648457284567415,0.8337564281472455,0.8514873976791906,0.7179104477611941,74.0,4.0,19,0.25,8.0
j602_1.sm,7,centralizada,48,0.6474013534020593,0.8359500685884802,0.8519967399695174,0.7179104477611941,83.0,4.0,20,0.25,7.0
j602_1.sm,7,centralizada,49,0.6463454222367035,0.8303869028121958,0.8501702560011952,0.7179104477611941,83.0,4.0,20,0.25,6.0
j602_1.sm,7,centralizada,50,0.6590165962209732,0.8089672439119787,0.841340160522637,0.7179104477611941,83.0,4.0,20,0.25,5.0
j602_1.sm,7,centralizada,51,0.6716877702052428,0.7846323226788411,0.8335362089542849,0.7179104477611941,83.0,4.0,20,0.25,4.0
j602_1.sm,7,centralizada,52,0.6843589441895124,0.75438380639222,0.824361297543359,0.7179104477611941,83.0,4.0,20,0.25,4.0
j602_1.sm,7,centralizada,53,0.6970301181737821,0.7241352901055992,0.8124839506269415,0.7179104477611941,93.0,4.0,21,0.25,4.0
j602_1.sm,7,centralizada,54,0.6959741870084262,0.6650742041710921,0.7825566875098615,0.7179104477611941,93.0,4.0,21,0.25,4.0
j602_1.sm,7,centralizada,55,0.7086453609926959,0.6442043400968772,0.7689015530019824,0.7179104477611941,93.0,4.0,21,0.25,4.0
j602_1.sm,7,centralizada,56,0.7213165349769655,0.6149531655218407,0.7531436634781654,0.6693572041779942,97.0,4.0,22,0.25,4.0
j602_1.sm,7,centralizada,57,0.7202606038116097,0.6022106837711304,0.7460233271524096,0.7179104477611941,97.0,4.0,22,0.25,4.0
j602_1.sm,7,centralizada,58,0.7329317777958794,0.583713308782169,0.7322556767313569,0.6693572041779942,97.0,4.0,22,0.25,4.0
j602_1.sm,7,centralizada,59,0.745602951780149,0.5755137338690043,0.7234411245225809,0.6693572041779942,97.0,4.0,22,0.25,4.0
j602_1.sm,7,centralizada,60,0.7582741257644187,0.5598576230774711,0.7128741349199843,0.6693572041779942,97.0,4.0,22,0.25,4.0
j602_1.sm,7,centralizada,61,0.7709452997486883,0.5416580481643066,0.7014317498331124,0.6693572041779942,107.0,4.0,23,0.25,4.0
j602_1.sm,7,centralizada,62,0.7698893685833325,0.5211571057234679,0.695582436280529,0.5499999999999999,119.0,4.0,25,0.25,4.0
j602_1.sm,7,centralizada,63,0.7551063322683511,0.5064206943668528,0.6957930000288443,0.5499999999999999,119.0,4.0,25,0.25,4.0
j602_1.sm,7,centralizada,64,0.7677775062526209,0.49168428301023775,0.6864039230743503,0.5499999999999999,120.0,4.0,26,0.25,4.0
j602_1.sm,7,centralizada,65,0.7667215750872649,0.47738887861512747,0.6829546652353345,0.5499999999999999,120.0,4.0,26,0.25,4.0
j602_1.sm,7,centralizada,66,0.7793927490715347,0.4630934742200172,0.6757070611697457,0.5499999999999999,120.0,4.0,26,0.25,4.0
j602_1.sm,7,centralizada,67,0.7920639230558042,0.4487980698249068,0.6687308670979278,0.5499999999999999,123.0,4.0,27,0.25,4.0
j602_1.sm,7,centralizada,68,0.7910079918904485,0.4312496823059008,0.6668779487529393,0.5499999999999999,133.0,4.0,28,0.25,4.0
j602_1.sm,7,centralizada,69,0.7899520607250928,0.4137012947868948,0.6651486627851839,0.5499999999999999,136.0,4.0,30,0.25,4.0
j602_1.sm,7,centralizada,70,0.7751690244101115,0.3975359986360236,0.6693955269337537,0.5499999999999999,146.0,4.0,31,0.25,4.0
j602_1.sm,7,centralizada,71,0.7741130932447557,0.3859910940719242,0.6688287519505729,0.5499999999999999,146.0,4.0,31,0.25,4.0
j602_1.sm,7,centralizada,72,0.7867842672290253,0.3744461895078248,0.6635437800929399,0.5499999999999999,146.0,4.0,31,0.25,4.0
j602_1.sm,7,centralizada,73,0.7994554412132949,0.3629012849437254,0.6585326975187905,0.5499999999999999,158.0,4.0,34,0.25,4.0
j602_1.sm,7,centralizada,74,0.7709452997486883,0.34773374091981096,0.6679273969325209,0.6693572041779942,158.0,18.619468249055895,34,0.25,18.619468249055895
j602_1.sm,7,centralizada,75,0.7836164737329578,0.33256619689589667,0.6628077780555377,0.6693572041779942,161.0,18.619468249055895,35,0.25,18.619468249055895
j602_1.sm,7,centralizada,76,0.7825605425676021,0.3173986528719824,0.6523243601386945,0.6693572041779942,161.0,25.409712482324423,35,0.25,25.409712482324423
j602_1.sm,7,centralizada,77,0.7952317165518717,0.302231108848068,0.6390312396856289,0.6693572041779942,165.0,25.409712482324423,36,0.25,25.409712482324423
j602_1.sm,7,centralizada,78,0.7941757853865159,0.27668791143999494,0.6325788480856342,0.5499999999999999,165.0,31.409712482324423,36,0.25,31.409712482324423
j602_1.sm,7,centralizada,79,0.8068469593707857,0.25614454960450367,0.6263300018869864,0.5499999999999999,165.0,31.409712482324423,36,0.25,31.409712482324423
j602_1.sm,7,centralizada,80,0.8195181333550552,0.23560118776901243,0.6207746521909135,0.5499999999999999,165.0,31.409712482324423,36,0.25,31.409712482324423
j602_1.sm,7,centralizada,81,0.832189307339325,0.2150578259335212,0.6139878922401808,0.5499999999999999,165.0,31.409712482324423,36,0.25,31.409712482324423
j602_1.sm,7,centralizada,82,0.8448604813235945,0.19451446409803,0.6053740339792363,0.5499999999999999,165.0,31.409712482324423,36,0.25,31.409712482324423
j602_1.sm,7,centralizada,83,0.8575316553078642,0.17397110226253876,0.5946550839552832,0.5499999999999999,172.0,31.409712482324423,37,0.25,31.409712482324423
j602_1.sm,7,centralizada,84,0.8564757241425083,0.1287771413021053,0.5775742894574009,0.5499999999999999,172.0,33.066223083279574,37,0.25,33.066223083279574
j602_1.sm,7,centralizada,85,0.869146898126778,0.11313218657767027,0.5701453498311894,0.5499999999999999,172.0,33.066223083279574,38,0.25,33.066223083279574
j602_1.sm,7,centralizada,86,0.8680909669614221,0.09704647782118986,0.5665579703106661,0.5499999999999999,172.0,33.066223083279574,38,0.25,33.066223083279574
j602_1.sm,7,centralizada,87,0.8807621409456918,0.09292964015820304,0.5646026949994765,0.5499999999999999,172.0,33.066223083279574,39,0.25,33.066223083279574
j602_1.sm,7,centralizada,88,0.8797062097803361,0.0891076099931261,0.5645438837386286,0.5499999999999999,172.0,31.066223083279574,39,0.25,32.066223083279574
j602_1.sm,7,centralizada,89,0.8923773837646056,0.08528557982804914,0.562998283698524,0.5499999999999999,172.0,31.066223083279574,42,0.25,31.066223083279574
j602_1.sm,7,centralizada,90,0.8638672422999991,0.0814635496629722,0.56634538722487,0.5499999999999999,174.0,35.32845178081784,43,0.25,35.32845178081784
j602_1.sm,7,centralizada,91,0.8628113111346432,0.09146354966297221,0.5666866588912406,0.6693572041779942,174.0,35.32845178081784,44,0.25,35.32845178081784
j602_1.sm,7,centralizada,92,0.8617553799692874,0.10146354966297222,0.5677442645508992,0.6693572041779942,175.0,36.86158997183265,46,0.25,36.86158997183265
j602_1.sm,7,centralizada,93,0.8469723436543062,0.10766150614901397,0.5723306559517424,0.6693572041779942,175.0,38.63058118339535,47,0.25,38.63058118339535
j602_1.sm,7,centralizada,94,0.8459164124889504,0.1138594626350557,0.5761112270517853,0.6693572041779942,175.0,40.27371740499198,47,0.25,40.27371740499198
j602_1.sm,7,centralizada,95,0.85858758647322,0.12005741912109742,0.5779198998317743,0.6693572041779942,175.0,40.27371740499198,49,0.25,40.27371740499198
j602_1.sm,7,centralizada,96,0.8438045501582387,0.12625537560713918,0.5863880744804871,0.6693572041779942,175.0,47.91682380579208,50,0.25,47.91682380579208
j602_1.sm,7,centralizada,97,0.8427486189928828,0.13245333209318091,0.5875464780882648,0.6693572041779942,175.0,47.91682380579208,51,0.25,47.91682380579208
j602_1.sm,7,centralizada,98,0.841692687827527,0.13865128857922265,0.5877726896096358,0.6693572041779942,175.0,58.332000076299444,51,0.25,58.332000076299444
j602_1.sm,7,centralizada,99,0.8543638618117968,0.1448492450652644,0.5850269142041086,0.6693572041779942,178.0,53.78240812557872,52,0.25,58.33200007629944
j602_1.sm,7,centralizada,100,0.8533079306464408,0.1648492450652644,0.5852690580912832,0.7179104477611941,178.0,53.78240812557872,52,0.25,58.33200007629944
j602_1.sm,7,centralizada,101,0.8659791046307106,0.16986811474723593,0.5823663689783675,0.6693572041779942,178.0,52.13927190398209,52,0.25,57.33200007629944
j602_1.sm,7,centralizada,102,0.8786502786149801,0.1748869844292074,0.5800052011918496,0.6693572041779942,178.0,52.13927190398209,52,0.25,56.68886385470281
j602_1.sm,7,centralizada,103,0.8913214525992499,0.17675092983777874,0.58348711117233,0.6693572041779942,178.0,48.13927190398209,52,0.25,55.68886385470281
j602_1.sm,7,centralizada,104,0.9039926265835194,0.17861487524635009,0.587969326377148,0.6693572041779942,178.0,48.13927190398209,52,0.25,54.68886385470281
j602_1.sm,7,centralizada,105,0.9166638005677892,0.1804788206549214,0.5910959432846297,0.6693572041779942,178.0,48.13927190398209,52,0.25,53.68886385470281
j602_1.sm,7,centralizada,106,0.9293349745520587,0.16898291727153383,0.5878610832751834,0.5499999999999999,178.0,46.48276130302694,52,0.25,51.68886385470281
j602_1.sm,7,centralizada,107,0.9420061485363285,0.17562306847957496,0.5843873025467105,0.6693572041779942,178.0,46.48276130302694,52,0.25,51.03235325374766
j602_1.sm,7,centralizada,108,0.954677322520598,0.19562306847957492,0.5871605175720077,0.7179104477611941,178.0,46.48276130302694,52,0.25,51.03235325374766
j602_1.sm,7,centralizada,109,0.9673484965048678,0.19992818332201,0.5887409097818161,0.6693572041779942,185.0,45.74741148995952,53,0.25,50.297003440680236
j602_1.sm,7,centralizada,110,0.966292565339512,0.22992818332201004,0.5912921390641621,0.7179104477611941,192.0,45.74741148995952,54,0.25,50.297003440680236
j602_1.sm,7,centralizada,111,0.9652366341741561,0.22423171479693593,0.5928465966262069,0.7179104477611941,192.0,49.9641267345613,55,0.25,53.513718685282015
j602_1.sm,7,centralizada,112,0.9641807030088003,0.22192161052244627,0.5916140169647428,0.7179104477611941,192.0,49.9641267345613,55,0.25,52.513718685282015
j602_1.sm,7,centralizada,113,0.9768518769930701,0.22666666666666666,0.5908508026292031,0.7179104477611941,192.0,49.9641267345613,55,0.25,51.513718685282015
j602_1.sm,7,centralizada,114,0.9895230509773396,0.24666666666666667,0.5892797585903069,0.7179104477611941,192.0,49.9641267345613,55,0.25,50.513718685282015
j602_1.sm,7,centralizada,115,1.0,0.26666666666666666,0.5875,0.7179104477611941,192.0,49.9641267345613,55,0.25,49.96412673456129
j602_1.sm,7,centralizada,116,1.0,0.263795504906616,0.5875,0.7179104477611941,192.0,45.9641267345613,56,0.25,48.96412673456129
j602_1.sm,7,centralizada,117,1.0,0.26666666666666666,0.5875,0.7179104477611941,192.0,49.551708433907706,56,0.25,51.55170843390769
j602_1.sm,7,centralizada,118,1.0,0.2866666666666667,0.5921504382381123,0.7179104477611941,192.0,49.551708433907706,56,0.25,50.55170843390769
j602_1.sm,7,centralizada,119,1.0,0.3066666666666667,0.5995058106414491,0.7179104477611941,192.0,49.551708433907706,56,0.25,49.55170843390769
j602_1.sm,7,centralizada,120,1.0,0.33666666666666667,0.6066117976651183,0.7408500573847171,192.0,49.551708433907706,56,0.25,49.55170843390769
j602_1.sm,7,centralizada,121,1.0,0.3666666666666667,0.6128333067816355,0.7408500573847171,192.0,49.551708433907706,56,0.25,49.55170843390769
j602_1.sm,7,centralizada,122,1.0,0.3966666666666667,0.6177969220664508,0.7408500573847171,192.0,49.551708433907706,56,0.25,49.55170843390769
j602_1.sm,7,centralizada,123,1.0,0.42666666666666675,0.6213839373003976,0.7408500573847171,192.0,49.551708433907706,56,0.25,49.55170843390769
j602_1.sm,7,centralizada,124,1.0,0.4566666666666667,0.6283094725428372,0.7408500573847171,192.0,49.551708433907706,57,0.25,49.55170843390769
j602_1.sm,7,centralizada,125,1.0,0.48666666666666675,0.6367927410823586,0.7408500573847171,192.0,49.551708433907706,58,0.25,49.55170843390769
j602_1.sm,7,centralizada,126,1.0,0.48771209243431474,0.6441117976651183,0.7408500573847171,192.0,49.551708433907706,58,0.25,49.55170843390769
j602_1.sm,7,centralizada,127,1.0,0.46837919161448577,0.6415806452857179,0.7179104477611941,192.0,48.01684491271884,58,0.25,48.551708433907706
j602_1.sm,7,centralizada,128,1.0,0.4359100134917129,0.6388344319323617,0.7179104477611941,192.0,46.24785370115614,58,0.25,47.01684491271883
j602_1.sm,7,centralizada,129,1.0,0.42923367645361155,0.6368022797624263,0.6693572041779942,192.0,36.61273193707406,58,0.25,44.24785370115614
j602_1.sm,7,centralizada,130,1.0,0.43255733941551017,0.6346096310185595,0.7179104477611941,192.0,36.61273193707406,58,0.25,42.25583833787416
j602_1.sm,7,centralizada,131,1.0,0.4485644060598317,0.6414808112491758,0.7179104477611941,192.0,36.61273193707406,58,0.25,41.25583833787416
j602_1.sm,7,centralizada,132,1.0,0.4479515761705513,0.636263098392429,0.7179104477611941,196.0,32.39601669247228,59,0.25,39.25583833787415
j602_1.sm,7,centralizada,133,1.0,0.45733874628127097,0.6306110751097,0.7179104477611941,196.0,32.39601669247228,59,0.25,37.25583833787415
j602_1.sm,7,centralizada,134,1.0,0.46672591639199057,0.6248607627829854,0.7179104477611941,196.0,32.39601669247228,59,0.25,35.25583833787415
j602_1.sm,7,centralizada,135,1.0,0.4761130865027101,0.6209836879936871,0.7179104477611941,196.0,32.39601669247228,59,0.25,33.25583833787415
j602_1.sm,7,centralizada,136,1.0,0.4487419749531873,0.6196410075090816,0.7179104477611941,196.0,22.32614039413711,59,0.25,31.396016692472273
j602_1.sm,7,centralizada,137,1.0,0.4755002566134297,0.6231594462353723,0.7408500573847171,196.0,22.32614039413711,59,0.25,30.396016692472273
j602_1.sm,7,centralizada,138,1.0,0.5055002566134298,0.6366621425354144,0.7408500573847171,204.0,22.32614039413711,60,0.25,29.396016692472273
j602_1.sm,7,centralizada,139,1.0,0.5455002566134298,0.6520205699220868,0.809149942615283,204.0,22.32614039413711,60,0.25,28.396016692472273
j602_1.sm,7,centralizada,140,1.0,0.5774437234588573,0.6659511227332695,0.809149942615283,204.0,22.32614039413711,60,0.25,27.396016692472273
j602_1.sm,7,centralizada,141,1.0,0.6074437234588573,0.6778996391097157,0.809149942615283,204.0,22.32614039413711,60,0.25,26.396016692472273
j602_1.sm,7,centralizada,142,1.0,0.6374437234588574,0.6872552264746424,0.809149942615283,204.0,22.32614039413711,60,0.25,25.396016692472273
j602_1.sm,7,centralizada,143,1.0,0.6472394518166772,0.6938672487970949,0.7408500573847171,204.0,20.793002203122303,60,0.25,23.396016692472273
j602_1.sm,7,centralizada,144,1.0,0.6570351801744971,0.6979162286116126,0.7408500573847171,204.0,20.793002203122303,60,0.25,21.862878501457466
j602_1.sm,7,centralizada,145,1.0,0.687035180174497,0.6997525617937269,0.809149942615283,204.0,20.793002203122303,60,0.25,20.862878501457466
j602_1.sm,7,centralizada,146,1.0,0.6794779264216672,0.7000000000000001,0.7408500573847171,204.0,17.205420503775898,60,0.25,19.793002203122295
j602_1.sm,7,centralizada,147,1.0,0.6766666666666667,0.7000000000000001,0.809149942615283,204.0,17.205420503775898,60,0.25,18.793002203122295
j602_1.sm,7,centralizada,148,1.0,0.6866666666666666,0.7000000000000001,0.809149942615283,204.0,17.205420503775898,60,0.25,17.793002203122295
j602_1.sm,7,centralizada,149,1.0,0.6966666666666667,0.7000000000000001,0.809149942615283,204.0,17.205420503775898,60,0.25,17.20542050377589
j602_1.sm,7,centralizada,150,1.0,0.7166666666666667,0.7000000000000001,0.832089552238806,204.0,17.205420503775898,60,0.25,17.20542050377589
j602_1.sm,7,centralizada,151,1.0,0.7366666666666667,0.7000000000000001,0.832089552238806,204.0,17.205420503775898,60,0.25,17.20542050377589
j602_1.sm,7,centralizada,152,1.0,0.7566666666666667,0.7000000000000001,0.832089552238806,204.0,17.205420503775898,60,0.25,17.20542050377589
j602_1.sm,7,centralizada,153,1.0,0.7766666666666667,0.7000000000000001,0.832089552238806,204.0,17.205420503775898,60,0.25,17.20542050377589
j602_1.sm,7,centralizada,154,1.0,0.7966666666666667,0.7000000000000001,0.832089552238806,204.0,17.205420503775898,60,0.25,17.20542050377589
j602_1.sm,7,centralizada,155,1.0,0.8166666666666668,0.7046504382381124,0.832089552238806,204.0,17.205420503775898,60,0.25,17.20542050377589
j602_1.sm,7,centralizada,156,1.0,0.8366666666666666,0.7120058106414492,0.832089552238806,204.0,17.205420503775898,60,0.25,17.20542050377589
j602_1.sm,7,centralizada,157,1.0,0.8566666666666668,0.7191117976651183,0.832089552238806,204.0,17.205420503775898,60,0.25,17.20542050377589
j602_1.sm,7,centralizada,158,1.0,0.8766666666666666,0.7299837450197478,0.832089552238806,204.0,17.205420503775898,60,0.25,17.20542050377589
j602_1.sm,7,centralizada,159,1.0,0.8966666666666668,0.7423027327079,0.832089552238806,204.0,17.205420503775898,60,0.25,17.20542050377589
j602_1.sm,7,centralizada,160,1.0,0.9166666666666666,0.7529957349655159,0.832089552238806,204.0,17.205420503775898,60,0.25,17.20542050377589
j602_1.sm,7,centralizada,161,1.0,0.9366666666666669,0.7614923410863604,0.832089552238806,204.0,17.205420503775898,60,0.25,17.20542050377589
j602_1.sm,7,centralizada,162,1.0,0.9566666666666667,0.76758385250736,0.832089552238806,204.0,17.205420503775898,60,0.25,17.20542050377589
j602_1.sm,7,centralizada,163,1.0,0.9733333333333333,0.7713839373003976,0.832089552238806,204.0,17.205420503775898,60,0.25,17.20542050377589
j602_1.sm,7,centralizada,164,1.0,0.9833333333333334,0.7736590343047248,0.832089552238806,204.0,17.205420503775898,60,0.25,17.20542050377589
j602_1.sm,7,centralizada,165,1.0,0.9933333333333335,0.7747869304409094,0.832089552238806,204.0,17.205420503775898,60,0.25,17.20542050377589
j602_1.sm,7,centralizada,166,1.0,1.0,0.775,0.832089552238806,204.0,17.205420503775898,60,0.25,17.20542050377589
j602_1.sm,7,centralizada,167,1.0,1.0,0.775,0.832089552238806,204.0,17.205420503775898,60,0.25,17.20542050377589
j602_1.sm,7,centralizada,168,1.0,1.0,0.775,0.832089552238806,204.0,17.205420503775898,60,0.25,17.20542050377589
j602_1.sm,7,centralizada,169,1.0,1.0,0.775,0.832089552238806,204.0,17.205420503775898,60,0.25,17.20542050377589
