arquivo,semente,cenario,t,tarefa,agente,E,E_menos_tau_sat,p_heu,q,Di,P,B,mu_cog,mu_rede,porta,p0,p_fail,excesso,duracao_nominal,duracao_efetiva,duracao_analitica,sorteio_porta,sorteio_falha,falhou,executada,selecionou_p1,competencia
j6032_1.sm,5,centralizada,25,11,5,0.28813929831755686,-0.7118607016824432,0.05481365241236651,0.0,0.6248354629164192,0.4611442778434291,1.0,1.0,0.7408500573847171,P2,,,,7,,10,0.8088438090346699,,,False,False,0.563164767918617
j6032_1.sm,5,centralizada,25,11,2,0.28813929831755686,-0.7118607016824432,0.05481365241236651,0.0,0.6248354629164192,0.4611442778434291,1.0,1.0,0.7408500573847171,P2,,,,7,,10,0.15286502314567285,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,25,11,1,0.28813929831755686,-0.7118607016824432,0.05481365241236651,0.0,0.6248354629164192,0.4611442778434291,1.0,1.0,0.7408500573847171,P2,,,,7,,10,0.7128902625665684,,,False,False,0.3910769205246226
j6032_1.sm,5,centralizada,26,11,3,0.29559771753552955,-0.7044022824644705,0.05637999612624572,0.0,0.6248354629164192,0.47308089101701645,1.0,1.0,0.7408500573847171,P2,,,,7,,10,0.8476243802545339,,,False,False,0.6004534285678627
j6032_1.sm,5,centralizada,26,11,5,0.29559771753552955,-0.7044022824644705,0.05637999612624572,0.0,0.6248354629164192,0.47308089101701645,1.0,1.0,0.7408500573847171,P2,,,,7,,10,0.40122574799263144,,,False,False,0.563164767918617
j6032_1.sm,5,centralizada,26,11,2,0.29559771753552955,-0.7044022824644705,0.05637999612624572,0.0,0.6248354629164192,0.47308089101701645,1.0,1.0,0.7408500573847171,P2,,,,7,,10,0.5532500397935409,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,26,11,1,0.29559771753552955,-0.7044022824644705,0.05637999612624572,0.0,0.6248354629164192,0.47308089101701645,1.0,1.0,0.7408500573847171,P2,,,,7,,10,0.4794877517608621,,,False,False,0.3910769205246226
j6032_1.sm,5,centralizada,27,11,3,0.30305613675350224,-0.6969438632464977,0.05798835330570392,0.0,0.6248354629164192,0.4850175041906038,1.0,1.0,0.7408500573847171,P2,,,,7,,10,0.9585229997993715,,,False,False,0.6004534285678627
j6032_1.sm,5,centralizada,27,11,5,0.30305613675350224,-0.6969438632464977,0.05798835330570392,0.0,0.6248354629164192,0.4850175041906038,1.0,1.0,0.7408500573847171,P2,,,,7,,10,0.3172778402767157,,,False,False,0.563164767918617
j6032_1.sm,5,centralizada,27,11,2,0.30305613675350224,-0.6969438632464977,0.05798835330570392,0.0,0.6248354629164192,0.4850175041906038,1.0,1.0,0.7408500573847171,P2,,,,7,,10,0.40208452693776586,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,27,11,1,0.30305613675350224,-0.6969438632464977,0.05798835330570392,0.0,0.6248354629164192,0.4850175041906038,1.0,1.0,0.7408500573847171,P1_omissao,0.23670000000000002,0.23670000000000002,0.0,7,8,10,0.0009197891108657652,0.42018453469313044,False,True,True,0.3910769205246226
j6032_1.sm,5,centralizada,28,45,4,0.3897964689484967,-0.6102035310515033,0.08011289492381739,0.0,0.6171010409020461,0.46949990706494027,0.7432824677318204,0.8286699520018967,0.8091499426152828,P3_analitica,0.2623995071997155,0.2623995071997155,0.0,9,14,14,0.6314361061322901,0.9349610941866503,False,True,False,0.6863255838987572
j6032_1.sm,5,centralizada,28,12,3,0.2771499513522498,-0.7228500486477503,0.052580323142188364,0.0,0.5903088524230846,0.46949990706494027,1.0,1.0,0.7408500573847171,P3_analitica,0.23670000000000002,0.23670000000000002,0.0,3,5,5,0.9236765847577346,0.32734981332409785,False,True,False,0.6004534285678627
j6032_1.sm,5,centralizada,28,17,5,0.27435046727238843,-0.7256495327276116,0.05202527753551064,0.0,0.58434615884693,0.46949990706494027,1.0,1.0,0.7179104477611941,P2,,,,6,,9,0.9888610256190192,,,False,False,0.563164767918617
j6032_1.sm,5,centralizada,28,17,2,0.27435046727238843,-0.7256495327276116,0.05202527753551064,0.0,0.58434615884693,0.46949990706494027,1.0,1.0,0.7179104477611941,P2,,,,6,,9,0.1876749402345188,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,28,17,0,0.38780705136976934,-0.6121929486302307,0.07952841188143235,0.0,0.58434615884693,0.46949990706494027,0.7074406365313831,0.8128572792483308,0.7179104477611941,P2,,,,6,,11,0.8232520180360315,,,False,False,0.45376822896958635
j6032_1.sm,5,centralizada,29,17,5,0.28132558133001584,-0.7186744186699842,0.05341861483592232,0.0,0.58434615884693,0.48143652023852757,1.0,0.9999999999999998,0.7179104477611941,P2,,,,6,,9,0.15725948708404458,,,False,False,0.563164767918617
j6032_1.sm,5,centralizada,29,17,2,0.28132558133001584,-0.7186744186699842,0.05341861483592232,0.0,0.58434615884693,0.48143652023852757,1.0,0.9999999999999998,0.7179104477611941,P2,,,,6,,9,0.40509865286115954,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,29,17,0,0.36657634211491424,-0.6334236578850858,0.07352956043728869,0.0,0.58434615884693,0.48143652023852757,0.7674406365313831,0.8408630008677941,0.7179104477611941,P1_omissao,0.2605705498698309,0.2605705498698309,0.0,6,8,10,0.07347331180727756,0.8580389311980173,False,True,True,0.45376822896958635
j6032_1.sm,5,centralizada,30,21,5,0.28179464712056956,-0.7182053528794304,0.05351356774093273,0.0,0.5711592870323288,0.4933731334121149,1.0,1.0,0.7179104477611941,P2,,,,7,,10,0.8287980709765224,,,False,False,0.563164767918617
j6032_1.sm,5,centralizada,30,21,2,0.28179464712056956,-0.7182053528794304,0.05351356774093273,0.0,0.5711592870323288,0.4933731334121149,1.0,1.0,0.7179104477611941,P2,,,,7,,10,0.13978929854271627,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,31,21,5,0.28861235459037643,-0.7113876454096235,0.05491176954535863,0.0,0.5711592870323288,0.5053097465857023,1.0,0.9966417910447761,0.7179104477611941,P2,,,,7,,10,0.5271064765570825,,,False,False,0.563164767918617
j6032_1.sm,5,centralizada,31,21,2,0.28861235459037643,-0.7113876454096235,0.05491176954535863,0.0,0.5711592870323288,0.5053097465857023,1.0,0.9966417910447761,0.7179104477611941,P2,,,,7,,10,0.2581414969163064,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,32,21,5,0.29543006206018324,-0.7045699379398167,0.056344328786955396,0.0,0.5711592870323288,0.5172463597592896,1.0,0.98840885694593,0.7179104477611941,P2,,,,7,,10,0.4917757000188362,,,False,False,0.563164767918617
j6032_1.sm,5,centralizada,32,21,2,0.29543006206018324,-0.7045699379398167,0.056344328786955396,0.0,0.5711592870323288,0.5172463597592896,1.0,0.98840885694593,0.7179104477611941,P2,,,,7,,10,0.5532060059492488,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,33,30,3,0.3948980957898403,-0.6051019042101597,0.0816296927293575,0.0,0.7236485633319827,0.5154558677832515,0.9445700097295503,0.9611090488203222,0.7179104477611941,P2,,,,6,,9,0.1062620511987572,,,False,False,0.6004534285678627
j6032_1.sm,5,centralizada,33,30,5,0.37300889818239036,-0.6269911018176096,0.0753017281286452,0.0,0.7236485633319827,0.5154558677832515,1.0,0.9898004288866376,0.7179104477611941,P2,,,,6,,9,0.8643755631011325,,,False,False,0.563164767918617
j6032_1.sm,5,centralizada,33,30,2,0.37300889818239036,-0.6269911018176096,0.0753017281286452,0.0,0.7236485633319827,0.5154558677832515,1.0,0.9898004288866376,0.7179104477611941,P2,,,,6,,9,0.278696319034312,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,34,30,3,0.3816468111565065,-0.6183531888434934,0.07774319045827746,0.0,0.7236485633319827,0.5273924809568389,1.0,0.9813925237502727,0.7179104477611941,P2,,,,6,,9,0.4471233215743733,,,False,False,0.6004534285678627
j6032_1.sm,5,centralizada,34,30,5,0.3816468111565065,-0.6183531888434934,0.07774319045827746,0.0,0.7236485633319827,0.5273924809568389,1.0,0.9813925237502727,0.7179104477611941,P1_omissao,0.30129112143745906,0.30129112143745906,0.0,6,7,9,0.05725859671574873,0.0027452064082378325,True,True,True,0.563164767918617
j6032_1.sm,5,centralizada,34,21,2,0.30122511340951913,-0.6987748865904808,0.05758956234993585,0.0,0.5711592870323288,0.5273924809568389,1.0,0.9813925237502727,0.7179104477611941,P2,,,,7,,10,0.34167518411834064,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,35,21,3,0.30020245728904804,-0.699797542710952,0.05736795323116579,0.0,0.5711592870323288,0.5256019889808007,1.0,0.9821014960762282,0.7179104477611941,P3_analitica,0.2393847755885658,0.2393847755885658,0.0,7,10,10,0.8897282885095474,0.4805010166461464,False,True,False,0.6004534285678627
j6032_1.sm,5,centralizada,35,29,2,0.2862021094399095,-0.7137978905600906,0.05441357835322238,0.0,0.5445225007517313,0.5256019889808007,1.0,0.9821014960762282,0.7179104477611941,P2,,,,3,,5,0.4547598185825813,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,35,29,1,0.3777970909208593,-0.6222029090791408,0.07664625746100054,0.0,0.5445225007517313,0.5256019889808007,0.7575550905971982,0.8356158364357671,0.7179104477611941,P2,,,,3,,6,0.6669930438538807,,,False,False,0.3910769205246226
j6032_1.sm,5,centralizada,36,29,2,0.29270186389569736,-0.7072981361043027,0.05576690083178847,0.0,0.5445225007517313,0.5375386021543881,1.0,0.9735353124823549,0.7179104477611941,P2,,,,3,,5,0.337297505748699,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,36,29,1,0.35802096673618394,-0.641979033263816,0.07123204551831393,0.0,0.5445225007517313,0.5375386021543881,0.8175550905971982,0.8699112581020616,0.7179104477611941,P2,,,,3,,5,0.7936545277586561,,,False,False,0.3910769205246226
j6032_1.sm,5,centralizada,37,29,2,0.2917269007273292,-0.7082730992726708,0.055561901879448865,0.0,0.5445225007517313,0.53574811017835,1.0,0.9749748419012108,0.7179104477611941,P2,,,,3,,5,0.5940538823877074,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,37,29,0,0.6152245343102277,-0.3847754656897723,0.1766658754359115,0.0,0.5445225007517313,0.53574811017835,0.474179562839452,0.7739544735718161,0.7179104477611941,P2,,,,3,,6,0.7374669827902269,,,False,False,0.45376822896958635
j6032_1.sm,5,centralizada,37,29,1,0.3324314380408889,-0.6675685619591111,0.06475035879236757,0.0,0.5445225007517313,0.53574811017835,0.8775550905971983,0.9112468626208414,0.7179104477611941,P2,,,,3,,5,0.5013572044171262,,,False,False,0.3910769205246226
j6032_1.sm,5,centralizada,38,29,2,0.298226655183117,-0.701773344816883,0.056942064513738684,0.0,0.5445225007517313,0.5476847233519373,1.0,0.9662907425398052,0.7179104477611941,P2,,,,3,,5,0.6973134823588011,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,38,29,0,0.5582891520556903,-0.4417108479443097,0.14593532336500067,0.0,0.5445225007517313,0.5476847233519373,0.534179562839452,0.774107420374739,0.7179104477611941,P1_omissao,0.27058388694378915,0.27058388694378915,0.0,3,5,6,0.00571268992791818,0.03906553325581441,True,True,True,0.45376822896958635
j6032_1.sm,5,centralizada,38,24,1,0.3053469103893951,-0.6946530896106049,0.05849092579759774,0.0,0.522708664360067,0.5476847233519373,0.9375550905971983,0.9553392157854235,0.7179104477611941,P2,,,,4,,6,0.21363513434923254,,,False,False,0.3910769205246226
j6032_1.sm,5,centralizada,39,24,2,0.2925189213626526,-0.7074810786373473,0.055728380569641446,0.0,0.522708664360067,0.5596213365255247,1.0,0.9575064474344461,0.7179104477611941,P1_omissao,0.19987403288483307,0.19987403288483307,0.0,4,5,6,0.04896558175294963,0.21721140224977986,False,True,True,0.5201966053485703
j6032_1.sm,5,centralizada,39,8,1,0.254650037152164,-0.745349962847836,0.04827327471173664,0.0,0.4539273689224687,0.5596213365255247,0.9975550905971984,0.9575015648316944,0.669357204177994,P2,,,,4,,7,0.6009473694002969,,,False,False,0.3910769205246226
j6032_1.sm,5,centralizada,40,8,1,0.2594457962936387,-0.7405542037063613,0.049162276678114514,0.0,0.4539273689224687,0.5715579496991121,1.0,0.9486505799220584,0.669357204177994,P2,,,,4,,7,0.3495038076728312,,,False,False,0.3910769205246226
j6032_1.sm,5,centralizada,41,32,5,0.6071692255738075,-0.3928307744261925,0.1720278554891902,0.0,0.7809541952626708,0.569767457723074,0.7328472321904456,0.8202712729916262,0.7179104477611941,P2,,,,10,,17,0.41674173314476903,,,False,False,0.563164767918617
j6032_1.sm,5,centralizada,41,32,1,0.4449622864329811,-0.5550377135670189,0.09795547397593209,0.0,0.7809541952626708,0.569767457723074,1.0,0.9501318054737014,0.7179104477611941,P2,,,,10,,15,0.6803417830461307,,,False,False,0.3910769205246226
j6032_1.sm,5,centralizada,42,32,4,0.8448895194152485,-0.15511048058475152,0.3496809497630376,0.0,0.7809541952626708,0.5679769657470358,0.5249964451206619,0.7718634184020556,0.7179104477611941,P2,,,,10,,19,0.9409580823095943,,,False,False,0.6863255838987572
j6032_1.sm,5,centralizada,42,32,5,0.5594570759706755,-0.4405429240293245,0.14651855878394054,0.0,0.7809541952626708,0.5679769657470358,0.7928472321904456,0.8522724171340421,0.7179104477611941,P2,,,,10,,17,0.3757000414797116,,,False,False,0.563164767918617
j6032_1.sm,5,centralizada,42,32,1,0.4435639942127099,-0.5564360057872901,0.09746237058856631,0.0,0.7809541952626708,0.5679769657470358,1.0,0.951606167534538,0.7179104477611941,P2,,,,10,,15,0.706774204473923,,,False,False,0.3910769205246226
j6032_1.sm,5,centralizada,43,32,5,0.5184582716611322,-0.48154172833886777,0.12717545216434634,0.0,0.7809541952626708,0.5661864737709977,0.8528472321904457,0.891675299494795,0.7179104477611941,P2,,,,10,,16,0.8240017986428428,,,False,False,0.563164767918617
j6032_1.sm,5,centralizada,43,32,0,1.7337452696992692,0.7337452696992692,0.949548832903544,0.8990976658070879,0.7809541952626708,0.5661864737709977,0.2550349868116068,0.7203660550999942,0.7179104477611941,P1_omissao,0.34044509173500087,0.5479965892074348,0.2075514974724339,10,15,20,0.23064890373883828,0.871013711841216,False,True,True,0.45376822896958635
j6032_1.sm,5,centralizada,43,8,1,0.2570075363583593,-0.7429924636416407,0.048708366905545836,0.0,0.4539273689224687,0.5661864737709977,1.0,0.9530835182059532,0.7179104477611941,P2,,,,4,,6,0.5051052531003721,,,False,False,0.3910769205246226
j6032_1.sm,5,centralizada,44,33,5,0.3034810232303751,-0.6965189767696249,0.05808126197009639,0.0,0.4908465350818455,0.5643959817949596,0.9128472321904457,0.9359115268838003,0.7179104477611941,P3_analitica,0.20311327096742995,0.20311327096742995,0.0,3,5,5,0.5349930147477081,0.3161213492856195,False,True,False,0.563164767918617
j6032_1.sm,5,centralizada,44,8,2,0.30008506243718425,-0.6999149375628158,0.05734256512345064,0.0,0.4539273689224687,0.5643959817949596,0.8537405393186739,0.8925339000327241,0.7179104477611941,P3_analitica,0.2096199149950914,0.2096199149950914,0.0,4,7,7,0.49430189923845325,0.05045041365802094,True,True,False,0.5201966053485703
j6032_1.sm,5,centralizada,44,25,1,0.2395550459539403,-0.7604449540460597,0.04557369195537717,0.0,0.4244449884141249,0.5643959817949596,1.0,0.9545585635114577,0.669357204177994,P2,,,,7,,11,0.5299633264027296,,,False,False,0.3910769205246226
j6032_1.sm,5,centralizada,45,25,4,0.4399033501216075,-0.5600966498783926,0.09618192899464519,0.0,0.4244449884141249,0.5626054898189214,0.5428353308559764,0.7733373104096565,0.7179104477611941,P3_analitica,0.22749940343855152,0.22749940343855152,0.0,7,13,13,0.8331373261831118,0.02012261791256087,True,True,False,0.6863255838987572
j6032_1.sm,5,centralizada,45,16,3,0.26072486170432885,-0.7392751382956712,0.04940199050704334,0.0,0.4077755517710529,0.5626054898189214,0.8799190170843809,0.9113389901458463,0.7179104477611941,P3_analitica,0.11329915147812306,0.11329915147812306,0.0,1,2,2,0.4906371043484824,0.5979971375506575,False,True,False,0.6004534285678627
j6032_1.sm,5,centralizada,45,28,1,0.19794923469843598,-0.802050765301564,0.03885819136346506,0.0,0.3518437666901319,0.5626054898189214,1.0,0.9552944987740871,0.669357204177994,P3_analitica,0.10670582518388694,0.10670582518388694,0.0,6,10,10,0.7295786241277247,0.5247406088032964,False,True,False,0.3910769205246226
j6032_1.sm,5,centralizada,47,22,3,0.4555119116073028,-0.5444880883926972,0.10174792056487174,0.0,0.6832150684387917,0.5727516110164708,0.8590610281480346,0.8953535812064576,0.669357204177994,P2,,,,10,,17,0.5526134291115301,,,False,False,0.6004534285678627
j6032_1.sm,5,centralizada,48,22,3,0.43464774685345836,-0.5653522531465416,0.09436987996453997,0.0,0.6832150684387917,0.5846882241900582,0.9190610281480347,0.9364169571443008,0.669357204177994,P2,,,,10,,16,0.9903670805639359,,,False,False,0.6004534285678627
j6032_1.sm,5,centralizada,49,39,3,0.4072161452601708,-0.5927838547398292,0.08540041330091626,0.0,0.6839783993369821,0.5828977322140201,0.9790610281480348,0.9403295077195402,0.7179104477611941,P2,,,,8,,12,0.2939463711882543,,,False,False,0.6004534285678627
j6032_1.sm,5,centralizada,49,39,5,0.46786243866395266,-0.5321375613360473,0.10635270035891058,0.0,0.6839783993369821,0.5828977322140201,0.8521510275443706,0.8894298869077142,0.7179104477611941,P2,,,,8,,13,0.4434928765948255,,,False,False,0.563164767918617
j6032_1.sm,5,centralizada,50,39,3,0.40685384342887726,-0.5931461565711227,0.08528728778980248,0.0,0.6839783993369821,0.5948343453876074,1.0,0.9316478086487692,0.7179104477611941,P1_omissao,0.3087528287026846,0.3087528287026846,0.0,8,9,12,0.01667683827057098,0.24674784115974802,True,True,True,0.6004534285678627
j6032_1.sm,5,centralizada,50,22,5,0.44554002102899476,-0.5544599789710052,0.09815985875460656,0.0,0.6832150684387917,0.5948343453876074,0.9121510275443705,0.9282444827169578,0.669357204177994,P2,,,,10,,17,0.16369416060025233,,,False,False,0.563164767918617
j6032_1.sm,5,centralizada,51,22,2,0.5263969008353969,-0.4736030991646031,0.13074218887473715,0.0,0.6832150684387917,0.5930438534115692,0.7697167218362626,0.8360868250325975,0.669357204177994,P2,,,,10,,18,0.19248656241474915,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,52,22,2,0.498160106942713,-0.5018398930572869,0.11843237707965366,0.0,0.6832150684387917,0.6049804665851566,0.8297167218362627,0.8713964894440378,0.669357204177994,P2,,,,10,,18,0.4531642783386005,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,53,22,5,0.4436714203462497,-0.5563285796537503,0.09750017542344538,0.0,0.6832150684387917,0.6169170797587439,0.9499981868101695,0.9142884703489031,0.7179104477611941,P2,,,,10,,16,0.20149492808148173,,,False,False,0.563164767918617
j6032_1.sm,5,centralizada,53,22,2,0.47373173339771985,-0.5262682666022802,0.10860472292807358,0.0,0.6832150684387917,0.6169170797587439,0.8897167218362627,0.9091611364679545,0.7179104477611941,P2,,,,10,,16,0.7327341053629872,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,54,22,5,0.4296423188547495,-0.5703576811452504,0.09267258140741591,0.0,0.6832150684387917,0.6288536929323312,1.0,0.9069019427999667,0.7179104477611941,P2,,,,10,,16,0.09277916861784319,,,False,False,0.563164767918617
j6032_1.sm,5,centralizada,54,22,2,0.45238996953116994,-0.5476100304688301,0.10061226018379306,0.0,0.6832150684387917,0.6288536929323312,0.9497167218362628,0.9055621917028216,0.7179104477611941,P2,,,,10,,16,0.9353742926722213,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,55,22,5,0.4284190277568015,-0.5715809722431985,0.09226196197544688,0.0,0.6832150684387917,0.6270632009562931,1.0,0.9083321730897749,0.7179104477611941,P1_omissao,0.31225017403653377,0.31225017403653377,0.0,10,12,16,0.0604275084486785,0.214651458203167,True,True,True,0.563164767918617
j6032_1.sm,5,centralizada,55,31,2,0.3350540333292311,-0.6649459666707689,0.0653885407142515,0.0,0.5343225895224949,0.6270632009562931,1.0,0.9083321730897749,0.7179104477611941,P2,,,,5,,8,0.6015702312396175,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,55,31,1,0.36386473137283276,-0.6361352686271673,0.07279407791414536,0.0,0.5343225895224949,0.6270632009562931,0.9208203061206257,0.9049747863824609,0.7179104477611941,P2,,,,5,,8,0.9810306173910445,,,False,False,0.3910769205246226
j6032_1.sm,5,centralizada,56,31,2,0.34143203539027067,-0.6585679646097293,0.06696504750179484,0.0,0.5343225895224949,0.6389998141298805,1.0,0.8998124626012416,0.7179104477611941,P2,,,,5,,8,0.9215418304879041,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,56,31,1,0.3481086527874962,-0.6518913472125039,0.068653109037001,0.0,0.5343225895224949,0.6389998141298805,0.9808203061206258,0.89958830506003,0.7179104477611941,P2,,,,5,,8,0.10160234791376976,,,False,False,0.3910769205246226
j6032_1.sm,5,centralizada,57,31,2,0.3478100374513102,-0.6521899625486898,0.06857677468486223,0.0,0.5343225895224949,0.6509364273034679,1.0,0.8914627599572706,0.7179104477611941,P2,,,,5,,8,0.32259717169370206,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,57,31,1,0.3478100374513102,-0.6521899625486898,0.06857677468486223,0.0,0.5343225895224949,0.6509364273034679,1.0,0.8914627599572706,0.7179104477611941,P2,,,,5,,8,0.6257228448212014,,,False,False,0.3910769205246226
j6032_1.sm,5,centralizada,58,34,4,1.4874173936837989,0.4874173936837989,0.8754106078315245,0.7508212156630489,0.7352258788821429,0.6354188301778043,0.31408558879274034,0.7449836475505913,0.7408500573847171,P1_omissao,0.3367524528674113,0.5110455682356803,0.17429311536826897,7,10,13,0.8229442452144775,0.48298485151841164,True,True,True,0.6863255838987572
j6032_1.sm,5,centralizada,58,31,2,0.3395186347719588,-0.6604813652280412,0.06648842681256578,0.0,0.5343225895224949,0.6354188301778043,1.0,0.9026355677638469,0.7179104477611941,P2,,,,5,,8,0.9474916700743035,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,58,31,0,6.790372695439176,5.790372695439176,0.9999999999126843,0.9999999998253686,0.5343225895224949,0.6354188301778043,0.0,0.55,0.7179104477611941,P1_omissao,0.261,0.5196499999548316,0.2586499999548316,5,10,13,0.3743096357283394,0.8796188144638107,False,True,True,0.45376822896958635
j6032_1.sm,5,centralizada,58,14,1,0.19404289899371152,-0.8059571010062885,0.03827879902870641,0.0,0.3053779488080547,0.6354188301778043,1.0,0.9026355677638469,0.7179104477611941,P3_analitica,0.11460466483542298,0.11460466483542298,0.0,1,2,2,0.41857405254944124,0.3735161919128185,False,True,False,0.3910769205246226
j6032_1.sm,5,centralizada,59,40,2,0.3785679285320469,-0.6214320714679531,0.07686475617583732,0.0,0.5974605391015506,0.6336283382017662,1.0,0.9033434794226356,0.669357204177994,P1_omissao,0.25119847808660467,0.25119847808660467,0.0,8,10,14,0.06234436049109626,0.5415686409685118,False,True,True,0.5201966053485703
j6032_1.sm,5,centralizada,64,19,1,0.31856091214005683,-0.6814390878599432,0.0614705318629894,0.0,0.4410506978125206,0.6795842989200774,0.9408911069709474,0.8698775875333302,0.669357204177994,P2,,,,4,,7,0.48023921170188555,,,False,False,0.3910769205246226
j6032_1.sm,5,centralizada,65,19,1,0.30499578083086154,-0.6950042191691385,0.058413627293367514,0.0,0.4410506978125206,0.6915209120936647,1.0,0.8645794466521799,0.669357204177994,P2,,,,4,,7,0.9498078867581892,,,False,False,0.3910769205246226
j6032_1.sm,5,centralizada,66,19,3,0.7496430631858796,-0.2503569368141204,0.26866080184387536,0.0,0.4410506978125206,0.7034575252672521,0.41387754737838345,0.7387143557336391,0.7179104477611941,P1_omissao,0.23269284663995415,0.23269284663995415,0.0,4,6,8,0.1840382075550676,0.4043822418687677,False,True,True,0.6004534285678627
j6032_1.sm,5,centralizada,66,49,1,0.1648953550146351,-0.835104644985365,0.03421032512327604,0.0,0.2344069813625056,0.7034575252672521,1.0,0.8578778893370523,0.669357204177994,P3_analitica,0.12131831659944216,0.12131831659944216,0.0,1,2,2,0.7411945602791167,0.7133279179114868,False,True,False,0.3910769205246226
j6032_1.sm,5,centralizada,67,37,5,0.720290572009007,-0.27970942799099296,0.24622693968641335,0.0,0.4987937747230095,0.701667033291214,0.4858971666918385,0.7391014953482835,0.669357204177994,P3_analitica,0.23263477569775748,0.23263477569775748,0.0,7,15,15,0.42526749149777676,0.38628525398086777,False,True,False,0.563164767918617
j6032_1.sm,5,centralizada,68,47,4,10.593720247396817,9.593720247396817,1.0,1.0,0.7877281701361227,0.6724223310159251,0.0,0.55,0.7179104477611941,P1_omissao,0.366,0.5879,0.2219,10,19,26,0.3354302277197443,0.4412165418123941,True,True,True,0.6863255838987572
j6032_1.sm,5,centralizada,68,20,0,2.7475470098131702,1.7475470098131702,0.9990799738724965,0.998159947744993,0.2043021835445334,0.6724223310159251,0.0,0.55,0.7179104477611941,P1_omissao,0.16749999999999998,0.4583388547741972,0.29083885477419724,2,4,6,0.36680716291277893,0.9469578932782217,False,True,True,0.45376822896958635
j6032_1.sm,5,centralizada,68,23,1,0.13629707402589555,-0.8637029259741045,0.030625687595647037,0.0,0.2000217533971127,0.6724223310159251,0.9868083715988292,0.8772119627161524,0.669357204177994,P3_analitica,0.11841820559257714,0.11841820559257714,0.0,5,9,9,0.5021780253920162,0.5571904533793476,False,True,False,0.3910769205246226
j6032_1.sm,5,centralizada,69,48,2,0.5995397743649628,-0.40046022563503725,0.1677244805830446,0.0,0.5555555555555556,0.6706318390398869,0.6214320714679535,0.7618732093089338,0.669357204177994,P2,,,,10,,20,0.8044566252955159,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,70,48,2,0.5564820200746681,-0.44351797992533193,0.14503667650105603,0.0,0.5555555555555556,0.6825684522134743,0.6814320714679536,0.7743079538911305,0.669357204177994,P2,,,,10,,20,0.8868231001722563,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,71,48,2,0.5203931179741705,-0.47960688202582946,0.12803701999130102,0.0,0.5555555555555556,0.6945050653870616,0.7414320714679536,0.7951041818114736,0.669357204177994,P2,,,,10,,19,0.13894230016296283,,,False,False,0.5201966053485703
j6032_1.sm,5,centralizada,72,48,3,7.544305202904423,6.544305202904423,0.9999999999957208,0.9999999999914415,0.5555555555555556,0.6789874682613981,0.0,0.55,0.7179104477611941,P1_omissao,0.3042,0.5477299999979157,0.2435299999979157,10,19,26,0.47385012855520503,0.8810753654030286,False,True,True,0.6004534285678627
j6032_1.sm,5,centralizada,72,27,2,0.43791965152674933,-0.5620803484732506,0.09549435639478907,0.0,0.5168915036948704,0.6789874682613981,0.8014320714679537,0.8352376859377324,0.7179104477611941,P3_analitica,0.21821434710934015,0.21821434710934015,0.0,7,12,12,0.13064506602234116,0.5144471674549432,False,True,False,0.5201966053485703
j6032_1.sm,5,centralizada,72,42,0,6.2470662686739304,5.2470662686739304,0.9999999992327935,0.999999998465587,0.4600280977696132,0.6789874682613981,0.0,0.55,0.669357204177994,P1_omissao,0.261,0.5196499996031241,0.25864999960312407,6,13,17,0.24957634633686354,0.34282893083647337,True,True,True,0.45376822896958635
j6032_1.sm,5,centralizada,77,35,1,0.34922717721605256,-0.6507728227839474,0.06893973489465248,0.0,0.4517384084087492,0.7249434289797094,0.9377414249495067,0.842448050767243,0.669357204177994,P2,,,,7,,13,0.07023100882944033,,,False,False,0.3910769205246226
j6032_1.sm,5,centralizada,78,35,1,0.33363054706017486,-0.6663694529398252,0.06504142725860866,0.0,0.4517384084087492,0.7368800421532968,0.9977414249495067,0.8387286203672806,0.669357204177994,P2,,,,7,,13,0.8384486871657313,,,False,False,0.3910769205246226
