concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,arquivo,semente,cenario,violacoes,atraso_relativo,fracao_porta1,fracao_fuga
True,131,78,0.5903311554901656,0.0,6.453809372441825,279.0,349.0,121.0,67.0,54.193598295209846,56,4,12,8,0.06666666666666667,0.26666666666666666,294.0,0.15564214437182947,0.1843319669905097,0.021951732559325934,0.09166810745496015,18,8,121,59,42,180,9,12,0,0.6863255838987572,0.3910769205246226,9,60,171,50,0,121,0.6863255838987572,nenhuma,54.193598295209846,0.0,60,0,terminal,1.0,j6043_10.sm,5,adaptativa,0,1.6794871794871795,0.3,0.11764705882352941
True,146,78,0.8196443141279097,0.0,18.328064203151186,235.0,467.0,14.0,54.0,34.759335788086986,51,9,1,11,0.15,0.16666666666666666,294.0,0.10572881741825971,0.11822903329281288,0.062340354432487026,0.06100704912541384,18,11,14,43,42,57,0,13,24,0.7631789564580391,0.24360497938515846,3,60,33,19,24,14,0.7631789564580391,nenhuma,34.759335788086986,0.0,39,0,terminal,0.3691391982353358,j6043_10.sm,6,centralizada,0,1.8717948717948718,0.3,0.15492957746478872
True,121,78,0.7353734166745944,0.0,5.0,268.0,377.0,44.0,48.0,43.664710814293585,56,4,9,0,0.06666666666666667,0.21666666666666667,294.0,0.1293138116476376,0.14851942453841355,0.017006802721088437,0.08517206254539837,9,0,44,48,51,92,0,27,2,0.7631789564580391,0.24360497938515846,3,60,90,46,2,44,0.7631789564580391,nenhuma,43.664710814293585,0.0,47,0,terminal,0.8583333333333333,j6043_10.sm,6,adaptativa,0,1.5512820512820513,0.15,0.0
True,211,78,0.6170990547116264,0.0,30.943076712106866,222.0,393.0,81.0,107.0,55.85075677785788,49,11,2,4,0.18333333333333332,0.21666666666666667,294.0,0.15964166346886313,0.18996856046890437,0.10524856024526144,0.0876983440522775,23,4,81,103,37,184,11,5,48,0.5858494645010164,0.43100241340042456,21,60,125,44,48,81,0.5858494645010164,nenhuma,55.85075677785788,0.0,62,0,terminal,0.6974952970358214,j6043_10.sm,7,centralizada,0,2.7051282051282053,0.38333333333333336,0.0625
True,128,78,0.5134602794575884,0.0,2.0,284.0,324.0,199.0,73.0,35.0127831938015,56,4,9,2,0.06666666666666667,0.21666666666666667,294.0,0.10641769858886484,0.11909109929864457,0.006802721088435374,0.055486646429868135,27,2,199,71,33,270,25,0,4,0.5858494645010164,0.43100241340042456,21,60,241,42,4,199,0.5858494645010164,nenhuma,35.0127831938015,0.0,39,0,terminal,0.9916666666666667,j6043_10.sm,7,adaptativa,0,1.641025641025641,0.45,0.03225806451612903
True,202,78,0.4612053335340365,0.0,28.79617075678606,205.0,359.0,200.0,156.0,63.39516132461675,45,15,2,10,0.25,0.2833333333333333,294.0,0.1773811404990899,0.2156298004238665,0.09794615903668728,0.08144341649906384,33,10,200,146,27,346,19,4,29,0.5273323364698471,0.27249021043639565,26,60,298,98,29,200,0.5273323364698471,nenhuma,63.39516132461675,0.0,69,0,terminal,0.8583333333333333,j6043_10.sm,8,centralizada,0,2.58974358974359,0.55,0.14285714285714285
True,156,78,0.4834334432652314,0.0,9.237311102572747,268.0,364.0,236.0,88.0,64.94749478118885,55,5,11,8,0.08333333333333333,0.26666666666666666,294.0,0.18093870475619353,0.2209098461945199,0.03141942551895492,0.08625766767450763,42,8,236,80,18,316,14,3,5,0.5273323364698471,0.27249021043639565,26,60,297,61,5,236,0.5273323364698471,nenhuma,64.94749478118885,0.0,71,0,terminal,0.9829939621760521,j6043_10.sm,8,adaptativa,0,2.0,0.7,0.11764705882352941
True,164,78,0.5981954629937939,1.7763568394002505e-15,20.21572756485083,235.0,363.0,96.0,117.0,30.825063806553892,48,12,0,4,0.2,0.2,294.0,0.09489743015924236,0.10484715580460507,0.06876097811173752,0.050797281861087444,17,4,96,113,43,209,18,1,27,0.6872143627230507,0.3512385487549321,9,60,164,68,27,96,0.6872143627230507,nenhuma,30.825063806553896,0.0,35,0,terminal,0.8450000000000001,j6043_10.sm,9,centralizada,0,2.1025641025641026,0.2833333333333333,0.0625
True,125,78,0.6098003629764065,0.0,4.5,278.0,336.0,123.0,66.0,26.0,58,2,11,2,0.03333333333333333,0.21666666666666667,294.0,0.08125,0.08843537414965986,0.015306122448979591,0.047186932849364795,13,2,123,64,47,187,17,9,3,0.6872143627230507,0.3512385487549321,9,60,167,44,3,123,0.6872143627230507,nenhuma,26.0,0.0,30,0,terminal,0.9861214282569267,j6043_10.sm,9,adaptativa,0,1.6025641025641026,0.21666666666666667,0.03225806451612903
True,183,78,0.5085457742674606,0.0,27.227940962962666,191.0,362.0,166.0,124.0,59.83366044373535,43,17,0,5,0.2833333333333333,0.2833333333333333,294.0,0.16910109786813163,0.20351585184943996,0.09261204409170976,0.08405567728623127,26,5,166,119,34,285,35,5,27,0.5820371027673271,0.4175993861121362,21,60,223,57,27,166,0.5820371027673271,nenhuma,59.83366044373535,0.0,66,0,terminal,0.8681827305734702,j6043_10.sm,10,centralizada,0,2.3461538461538463,0.43333333333333335,0.07692307692307693
True,140,78,0.5519079363380095,0.0,9.884399849087107,272.0,358.0,159.0,73.0,58.658909265524905,57,3,10,9,0.05,0.21666666666666667,294.0,0.16633326912878096,0.19952009954260172,0.03362040764995614,0.09043105463847596,28,9,159,64,32,223,28,5,2,0.5820371027673271,0.4175993861121362,21,60,193,34,2,159,0.5820371027673271,nenhuma,58.65890926552491,0.0,63,0,terminal,1.0,j6043_10.sm,10,adaptativa,0,1.794871794871795,0.4666666666666667,0.13043478260869565
True,195,78,0.6638151273163486,1.3322676295501878e-15,22.0,215.0,388.0,62.0,81.0,53.500087499654484,49,11,4,11,0.18333333333333332,0.25,294.0,0.153957047563931,0.18197308673351864,0.07482993197278912,0.0915313592655127,16,11,62,70,44,132,13,1,16,0.7131697048371954,0.48671389683598903,7,60,103,41,16,62,0.7131697048371954,nenhuma,53.500087499654484,0.0,58,0,terminal,0.8194550288112487,j6043_10.sm,11,centralizada,0,2.5,0.26666666666666666,0.15492957746478872
True,122,78,0.6352156016994498,0.0,3.0,279.0,347.0,96.0,49.0,54.27121731840255,56,4,13,5,0.06666666666666667,0.2833333333333333,294.0,0.15583032596341653,0.18459597727347807,0.01020408163265306,0.09934848404573682,18,5,96,44,42,140,4,1,0,0.7131697048371954,0.48671389683598903,7,60,136,40,0,96,0.7131697048371954,nenhuma,54.27121731840255,0.0,60,0,terminal,0.995,j6043_10.sm,11,adaptativa,0,1.564102564102564,0.3,0.07692307692307693
True,157,65,0.6833559123777581,0.0,48.671010309196475,205.0,498.0,35.0,95.0,100.75640786832963,39,21,1,20,0.35,0.36666666666666664,325.0,0.2366527103439152,0.3100197165179373,0.14975695479752762,0.13825800607784722,41,20,35,75,19,110,25,4,19,0.6268507180531939,0.4857196752206667,22,60,66,31,19,35,0.6268507180531939,nenhuma,100.75640786832963,0.0,110,0,terminal,0.5155293913497275,j6044_9.sm,0,centralizada,0,2.4153846153846152,0.6833333333333333,0.25
True,126,65,0.6581153772026103,0.0,16.39811361458169,275.0,423.0,70.0,72.0,77.74444064505322,52,8,8,25,0.13333333333333333,0.26666666666666666,325.0,0.19303665749062682,0.23921366352324067,0.05045573419871289,0.12095700208161973,37,25,70,47,23,117,15,22,1,0.6268507180531939,0.4857196752206667,22,60,101,31,1,70,0.6268507180531939,nenhuma,77.7444406450532,0.0,85,0,terminal,0.9642728315123102,j6044_9.sm,0,adaptativa,0,1.9384615384615385,0.6166666666666667,0.29411764705882354
True,267,65,0.6800037280226894,1.7763568394002505e-15,32.083881839912955,226.0,483.0,47.0,105.0,75.29022356166256,42,18,4,20,0.3,0.36666666666666664,325.0,0.1880890891907194,0.2316622263435771,0.0987196364305014,0.10599923955609165,38,20,47,85,22,132,13,13,33,0.6586427040007742,0.39362113220747674,20,60,86,39,33,47,0.6586427040007742,nenhuma,75.29022356166256,0.0,84,0,terminal,0.6750810671536147,j6044_9.sm,1,centralizada,0,4.107692307692307,0.6333333333333333,0.25
True,141,65,0.6256535660361243,0.0,11.921341313481363,270.0,455.0,103.0,61.0,108.23952151777398,50,10,19,15,0.16666666666666666,0.48333333333333334,325.0,0.24983759823798385,0.3330446815931507,0.036681050195327275,0.14883613763437165,40,15,103,46,20,149,18,5,1,0.6586427040007742,0.39362113220747674,20,60,130,27,1,103,0.6586427040007742,nenhuma,108.23952151777398,0.0,118,0,terminal,0.9516666666666668,j6044_9.sm,1,adaptativa,0,2.169230769230769,0.6666666666666666,0.2
True,216,65,0.7165571451863461,1.1102230246251565e-15,40.58304861048173,192.0,545.0,23.0,64.0,128.58134883055095,38,22,5,24,0.36666666666666664,0.45,325.0,0.2834802382462741,0.3956349194786183,0.12487091880148225,0.1690566683343657,42,24,23,40,18,63,8,4,20,0.7659648859265082,0.2570239140832174,10,60,35,12,20,23,0.7659648859265082,nenhuma,128.58134883055095,0.0,142,0,terminal,0.5120174979949551,j6044_9.sm,2,centralizada,0,3.3230769230769233,0.7,0.2857142857142857
True,139,65,0.6399445572847714,0.0,12.863331217040304,297.0,448.0,50.0,75.0,127.06064572347438,56,4,26,15,0.06666666666666667,0.5,325.0,0.28106991158260963,0.3909558329953058,0.03957948066781632,0.1814994836513973,43,15,50,60,17,110,7,44,0,0.7659648859265082,0.2570239140832174,10,60,103,53,0,50,0.7659648859265082,nenhuma,127.06064572347438,0.0,140,0,terminal,0.8916666666666666,j6044_9.sm,2,adaptativa,0,2.1384615384615384,0.7166666666666667,0.2
True,220,65,0.670610113419626,1.7763568394002505e-15,33.00414637044753,212.0,511.0,55.0,97.0,98.99268363888827,41,19,2,21,0.31666666666666665,0.35,325.0,0.23347733925333408,0.3045928727350408,0.10155121960137702,0.12991290568060276,39,21,55,76,21,131,3,8,32,0.794910294566222,0.24332019624229823,6,60,96,41,32,55,0.794910294566222,nenhuma,98.99268363888827,0.0,106,0,terminal,0.591534179099097,j6044_9.sm,3,centralizada,0,3.3846153846153846,0.65,0.25925925925925924
True,132,65,0.6065171172354216,0.0,6.558043025538555,309.0,409.0,113.0,89.0,63.34205627084606,56,4,12,12,0.06666666666666667,0.26666666666666666,325.0,0.16310892742111002,0.19489863467952634,0.020178593924734017,0.0939316414893824,40,12,113,77,20,190,7,23,1,0.794910294566222,0.24332019624229823,6,60,182,69,1,113,0.794910294566222,nenhuma,63.34205627084605,0.0,69,0,terminal,0.9071101589011158,j6044_9.sm,3,adaptativa,0,2.0307692307692307,0.6666666666666666,0.16666666666666666
True,209,65,0.6709844226764443,3.552713678800501e-15,60.08844023773575,205.0,518.0,47.0,90.0,117.00003829266986,38,22,4,23,0.36666666666666664,0.43333333333333335,325.0,0.2647059460551413,0.36000011782359953,0.1848875084238023,0.1515544462295926,47,23,47,67,13,114,8,4,22,0.7496468789669437,0.35303232464984247,11,60,84,37,22,47,0.7496468789669437,nenhuma,117.00003829266983,0.0,128,0,terminal,0.6525780870626862,j6044_9.sm,4,centralizada,0,3.2153846153846155,0.7833333333333333,0.27710843373493976
True,121,65,0.6687650905488263,0.0,4.0,317.0,407.0,85.0,76.0,40.584397947555615,59,1,11,21,0.016666666666666666,0.2,325.0,0.11101239050518122,0.12487507060786343,0.012307692307692308,0.0666865566787878,35,21,85,55,25,140,13,16,0,0.7496468789669437,0.35303232464984247,11,60,127,42,0,85,0.7496468789669437,nenhuma,40.584397947555615,0.0,44,0,terminal,0.965,j6044_9.sm,4,adaptativa,0,1.8615384615384616,0.5833333333333334,0.25925925925925924
True,194,65,0.6265495502167867,0.0,28.410255350708628,198.0,490.0,59.0,125.0,108.06105140520745,37,23,4,25,0.38333333333333336,0.45,325.0,0.24952844651941852,0.3324955427852537,0.0874161703098727,0.13817470031405263,49,25,59,100,11,159,16,5,28,0.6863255838987572,0.3910769205246226,16,60,115,56,28,59,0.6863255838987572,nenhuma,108.06105140520745,0.0,117,0,terminal,0.6399712207437439,j6044_9.sm,5,centralizada,0,2.9846153846153847,0.8166666666666667,0.29411764705882354
True,138,65,0.6246284703755743,0.0,9.3846525965212,292.0,438.0,86.0,85.0,92.21683652466396,55,5,18,20,0.08333333333333333,0.38333333333333336,325.0,0.2210285598558593,0.28374411238358144,0.028875854143142154,0.1315097295462905,43,20,86,65,17,151,19,27,1,0.6863255838987572,0.3910769205246226,16,60,131,45,1,86,0.6863255838987572,nenhuma,92.21683652466396,0.0,101,0,terminal,0.96,j6044_9.sm,5,adaptativa,0,2.123076923076923,0.7166666666666667,0.25
True,210,65,0.7901947724344492,0.0,32.82413752337412,225.0,553.0,5.0,65.0,76.82745936967612,41,19,2,14,0.31666666666666665,0.35,325.0,0.1911951450261537,0.23639218267592652,0.10099734622576652,0.10978057282701287,43,14,5,51,17,56,1,29,23,0.7631789564580391,0.24360497938515846,10,60,32,27,23,5,0.7631789564580391,nenhuma,76.82745936967612,0.0,86,0,terminal,0.242574892733348,j6044_9.sm,6,centralizada,0,3.230769230769231,0.7166666666666667,0.1891891891891892
True,126,65,0.6556066477813312,0.0,4.0,311.0,427.0,74.0,75.0,75.30517124106433,57,3,15,7,0.05,0.3,325.0,0.18811940652077025,0.23170821920327486,0.012307692307692308,0.1156219458500077,33,7,74,68,27,142,3,31,2,0.7631789564580391,0.24360497938515846,10,60,137,63,2,74,0.7631789564580391,nenhuma,75.30517124106433,0.0,83,0,terminal,0.8997889300279883,j6044_9.sm,6,adaptativa,0,1.9384615384615385,0.55,0.1044776119402985
True,231,65,0.6606548725888688,1.509903313490213e-14,53.32596700860478,191.0,500.0,35.0,115.0,106.82481238756307,36,24,1,13,0.4,0.4166666666666667,325.0,0.24737997753516705,0.328691730423271,0.1640798984880147,0.1411486656344706,45,13,35,102,15,137,7,18,45,0.5858494645010164,0.43100241340042456,25,60,85,50,45,35,0.5858494645010164,nenhuma,106.82481238756307,0.0,116,0,terminal,0.5568083920752888,j6044_9.sm,7,centralizada,0,3.5538461538461537,0.75,0.1780821917808219
True,128,65,0.5994991785264759,0.0,9.0,298.0,398.0,115.0,86.0,64.88748184485274,56,4,13,20,0.06666666666666667,0.2833333333333333,325.0,0.1664261738741161,0.1996537902918546,0.027692307692307693,0.09773867352422323,40,20,115,66,20,181,12,10,1,0.5858494645010164,0.43100241340042456,25,60,168,53,1,115,0.5858494645010164,nenhuma,64.88748184485274,0.0,72,0,terminal,0.995,j6044_9.sm,7,adaptativa,0,1.9692307692307693,0.6666666666666666,0.25
True,178,65,0.5818738274475956,0.0,46.81221062092448,200.0,479.0,106.0,127.0,111.20251814924497,38,22,3,26,0.36666666666666664,0.4166666666666667,325.0,0.25493323289618763,0.34216159430536913,0.1440375711413061,0.13508525022403317,53,26,106,101,7,207,13,15,25,0.5273323364698471,0.27249021043639565,34,60,169,63,25,106,0.5273323364698471,nenhuma,111.20251814924498,0.0,124,0,terminal,0.7988371926199781,j6044_9.sm,8,centralizada,0,2.7384615384615385,0.8833333333333333,0.3023255813953488
True,151,65,0.5861039208134374,0.0,8.615537613421363,302.0,442.0,107.0,83.0,122.1324743000531,56,4,23,22,0.06666666666666667,0.45,325.0,0.2731460614468695,0.375792228615548,0.026509346502834964,0.16195095485499436,51,22,107,61,9,168,15,16,1,0.5273323364698471,0.27249021043639565,34,60,152,45,1,107,0.5273323364698471,nenhuma,122.13247430005309,0.0,132,0,terminal,0.9400000000000001,j6044_9.sm,8,adaptativa,0,2.3230769230769233,0.85,0.2682926829268293
True,202,65,0.608567062237232,0.0,37.24124394555062,200.0,478.0,81.0,124.0,102.45164479122883,39,21,2,26,0.35,0.38333333333333336,325.0,0.23968008086918724,0.31523583012685796,0.11458844290938652,0.13043660353968733,47,26,81,98,13,179,27,5,33,0.6872143627230507,0.3512385487549321,16,60,119,38,33,81,0.6872143627230507,nenhuma,102.45164479122882,0.0,111,0,terminal,0.8700000000000001,j6044_9.sm,9,centralizada,0,3.1076923076923078,0.7833333333333333,0.3023255813953488
True,147,65,0.5945995117956052,8.881784197001252e-16,21.951878192294707,274.0,458.0,138.0,68.0,106.26635729468687,52,8,19,13,0.13333333333333333,0.45,325.0,0.24640539540642728,0.326973407060575,0.06754424059167602,0.13796053311728856,43,13,138,55,17,193,14,4,4,0.6872143627230507,0.3512385487549321,16,60,175,37,4,138,0.6872143627230507,nenhuma,106.26635729468687,0.0,118,0,terminal,0.9783333333333334,j6044_9.sm,9,adaptativa,0,2.2615384615384615,0.7166666666666667,0.1780821917808219
True,151,65,0.6469796126632801,6.217248937900877e-15,35.92632126288638,214.0,499.0,68.0,99.0,105.27623534515311,42,18,2,26,0.3,0.3333333333333333,325.0,0.2446712755602318,0.3239268779850865,0.11054252696272733,0.13649614822896888,47,26,68,73,13,141,22,1,27,0.5820371027673271,0.4175993861121362,25,60,92,24,27,68,0.5820371027673271,nenhuma,105.27623534515311,0.0,114,0,terminal,0.7883466022042788,j6044_9.sm,10,centralizada,0,2.3230769230769233,0.7833333333333333,0.3023255813953488
True,165,65,0.5538849864862747,0.0,12.266497180827255,235.0,445.0,122.0,93.0,143.41589112747522,47,13,16,30,0.21666666666666667,0.48333333333333334,325.0,0.30617213003229615,0.44127966500761606,0.037743068248699246,0.17850766049226666,43,30,122,63,17,185,26,12,2,0.5820371027673271,0.4175993861121362,25,60,157,35,2,122,0.5820371027673271,nenhuma,143.4158911274752,0.0,156,0,terminal,0.9900000000000001,j6044_9.sm,10,adaptativa,0,2.5384615384615383,0.7166666666666667,0.3333333333333333
True,240,65,0.7195449141286624,0.0,45.89070923629528,222.0,508.0,31.0,74.0,93.00179366866341,42,18,5,20,0.3,0.38333333333333336,325.0,0.2224913746240595,0.286159365134349,0.14120218226552395,0.1317302512581299,41,20,31,54,19,85,10,5,18,0.7131697048371954,0.48671389683598903,15,60,57,26,18,31,0.7131697048371954,nenhuma,93.0017936686634,0.0,104,0,terminal,0.5822645383360568,j6044_9.sm,11,centralizada,0,3.6923076923076925,0.6833333333333333,0.25
True,131,65,0.6611064937379039,0.0,7.5,295.0,419.0,60.0,58.0,96.78593913208913,55,5,17,12,0.08333333333333333,0.36666666666666664,325.0,0.22946696452528975,0.2978028896371973,0.023076923076923078,0.15271077055547883,37,12,60,46,23,106,11,14,0,0.7131697048371954,0.48671389683598903,15,60,95,35,0,60,0.7131697048371954,nenhuma,96.78593913208913,0.0,106,0,terminal,0.9766666666666666,j6044_9.sm,11,adaptativa,0,2.0153846153846153,0.6166666666666667,0.16666666666666666
True,266,79,0.6856513495901027,0.0,32.17224712357455,269.0,482.0,50.0,96.0,74.98118757900805,46,14,0,8,0.23333333333333334,0.23333333333333334,362.0,0.1715890516807457,0.20713035242819902,0.08887361083860373,0.10666172709007368,41,8,50,88,19,138,24,0,32,0.6268507180531939,0.4857196752206667,29,60,82,32,32,50,0.6268507180531939,nenhuma,74.98118757900805,0.0,80,0,terminal,0.6603170201910663,j6045_8.sm,0,centralizada,0,3.367088607594937,0.6833333333333333,0.11764705882352941
True,201,79,0.6396994291774161,0.0,7.874566354654851,337.0,409.0,130.0,56.0,44.36277155339898,55,5,9,11,0.08333333333333333,0.23333333333333334,362.0,0.10917036367237541,0.12254909268894745,0.02175294573109075,0.0693859159888446,38,11,130,45,22,175,17,0,1,0.6268507180531939,0.4857196752206667,29,60,157,27,1,130,0.6268507180531939,nenhuma,44.36277155339898,0.0,49,0,terminal,0.9966666666666667,j6045_8.sm,0,adaptativa,0,2.5443037974683542,0.6333333333333333,0.15492957746478872
True,313,79,0.6976869635635529,0.0,23.55907376359875,257.0,475.0,46.0,82.0,77.82109141592385,43,17,4,18,0.2833333333333333,0.35,362.0,0.1769380617136687,0.21497539065172333,0.06508031426408495,0.11430475993932122,42,18,46,64,18,110,17,0,27,0.6586427040007742,0.39362113220747674,25,60,66,20,27,46,0.6586427040007742,nenhuma,77.82109141592382,0.0,86,0,terminal,0.6940414503820399,j6045_8.sm,1,centralizada,0,3.962025316455696,0.7,0.23076923076923078
True,268,79,0.6176405664039484,0.0,5.0,338.0,425.0,122.0,47.0,94.10247110945456,55,5,18,12,0.08333333333333333,0.38333333333333336,362.0,0.20631870483085377,0.2599515776504269,0.013812154696132596,0.1367564789554228,31,12,122,35,29,157,15,0,0,0.6586427040007742,0.39362113220747674,25,60,142,20,0,122,0.6586427040007742,nenhuma,94.10247110945456,0.0,101,0,terminal,0.9666666666666667,j6045_8.sm,1,adaptativa,0,3.392405063291139,0.5166666666666667,0.16666666666666666
True,327,79,0.6831882868959166,5.329070518200751e-15,38.3236246338491,239.0,531.0,40.0,74.0,132.23814969459158,36,24,5,14,0.4,0.48333333333333334,362.0,0.2675595758366822,0.3652987560624077,0.10586636639184835,0.17013852156710696,41,14,40,60,19,100,1,0,27,0.7659648859265082,0.2570239140832174,10,60,72,32,27,40,0.7659648859265082,nenhuma,132.23814969459158,0.0,143,0,terminal,0.5992444668287864,j6045_8.sm,2,centralizada,0,4.139240506329114,0.6833333333333333,0.1891891891891892
True,248,79,0.7078407205652705,0.0,6.228014363136832,341.0,467.0,60.0,32.0,100.75294502280275,56,4,19,11,0.06666666666666667,0.38333333333333336,362.0,0.21772512980514477,0.2783230525491789,0.01720445956667633,0.15271314176448347,44,11,60,21,16,81,1,0,1,0.7659648859265082,0.2570239140832174,10,60,79,19,1,60,0.7659648859265082,nenhuma,100.75294502280278,0.0,111,0,terminal,0.9666666666666667,j6045_8.sm,2,adaptativa,0,3.1392405063291138,0.7333333333333333,0.15492957746478872
True,300,79,0.6395479786971247,1.7763568394002505e-15,23.306780900733703,268.0,499.0,61.0,121.0,99.23856946050185,44,16,4,21,0.26666666666666666,0.3333333333333333,362.0,0.21515670204375686,0.2741396946422703,0.0643833726539605,0.12719003308067767,43,21,61,100,17,161,1,0,51,0.794910294566222,0.24332019624229823,9,60,109,48,51,61,0.794910294566222,nenhuma,99.23856946050185,0.0,108,0,terminal,0.6282832547121119,j6045_8.sm,3,centralizada,0,3.7974683544303796,0.7166666666666667,0.25925925925925924
True,246,79,0.6123501222913437,0.0,9.395940441073185,323.0,441.0,127.0,61.0,91.17622589806749,52,8,17,23,0.13333333333333333,0.4166666666666667,362.0,0.20119375352796126,0.25186802734272784,0.025955636577550234,0.12660266004250523,40,23,127,38,20,165,8,0,3,0.794910294566222,0.24332019624229823,9,60,154,27,3,127,0.794910294566222,nenhuma,91.17622589806749,0.0,100,0,terminal,0.965,j6045_8.sm,3,adaptativa,0,3.1139240506329116,0.6666666666666666,0.27710843373493976
True,308,79,0.6655333426750788,0.0,26.68046946498274,265.0,472.0,58.0,84.0,95.20563964957636,44,16,4,21,0.26666666666666666,0.3333333333333333,362.0,0.20823373859199631,0.2629990045568408,0.07370295432315674,0.1342426432150457,45,21,58,63,15,121,4,0,33,0.7496468789669437,0.35303232464984247,14,60,84,26,33,58,0.7496468789669437,nenhuma,95.20563964957636,0.0,103,0,terminal,0.7120351406515658,j6045_8.sm,4,centralizada,0,3.8987341772151898,0.75,0.25925925925925924
True,247,79,0.6528530523285998,0.0,8.99757456571616,330.0,457.0,91.0,55.0,97.00438593335808,55,5,17,21,0.08333333333333333,0.36666666666666664,362.0,0.21133651203812667,0.2679679169429781,0.024855178358331936,0.1385768259209066,40,21,91,34,20,125,1,0,2,0.7496468789669437,0.35303232464984247,14,60,122,31,2,91,0.7496468789669437,nenhuma,97.00438593335808,0.0,108,0,terminal,0.9666666666666667,j6045_8.sm,4,adaptativa,0,3.1265822784810124,0.6666666666666666,0.25925925925925924
True,275,79,0.6395126363149475,0.0,18.453156370560503,256.0,480.0,62.0,104.0,104.57156456813047,43,17,6,31,0.2833333333333333,0.38333333333333336,362.0,0.2241275990853072,0.28887172532632727,0.05097557008442128,0.1393225769594664,41,31,62,73,19,135,17,0,20,0.6863255838987572,0.3910769205246226,20,60,98,36,20,62,0.6863255838987572,nenhuma,104.57156456813047,0.0,114,0,terminal,0.7384724429433948,j6045_8.sm,5,centralizada,0,3.481012658227848,0.6833333333333333,0.34065934065934067
True,294,79,0.5944931886072587,0.0,4.0,342.0,455.0,110.0,55.0,145.35780177052226,56,4,24,18,0.06666666666666667,0.4666666666666667,362.0,0.28649958917211554,0.40154088886884604,0.011049723756906077,0.18992136937032883,45,18,110,37,15,147,15,0,2,0.6863255838987572,0.3910769205246226,20,60,130,20,2,110,0.6863255838987572,nenhuma,145.35780177052226,0.0,158,0,terminal,0.965,j6045_8.sm,5,adaptativa,0,3.721518987341772,0.75,0.23076923076923078
True,311,79,0.709141886216174,8.881784197001252e-16,28.223415767023383,249.0,528.0,28.0,77.0,111.5618574546379,43,17,3,16,0.2833333333333333,0.3333333333333333,362.0,0.2355803274661417,0.30818192667027045,0.07796523692547896,0.14983557959310959,33,16,28,61,27,89,8,0,27,0.7631789564580391,0.24360497938515846,11,60,54,26,27,28,0.7631789564580391,nenhuma,111.5618574546379,0.0,120,0,terminal,0.5013421996589156,j6045_8.sm,6,centralizada,0,3.9367088607594938,0.55,0.21052631578947367
True,264,79,0.7073405179984342,0.0,7.580261119198331,322.0,463.0,59.0,28.0,104.56451061244722,53,7,18,11,0.11666666666666667,0.4166666666666667,362.0,0.22411586872560899,0.2888522392609039,0.020939947843089314,0.15974668488306953,36,11,59,17,24,76,6,0,1,0.7631789564580391,0.24360497938515846,11,60,69,10,1,59,0.7631789564580391,nenhuma,104.56451061244724,0.0,114,0,terminal,0.9633333333333334,j6045_8.sm,6,adaptativa,0,3.3417721518987342,0.6,0.15492957746478872
True,349,79,0.6502481322298924,0.0,27.7595725682107,219.0,502.0,50.0,104.0,116.0129826109521,36,24,3,16,0.4,0.45,362.0,0.24269839278690342,0.32047785251644223,0.076683902122129,0.150273357086037,50,16,50,88,10,138,18,0,44,0.5858494645010164,0.43100241340042456,34,60,76,26,44,50,0.5858494645010164,nenhuma,116.0129826109521,0.0,128,0,terminal,0.633729062257168,j6045_8.sm,7,centralizada,0,4.417721518987341,0.8333333333333334,0.21052631578947367
True,272,79,0.607223009450044,0.0,12.238342548962017,324.0,442.0,123.0,46.0,116.9039053548302,54,6,17,9,0.1,0.38333333333333336,362.0,0.24410722912817673,0.3229389650685917,0.03380757610210502,0.16060348693670387,43,9,123,37,17,160,18,0,0,0.5858494645010164,0.43100241340042456,34,60,142,19,0,123,0.5858494645010164,nenhuma,116.9039053548302,0.0,126,0,terminal,0.9933333333333333,j6045_8.sm,7,adaptativa,0,3.4430379746835444,0.7166666666666667,0.13043478260869565
True,336,79,0.5340309551434927,0.0,53.68225938538548,187.0,460.0,124.0,117.0,160.37328851358274,32,28,3,17,0.4666666666666667,0.5166666666666667,362.0,0.30700897622450446,0.4430201340154219,0.14829353421377203,0.18618326183567724,55,17,124,100,5,224,20,0,23,0.5273323364698471,0.27249021043639565,44,60,181,57,23,124,0.5273323364698471,nenhuma,160.37328851358276,0.0,173,0,terminal,0.8580390218009445,j6045_8.sm,8,centralizada,0,4.253164556962025,0.9166666666666666,0.22077922077922077
