concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,E_plano,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,competencia_maxima_final,ablacoes,configuracao,arquivo,semente,cenario,atraso_relativo,violacoes,motivo_termino,tarefas_pendentes,dividas_pendentes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,confianca_media_final
True,97,65,0.891647855530474,0.0,6.0,256.0,395.0,6.0,9.0,33.0,56,4,7,0,0.06666666666666667,284.0,0.11619718309859155,0.02112676056338028,0.0744920993227991,11,0,6,9,49,15,9,1,0,0.5858494645010164,0.43100241340042456,17,60,0.8191625197217806,nenhuma,C4,j6024_1.sm,7,adaptativa,1.4923076923076923,[],terminal,0,0,33.0,0.0,0.0,0.0,0.7999999999999999
True,134,65,0.5949910482802621,3.552713678800501e-15,26.54312098496972,228.0,460.0,0.0,253.0,60.120875229241406,50,10,4,0,0.16666666666666666,284.0,0.21169322263817397,0.09346169360904831,0.07776387516559388,33,0,0,253,27,253,73,9,180,0.5273323364698471,0.27249021043639565,26,60,0.5273323364698471,nenhuma,C4,j6024_1.sm,8,centralizada,2.0615384615384613,[],terminal,0,0,60.120875229241406,0.0,0.0,0.0,0.25
True,97,65,0.8577997539072922,8.881784197001252e-16,9.967029172534925,262.0,410.0,12.0,16.0,39.96702917253492,57,3,10,0,0.05,284.0,0.14072897595963,0.03509517314272861,0.08361879948440494,11,0,12,16,49,28,16,3,0,0.5273323364698471,0.27249021043639565,26,60,0.8093521147087684,nenhuma,C4,j6024_1.sm,8,adaptativa,1.4923076923076923,[],terminal,0,0,39.96702917253492,0.0,0.0,0.0,0.7999999999999999
True,279,65,0.7072378368511374,2.4424906541753444e-15,20.01792565681571,213.0,455.0,0.0,141.0,47.34793232473852,47,13,1,0,0.21666666666666667,284.0,0.1667180715659807,0.07048565372118208,0.07359615216862005,23,0,0,141,37,141,41,2,100,0.6872143627230507,0.3512385487549321,8,60,0.6872143627230507,nenhuma,C4,j6024_1.sm,9,centralizada,4.292307692307692,[],terminal,0,0,47.34793232473852,0.0,0.0,0.0,0.25
True,94,65,0.8914027149321267,0.0,5.0,266.0,394.0,10.0,12.0,26.0,57,3,7,0,0.05,284.0,0.09154929577464789,0.017605633802816902,0.058823529411764705,5,0,10,12,55,22,12,2,0,0.6872143627230507,0.3512385487549321,8,60,0.8393196078560962,nenhuma,C4,j6024_1.sm,9,adaptativa,1.4461538461538461,[],terminal,0,0,26.0,0.0,0.0,0.0,0.7999999999999999
True,178,65,0.6556364346417619,1.7763568394002505e-15,28.95617806466624,211.0,480.0,0.0,202.0,50.113065470912744,44,16,1,0,0.26666666666666666,284.0,0.17645445588349556,0.10195837346713464,0.06844989911316338,29,0,0,202,31,202,58,4,144,0.5820371027673271,0.4175993861121362,18,60,0.5820371027673271,nenhuma,C4,j6024_1.sm,10,centralizada,2.7384615384615385,[],terminal,0,0,50.113065470912744,0.0,0.0,0.0,0.25
True,96,65,0.8237237123581345,0.0,8.269052251539632,243.0,395.0,11.0,12.0,61.52971861063032,54,6,11,0,0.1,284.0,0.21665393876982506,0.029116381167393072,0.12831262844126531,8,0,11,12,52,23,12,1,0,0.5820371027673271,0.4175993861121362,18,60,0.8840746780557326,nenhuma,C4,j6024_1.sm,10,adaptativa,1.476923076923077,[],terminal,0,0,61.52971861063032,0.0,0.0,0.0,0.7999999999999999
True,110,65,0.8107142857142857,0.0,10.0,238.0,454.0,0.0,75.0,31.0,53,7,4,0,0.11666666666666667,284.0,0.10915492957746478,0.035211267605633804,0.055357142857142855,15,0,0,75,45,75,32,11,43,0.7131697048371954,0.48671389683598903,6,60,0.7131697048371954,nenhuma,C4,j6024_1.sm,11,centralizada,1.6923076923076923,[],terminal,0,0,31.0,0.0,0.0,0.0,0.25
True,98,65,0.841526069673746,0.0,6.0,261.0,397.0,4.0,13.0,57.761974235586365,56,4,15,0,0.06666666666666667,284.0,0.20338723322389565,0.02112676056338028,0.12243880895483418,10,0,4,13,50,17,13,7,0,0.7131697048371954,0.48671389683598903,6,60,0.8474526246925184,nenhuma,C4,j6024_1.sm,11,adaptativa,1.5076923076923077,[],terminal,0,0,57.761974235586365,0.0,0.0,0.0,0.7999999999999999
True,202,96,0.7078514512010138,1.7763568394002505e-15,25.922272085484238,265.0,515.0,0.0,157.0,55.55378141303225,48,12,0,0,0.2,346.0,0.16056006188737643,0.07491986151874057,0.07635694134547336,27,0,0,157,33,157,49,5,108,0.6268507180531939,0.4857196752206667,19,60,0.6268507180531939,nenhuma,C4,j6027_1.sm,0,centralizada,2.1041666666666665,[],terminal,0,0,55.55378141303224,0.0,0.0,0.0,0.25
True,141,96,0.8829441671387783,0.0,7.600077471710321,323.0,460.0,10.0,18.0,32.984244667079466,56,4,6,0,0.06666666666666667,346.0,0.0953301868990736,0.021965541825752374,0.06331140529625255,17,0,10,18,43,28,18,8,0,0.6268507180531939,0.4857196752206667,19,60,0.98,nenhuma,C4,j6027_1.sm,0,adaptativa,1.46875,[],terminal,0,0,32.984244667079466,0.0,0.0,0.0,0.7999999999999999
True,202,96,0.7126155936345284,0.0,26.444604897433017,261.0,500.0,0.0,142.0,59.640554130828725,47,13,3,0,0.21666666666666667,346.0,0.17237154373071886,0.07642949392321681,0.08500157777326547,22,0,0,142,38,142,39,0,103,0.6586427040007742,0.39362113220747674,17,60,0.6586427040007742,nenhuma,C4,j6027_1.sm,1,centralizada,2.1041666666666665,[],terminal,0,0,59.640554130828725,0.0,0.0,0.0,0.25
True,130,96,0.8860642650250141,0.0,6.5,320.0,456.0,7.0,12.0,39.635357726707234,56,4,9,0,0.06666666666666667,346.0,0.11455305701360473,0.01878612716763006,0.07701639059894377,7,0,7,12,53,19,12,5,0,0.6586427040007742,0.39362113220747674,17,60,0.949314272788995,nenhuma,C4,j6027_1.sm,1,adaptativa,1.3541666666666667,[],terminal,0,0,39.635357726707234,0.0,0.0,0.0,0.7999999999999999
True,286,96,0.7905915338879311,3.552713678800501e-15,39.02161169024209,235.0,526.0,0.0,70.0,69.32460499958017,45,15,1,0,0.25,346.0,0.2003601300565901,0.11277922453827194,0.10419666502432136,22,0,0,70,38,70,31,10,39,0.7659648859265082,0.2570239140832174,9,60,0.7659648859265082,nenhuma,C4,j6027_1.sm,2,centralizada,2.9791666666666665,[],terminal,0,0,69.32460499958017,0.0,0.0,0.0,0.25
True,148,96,0.8510371060775189,0.0,8.391803420155842,330.0,467.0,7.0,23.0,51.74223070299608,58,2,12,0,0.03333333333333333,346.0,0.14954401937282105,0.024253767110277,0.09429241601600243,11,0,7,23,49,30,23,16,0,0.7659648859265082,0.2570239140832174,9,60,0.98,nenhuma,C4,j6027_1.sm,2,adaptativa,1.5416666666666667,[],terminal,0,0,51.74223070299608,0.0,0.0,0.0,0.7999999999999999
True,168,96,0.7291971171389903,0.0,16.862185089769927,294.0,527.0,0.0,162.0,33.712676193356245,52,8,1,0,0.13333333333333333,346.0,0.0974354803276192,0.04873463898777435,0.046647412317335185,28,0,0,162,32,162,51,5,111,0.794910294566222,0.24332019624229823,6,60,0.794910294566222,nenhuma,C4,j6027_1.sm,3,centralizada,1.75,[],terminal,0,0,33.712676193356245,0.0,0.0,0.0,0.25
True,151,96,0.8527584954036711,0.0,4.2927099426675035,340.0,468.0,8.0,19.0,53.807197492019554,59,1,12,0,0.016666666666666666,346.0,0.1555121314798253,0.012406676134877177,0.0980438990922709,11,0,8,19,49,27,19,11,0,0.794910294566222,0.24332019624229823,6,60,0.98,nenhuma,C4,j6027_1.sm,3,adaptativa,1.5729166666666667,[],terminal,0,0,53.807197492019554,0.0,0.0,0.0,0.7999999999999999
True,214,96,0.7075602587063023,0.0,22.001293543307114,302.0,515.0,0.0,168.0,44.85320213097045,53,7,2,0,0.11666666666666667,346.0,0.12963353217043483,0.06358755359337316,0.061623967579797136,24,0,0,168,36,168,51,7,117,0.7496468789669437,0.35303232464984247,9,60,0.7496468789669437,nenhuma,C4,j6027_1.sm,4,centralizada,2.2291666666666665,[],terminal,0,0,44.85320213097046,0.0,0.0,0.0,0.25
True,145,96,0.9,0.0,5.0,320.0,468.0,9.0,17.0,26.0,55,5,4,0,0.08333333333333333,346.0,0.07514450867052024,0.014450867052023121,0.05,9,0,9,17,51,26,17,8,0,0.7496468789669437,0.35303232464984247,9,60,0.936251945277941,nenhuma,C4,j6027_1.sm,4,adaptativa,1.5104166666666667,[],terminal,0,0,26.0,0.0,0.0,0.0,0.7999999999999999
True,162,96,0.7651687010871219,0.0,23.176551631625948,274.0,516.0,0.0,101.0,57.36109091614341,49,11,3,0,0.18333333333333332,346.0,0.16578349975763992,0.06698425327059522,0.08505990587063132,25,0,0,101,35,101,29,2,72,0.6863255838987572,0.3910769205246226,15,60,0.6863255838987572,nenhuma,C4,j6027_1.sm,5,centralizada,1.6875,[],terminal,0,0,57.36109091614341,0.0,0.0,0.0,0.25
True,141,96,0.9079878665318504,0.0,3.5,332.0,449.0,11.0,15.0,19.5,57,3,5,0,0.05,346.0,0.05635838150289017,0.010115606936416185,0.03943377148634985,8,0,11,15,52,26,15,4,0,0.6863255838987572,0.3910769205246226,15,60,0.9787727755374764,nenhuma,C4,j6027_1.sm,5,adaptativa,1.46875,[],terminal,0,0,19.5,0.0,0.0,0.0,0.7999999999999999
True,214,96,0.8234892312972071,0.0,28.0,241.0,535.0,0.0,57.0,57.67455513320749,43,17,1,0,0.2833333333333333,346.0,0.16668946570291182,0.08092485549132948,0.08877453284495967,18,0,0,57,42,57,29,11,28,0.7631789564580391,0.24360497938515846,9,60,0.7631789564580391,nenhuma,C4,j6027_1.sm,6,centralizada,2.2291666666666665,[],terminal,0,0,57.67455513320749,0.0,0.0,0.0,0.25
True,143,96,0.8694008251732299,0.0,6.723493667223815,316.0,468.0,6.0,21.0,43.30176651459934,56,4,9,0,0.06666666666666667,346.0,0.12514961420404436,0.01943206262203415,0.08044143491292993,11,0,6,21,49,27,21,15,0,0.7631789564580391,0.24360497938515846,9,60,0.98,nenhuma,C4,j6027_1.sm,6,adaptativa,1.4895833333333333,[],terminal,0,0,43.30176651459934,0.0,0.0,0.0,0.7999999999999999
True,243,96,0.6592497998246,2.6645352591003757e-15,30.555978681969265,294.0,507.0,0.0,222.0,40.055978681969265,52,8,1,0,0.13333333333333333,346.0,0.11576872451436204,0.08831207711551811,0.052084607352794236,28,0,0,222,32,222,64,2,158,0.5858494645010164,0.43100241340042456,24,60,0.5858494645010164,nenhuma,C4,j6027_1.sm,7,centralizada,2.53125,[],terminal,0,0,40.055978681969265,0.0,0.0,0.0,0.25
True,129,96,0.8576949014071815,0.0,4.5,326.0,461.0,13.0,19.0,44.48716384306126,56,4,10,0,0.06666666666666667,346.0,0.12857561804352965,0.01300578034682081,0.08276879307214655,15,0,13,19,45,32,19,5,0,0.5858494645010164,0.43100241340042456,24,60,0.9701584870239968,nenhuma,C4,j6027_1.sm,7,adaptativa,1.34375,[],terminal,0,0,44.48716384306126,0.0,0.0,0.0,0.7999999999999999
True,218,96,0.6074734707547497,0.0,22.951946484071524,268.0,555.0,0.0,303.0,55.62014428456518,48,12,2,0,0.2,346.0,0.160751862094119,0.06633510544529342,0.060878850616981554,43,0,0,303,17,303,93,7,210,0.5273323364698471,0.27249021043639565,29,60,0.5273323364698471,nenhuma,C4,j6027_1.sm,8,centralizada,2.2708333333333335,[],terminal,0,0,55.62014428456518,0.0,0.0,0.0,0.25
True,131,96,0.8415196367456654,0.0,3.7601021434515536,334.0,466.0,15.0,21.0,51.760102143451554,57,3,13,0,0.05,346.0,0.1495956709348311,0.010867347235409115,0.09347026256153625,7,0,15,21,53,36,21,5,0,0.5273323364698471,0.27249021043639565,29,60,0.9603907350233456,nenhuma,C4,j6027_1.sm,8,adaptativa,1.3645833333333333,[],terminal,0,0,51.760102143451554,0.0,0.0,0.0,0.7999999999999999
True,275,96,0.7309225611123374,3.552713678800501e-15,32.606479446184295,250.0,533.0,0.0,133.0,63.215416731515845,46,14,1,0,0.23333333333333334,346.0,0.1827035165650747,0.09423837990226674,0.08668963283148831,21,0,0,133,39,133,50,5,83,0.6872143627230507,0.3512385487549321,15,60,0.6872143627230507,nenhuma,C4,j6027_1.sm,9,centralizada,2.8645833333333335,[],terminal,0,0,63.21541673151583,0.0,0.0,0.0,0.25
True,148,96,0.8443774537728234,8.881784197001252e-16,14.292868391161324,307.0,464.0,10.0,26.0,49.51727799785314,56,4,11,0,0.06666666666666667,346.0,0.1431135202250091,0.04130886818254718,0.09011050239997476,13,0,10,26,47,36,26,15,0,0.6872143627230507,0.3512385487549321,15,60,0.98,nenhuma,C4,j6027_1.sm,9,adaptativa,1.5416666666666667,[],terminal,0,0,49.51727799785314,0.0,0.0,0.0,0.7999999999999999
True,221,96,0.6761223426949503,0.0,12.502481860611052,266.0,557.0,0.0,212.0,54.81540266789348,48,12,1,0,0.2,346.0,0.15842601927136843,0.0361343406376042,0.06653845326316547,34,0,0,212,26,212,50,0,162,0.5820371027673271,0.4175993861121362,25,60,0.5820371027673271,nenhuma,C4,j6027_1.sm,10,centralizada,2.3020833333333335,[],terminal,0,0,54.81540266789348,0.0,0.0,0.0,0.25
True,136,96,0.8639765124224892,0.0,9.361497740567387,316.0,474.0,12.0,14.0,48.62602534293369,55,5,8,0,0.08333333333333333,346.0,0.14053764549980835,0.02705635185135083,0.08863237086235322,12,0,12,14,48,26,14,2,0,0.5820371027673271,0.4175993861121362,25,60,0.98,nenhuma,C4,j6027_1.sm,10,adaptativa,1.4166666666666667,[],terminal,0,0,48.62602534293369,0.0,0.0,0.0,0.7999999999999999
True,257,96,0.7342032496963214,0.0,21.5,223.0,536.0,0.0,116.0,78.0430776105913,42,18,1,0,0.3,346.0,0.22555802777627543,0.06213872832369942,0.1069020171604447,23,0,0,116,37,116,36,1,80,0.7131697048371954,0.48671389683598903,12,60,0.7131697048371954,nenhuma,C4,j6027_1.sm,11,centralizada,2.6770833333333335,[],terminal,0,0,78.0430776105913,0.0,0.0,0.0,0.25
True,135,96,0.8283111196036791,0.0,6.523164780017635,304.0,456.0,10.0,16.0,68.51778155312182,53,7,14,0,0.11666666666666667,346.0,0.19802827038474516,0.0188530773988949,0.124460614804883,10,0,10,16,50,26,16,6,0,0.7131697048371954,0.48671389683598903,12,60,0.9679200397827975,nenhuma,C4,j6027_1.sm,11,adaptativa,1.40625,[],terminal,0,0,68.51778155312182,0.0,0.0,0.0,0.7999999999999999
True,211,65,0.7833469443770847,0.0,27.64605555713689,256.0,537.0,0.0,95.0,53.52000343477551,49,11,2,0,0.18333333333333332,324.0,0.16518519578634416,0.08532733196647188,0.07807212505341243,27,0,0,95,33,95,40,17,55,0.6268507180531939,0.4857196752206667,15,60,0.6268507180531939,nenhuma,C4,j602_1.sm,0,centralizada,3.246153846153846,[],terminal,0,0,53.520003434775504,0.0,0.0,0.0,0.25
True,102,65,0.8848411436154796,0.0,7.465200505561003,297.0,489.0,7.0,12.0,44.64157134684724,55,5,7,0,0.08333333333333333,324.0,0.13778262761372606,0.023040742301114206,0.08077852565099455,22,0,7,12,38,19,12,5,0,0.6268507180531939,0.4857196752206667,15,60,0.8997561032774523,nenhuma,C4,j602_1.sm,0,adaptativa,1.5692307692307692,[],terminal,0,0,44.64157134684724,0.0,0.0,0.0,0.7999999999999999
True,311,65,0.799617203162474,0.0,25.74567003093935,262.0,574.0,0.0,88.0,55.84348527000002,49,11,1,0,0.18333333333333332,324.0,0.17235643601851858,0.07946194453993627,0.07779339983700738,33,0,0,88,27,88,30,11,58,0.6586427040007742,0.39362113220747674,13,60,0.6586427040007742,nenhuma,C4,j602_1.sm,1,centralizada,4.7846153846153845,[],terminal,0,0,55.84348527000002,0.0,0.0,0.0,0.25
True,103,65,0.8697549814686915,0.0,6.5,296.0,477.0,8.0,16.0,47.4303167709659,55,5,7,0,0.08333333333333333,324.0,0.14638986657705524,0.020061728395061727,0.08648376160206628,27,0,8,16,33,24,16,8,0,0.6586427040007742,0.39362113220747674,13,60,0.9637002798690889,nenhuma,C4,j602_1.sm,1,adaptativa,1.5846153846153845,[],terminal,0,0,47.4303167709659,0.0,0.0,0.0,0.7999999999999999
True,143,65,0.7568833100288083,0.0,8.346287596679993,285.0,540.0,0.0,140.0,33.45211718229952,52,8,2,0,0.13333333333333333,324.0,0.10324727525401085,0.025760146903333312,0.04688768366742672,41,0,0,140,19,140,59,15,81,0.7659648859265082,0.2570239140832174,6,60,0.7659648859265082,nenhuma,C4,j602_1.sm,2,centralizada,2.2,[],terminal,0,0,33.452117182299524,0.0,0.0,0.0,0.25
True,107,65,0.8456490445216218,0.0,5.0,304.0,476.0,10.0,16.0,60.881260356972454,55,5,15,0,0.08333333333333333,324.0,0.18790512455855696,0.015432098765432098,0.10816004128181901,19,0,10,16,41,26,16,6,0,0.7659648859265082,0.2570239140832174,6,60,0.98,nenhuma,C4,j602_1.sm,2,adaptativa,1.646153846153846,[],terminal,0,0,60.881260356972454,0.0,0.0,0.0,0.7999999999999999
True,160,65,0.7203842731680926,4.440892098500626e-15,44.60575797179865,257.0,549.0,0.0,155.0,58.09326112245347,49,11,1,0,0.18333333333333332,324.0,0.17930018864954775,0.1376720925055514,0.07622854588281029,40,0,0,155,20,155,76,42,79,0.794910294566222,0.24332019624229823,6,60,0.794910294566222,nenhuma,C4,j602_1.sm,3,centralizada,2.4615384615384617,[],terminal,0,0,58.09326112245347,0.0,0.0,0.0,0.25
True,106,65,0.8237582048669221,0.0,8.12957503934214,307.0,479.0,8.0,14.0,80.4813098916354,58,2,16,0,0.03333333333333333,324.0,0.24839910460381298,0.025091280985623885,0.1384073890640335,17,0,8,14,43,22,14,6,0,0.794910294566222,0.24332019624229823,6,60,0.9451589732413197,nenhuma,C4,j602_1.sm,3,adaptativa,1.6307692307692307,[],terminal,0,0,80.48130989163539,0.0,0.0,0.0,0.7999999999999999
True,176,65,0.7233049706576371,0.0,24.973294652403673,261.0,567.0,0.0,155.0,61.901705368452255,48,12,2,0,0.2,324.0,0.1910546461989267,0.07707806991482616,0.0789661572930971,43,0,0,155,17,155,54,9,101,0.7496468789669437,0.35303232464984247,6,60,0.7496468789669437,nenhuma,C4,j602_1.sm,4,centralizada,2.707692307692308,[],terminal,0,0,61.901705368452255,0.0,0.0,0.0,0.25
True,103,65,0.8782226632925034,0.0,1.789548605239613,314.0,473.0,10.0,14.0,41.58778618476768,56,4,10,0,0.06666666666666667,324.0,0.1283573647678015,0.005523298164319793,0.07721635590618572,15,0,10,14,45,24,14,4,0,0.7496468789669437,0.35303232464984247,6,60,0.98,nenhuma,C4,j602_1.sm,4,adaptativa,1.5846153846153845,[],terminal,0,0,41.58778618476768,0.0,0.0,0.0,0.7999999999999999
True,133,65,0.7464486212966653,1.7763568394002505e-15,21.45269022777032,237.0,537.0,0.0,117.0,65.4065132938025,46,14,3,0,0.23333333333333334,324.0,0.20187195461050156,0.06621200687583431,0.09091732154931265,35,0,0,117,25,117,48,6,69,0.6863255838987572,0.3910769205246226,10,60,0.6863255838987572,nenhuma,C4,j602_1.sm,5,centralizada,2.046153846153846,[],terminal,0,0,65.4065132938025,0.0,0.0,0.0,0.25
True,107,65,0.8197395551466342,0.0,3.5,311.0,474.0,11.0,37.0,56.23243617323227,58,2,13,0,0.03333333333333333,324.0,0.1735569017692354,0.010802469135802469,0.09724884433218761,26,0,11,37,34,48,37,26,0,0.6863255838987572,0.3910769205246226,10,60,0.98,nenhuma,C4,j602_1.sm,5,adaptativa,1.646153846153846,[],terminal,0,0,56.23243617323227,0.0,0.0,0.0,0.7999999999999999
True,187,65,0.8542995785958816,0.0,17.51940502574201,288.0,563.0,0.0,68.0,28.01940502574201,53,7,1,0,0.11666666666666667,324.0,0.08647964514117905,0.054072237733771636,0.042516813332146935,38,0,0,68,22,68,26,12,42,0.7631789564580391,0.24360497938515846,6,60,0.7631789564580391,nenhuma,C4,j602_1.sm,6,centralizada,2.876923076923077,[],terminal,0,0,28.01940502574201,0.0,0.0,0.0,0.25
True,114,65,0.8418988843865787,0.0,5.999430759628113,298.0,472.0,7.0,38.0,43.637398093129576,55,5,9,0,0.08333333333333333,324.0,0.1346833274479308,0.018516761603790472,0.07783533214436188,25,0,7,38,35,45,38,31,0,0.7631789564580391,0.24360497938515846,6,60,0.9756277961093569,nenhuma,C4,j602_1.sm,6,adaptativa,1.7538461538461538,[],terminal,0,0,43.637398093129576,0.0,0.0,0.0,0.7999999999999999
True,293,65,0.6826638584819611,5.329070518200751e-15,30.489409962876863,242.0,512.0,0.0,178.0,60.00308517655207,47,13,2,0,0.21666666666666667,324.0,0.18519470733503726,0.09410311716937303,0.08000378446766954,35,0,0,178,25,178,61,12,117,0.5858494645010164,0.43100241340042456,19,60,0.5858494645010164,nenhuma,C4,j602_1.sm,7,centralizada,4.507692307692308,[],terminal,0,0,60.00308517655206,0.0,0.0,0.0,0.25
True,109,65,0.8637636645262056,0.0,5.0,306.0,470.0,10.0,16.0,48.13032094584102,57,3,9,0,0.05,324.0,0.14855037328963278,0.015432098765432098,0.08845366467021708,24,0,10,16,36,26,16,6,0,0.5858494645010164,0.43100241340042456,19,60,0.9547022474422951,nenhuma,C4,j602_1.sm,7,adaptativa,1.676923076923077,[],terminal,0,0,48.13032094584102,0.0,0.0,0.0,0.7999999999999999
True,179,65,0.6513666914720065,0.0,35.310587877840725,215.0,543.0,0.0,206.0,84.6318192336309,41,19,1,0,0.31666666666666665,324.0,0.2612093186223176,0.1089832959192615,0.10152181968225983,52,0,0,206,8,206,69,12,137,0.5273323364698471,0.27249021043639565,29,60,0.5273323364698471,nenhuma,C4,j602_1.sm,8,centralizada,2.753846153846154,[],terminal,0,0,84.6318192336309,0.0,0.0,0.0,0.25
True,106,65,0.8252043695630025,0.0,2.0,317.0,463.0,15.0,28.0,55.07313179302181,58,2,13,0,0.03333333333333333,324.0,0.16997880183031422,0.006172839506172839,0.09815677970004473,16,0,15,28,44,43,28,11,0,0.5273323364698471,0.27249021043639565,29,60,0.9608039659391763,nenhuma,C4,j602_1.sm,8,adaptativa,1.6307692307692307,[],terminal,0,0,55.07313179302181,0.0,0.0,0.0,0.7999999999999999
True,148,65,0.7734325346890968,0.0,19.3599300346972,254.0,545.0,0.0,101.0,58.6509883620014,48,12,4,0,0.2,324.0,0.18102156901852284,0.059752870477460494,0.08323409649696048,35,0,0,101,25,101,44,14,57,0.6872143627230507,0.3512385487549321,10,60,0.6872143627230507,nenhuma,C4,j602_1.sm,9,centralizada,2.276923076923077,[],terminal,0,0,58.6509883620014,0.0,0.0,0.0,0.25
True,115,65,0.881784928861442,0.0,2.5,319.0,484.0,10.0,15.0,39.88667764478502,59,1,12,0,0.016666666666666666,324.0,0.123107029767855,0.007716049382716049,0.07266832894530172,15,0,10,15,45,25,15,5,0,0.6872143627230507,0.3512385487549321,10,60,0.9311794837780599,nenhuma,C4,j602_1.sm,9,adaptativa,1.7692307692307692,[],terminal,0,0,39.88667764478502,0.0,0.0,0.0,0.7999999999999999
True,217,65,0.6723217275486646,0.0,14.967460340115043,266.0,580.0,0.0,237.0,45.68221929212889,52,8,2,0,0.13333333333333333,324.0,0.14099450398805213,0.04619586524726865,0.052953704470243154,49,0,0,237,11,237,68,10,169,0.5820371027673271,0.4175993861121362,19,60,0.5820371027673271,nenhuma,C4,j602_1.sm,10,centralizada,3.3384615384615386,[],terminal,0,0,45.68221929212889,0.0,0.0,0.0,0.25
True,111,65,0.857958176548589,0.0,6.0,308.0,488.0,12.0,21.0,47.792294705012274,57,3,11,0,0.05,324.0,0.14750708242287738,0.018518518518518517,0.08402415987333016,18,0,12,21,42,33,21,8,0,0.5820371027673271,0.4175993861121362,19,60,0.98,nenhuma,C4,j602_1.sm,10,adaptativa,1.7076923076923076,[],terminal,0,0,47.792294705012274,0.0,0.0,0.0,0.7999999999999999
True,155,65,0.8269232004186762,0.0,20.398838742588445,233.0,525.0,0.0,62.0,47.88362611447997,46,14,0,0,0.23333333333333334,324.0,0.14778896948913572,0.06295937883514953,0.07542110734140396,29,0,0,62,31,62,34,17,28,0.7131697048371954,0.48671389683598903,8,60,0.7131697048371954,nenhuma,C4,j602_1.sm,11,centralizada,2.3846153846153846,[],terminal,0,0,47.88362611447997,0.0,0.0,0.0,0.25
True,109,65,0.8613399365268882,0.0,4.0,313.0,474.0,7.0,18.0,51.30537874659813,58,2,13,0,0.03333333333333333,324.0,0.15834993440308065,0.012345679012345678,0.09323074192633501,20,0,7,18,40,25,18,11,0,0.7131697048371954,0.48671389683598903,8,60,0.9395545360983824,nenhuma,C4,j602_1.sm,11,adaptativa,1.676923076923077,[],terminal,0,0,51.30537874659813,0.0,0.0,0.0,0.7999999999999999
True,169,69,0.7455356434346888,1.7763568394002505e-15,37.26946191594569,249.0,586.0,0.0,131.0,69.01205074554613,46,14,0,0,0.23333333333333334,337.0,0.20478353336957308,0.11059187512150057,0.08780024514902411,34,0,0,131,26,131,45,10,86,0.6268507180531939,0.4857196752206667,14,60,0.6268507180531939,nenhuma,C4,j6032_1.sm,0,centralizada,2.449275362318841,[],terminal,0,0,69.01205074554613,0.0,0.0,0.0,0.25
True,109,69,0.8706978656731553,0.0,9.118466380348336,300.0,489.0,7.0,17.0,48.61846638034834,54,6,8,0,0.1,337.0,0.14426844623248763,0.02705776373990604,0.08656849674779418,11,0,7,17,49,24,17,9,0,0.6268507180531939,0.4857196752206667,14,60,0.7904760329216255,nenhuma,C4,j6032_1.sm,0,adaptativa,1.5797101449275361,[],terminal,0,0,48.61846638034834,0.0,0.0,0.0,0.7999999999999999
True,263,69,0.7525157539599084,0.0,30.43771542664032,247.0,564.0,0.0,127.0,58.48597026986373,43,17,0,0,0.2833333333333333,337.0,0.1735488732043434,0.0903196303461137,0.0780347766200413,36,0,0,127,24,127,66,37,61,0.6586427040007742,0.39362113220747674,13,60,0.6586427040007742,nenhuma,C4,j6032_1.sm,1,centralizada,3.8115942028985508,[],terminal,0,0,58.48597026986373,0.0,0.0,0.0,0.25
True,109,69,0.877903869655934,0.0,7.317223547565224,309.0,491.0,6.0,13.0,49.28674763950134,55,5,8,0,0.08333333333333333,337.0,0.14625147667507818,0.021712829517997696,0.08812429017408085,8,0,6,13,52,19,13,7,0,0.6586427040007742,0.39362113220747674,13,60,0.8901722878367001,nenhuma,C4,j6032_1.sm,1,adaptativa,1.5797101449275361,[],terminal,0,0,49.28674763950134,0.0,0.0,0.0,0.7999999999999999
True,218,69,0.7825975479944229,0.0,23.68893384809175,240.0,561.0,0.0,82.0,73.84354421718409,46,14,3,0,0.23333333333333334,337.0,0.2191203092498044,0.07029357224953042,0.10301207957145458,30,0,0,82,30,82,45,17,37,0.7659648859265082,0.2570239140832174,2,60,0.7659648859265082,nenhuma,C4,j6032_1.sm,2,centralizada,3.1594202898550723,[],terminal,0,0,73.84354421718407,0.0,0.0,0.0,0.25
True,108,69,0.8485556215621101,0.0,5.056648801889913,310.0,498.0,6.0,19.0,63.87961913825924,55,5,12,0,0.08333333333333333,337.0,0.1895537659888998,0.015004892587210423,0.10884620466469162,19,0,6,19,41,25,19,13,0,0.7659648859265082,0.2570239140832174,2,60,0.7902761248912178,nenhuma,C4,j6032_1.sm,2,adaptativa,1.565217391304348,[],terminal,0,0,63.87961913825924,0.0,0.0,0.0,0.7999999999999999
