arquivo,combinacao,instancia,tarefa,duracao,n_sucessores,sucessores,R1,R2,R3,R4,ES,LS,folga_total,makespan_instancia,intensidade_recursos,duracao_norm,intensidade_norm,folga_norm,criticidade_folga,criticidade_sucessores,Di,nivel_dificuldade
j6028_6.sm,28,6,27,3,3,28;32;39,0,4,5,7,32,32,0,89,0.10183521117024955,0.2222222222222222,0.3883427293481806,0.0,1.0,1.0,0.5368549838568009,media
j6028_6.sm,28,6,28,3,2,38;44,7,7,0,3,35,39,4,89,0.10164512338425383,0.2222222222222222,0.38731770954666167,0.0625,0.9375,0.5,0.5156799772562946,media
j6028_6.sm,28,6,29,10,2,39;41,0,0,2,6,25,57,32,89,0.047314578005115085,1.0,0.09434841354889806,0.5,0.5,0.5,0.531449471182966,media
j6028_6.sm,28,6,30,6,3,31;37;40,0,6,0,0,9,27,18,89,0.04054054054054054,0.5555555555555556,0.057820435167497554,0.28125,0.71875,1.0,0.4440419969076843,media
j6028_6.sm,28,6,31,6,1,59,6,7,7,0,15,79,64,89,0.1313765811847653,0.5555555555555556,0.5476401248660483,1.0,0.0,0.0,0.3677318934738679,baixa
j6028_6.sm,28,6,32,7,2,44;47,3,1,4,7,35,35,0,89,0.09051634754959563,0.6666666666666666,0.3273074593486464,0.0,1.0,0.5,0.6646580420051043,alta
j6028_6.sm,28,6,33,4,3,49;50;54,1,0,8,6,32,56,24,89,0.09686700767263426,0.3333333333333333,0.3615524390812094,0.375,0.625,1.0,0.43996192413818086,media
j6028_6.sm,28,6,34,6,2,37;47,3,0,6,7,20,27,7,89,0.09846547314578005,0.5555555555555556,0.37017192377580016,0.109375,0.890625,0.5,0.6054508264437852,alta
j6028_6.sm,28,6,35,2,3,36;45;52,4,1,7,0,17,50,33,89,0.07996647542683348,0.1111111111111111,0.27041886036434787,0.515625,0.484375,1.0,0.2886349904918196,baixa
j6028_6.sm,28,6,36,5,2,41;43,6,6,0,7,20,53,33,89,0.11119271445358403,0.4444444444444444,0.43880165866840604,0.515625,0.484375,0.5,0.45587370103761676,media
j6028_6.sm,28,6,37,9,3,38;44;54,3,8,3,10,26,33,7,89,0.1467650514965093,0.8888888888888888,0.6306201369799189,0.109375,0.890625,1.0,0.8033780086229358,muito alta
j6028_6.sm,28,6,38,5,1,51,3,10,2,10,38,62,24,89,0.15292562383355224,0.4444444444444444,0.663840096910963,0.375,0.625,0.0,0.5777615137851357,alta
j6028_6.sm,28,6,39,2,2,50;55,3,3,0,0,35,67,32,89,0.03657461809635723,0.1111111111111111,0.03643479476308067,0.5,0.5,0.5,0.21584863529139725,baixa
j6028_6.sm,28,6,40,7,3,45;52;57,9,10,9,6,42,45,3,89,0.21526577728623766,0.6666666666666666,1.0,0.046875,0.953125,1.0,0.8732638888888888,muito alta
j6028_6.sm,28,6,41,1,1,57,5,4,0,3,35,76,41,89,0.07050528789659224,0.0,0.219400829334203,0.640625,0.359375,0.0,0.1929252764447343,baixa
j6028_6.sm,28,6,42,2,2,46;60,0,5,10,2,24,82,58,89,0.11818276076588097,0.1111111111111111,0.4764944322788053,0.90625,0.09375,0.5,0.22711851446330544,baixa
j6028_6.sm,28,6,43,2,3,46;49;53,10,10,0,0,29,58,29,89,0.12191539365452408,0.1111111111111111,0.4966220938359035,0.453125,0.546875,1.0,0.38486940164900485,baixa
j6028_6.sm,28,6,44,10,1,45,0,8,10,9,42,42,0,89,0.17649650929702082,1.0,0.7909425522993058,0.0,1.0,0.0,0.9303141840997684,muito alta
j6028_6.sm,28,6,45,7,2,48;49,1,0,5,7,52,52,0,89,0.08024296675191817,0.6666666666666666,0.2719097982574663,0.0,1.0,0.5,0.6461921549747109,alta
j6028_6.sm,28,6,46,1,1,59,4,9,0,10,31,84,53,89,0.13689776733254994,0.0,0.5774122909192563,0.828125,0.171875,0.0,0.24976243030641873,baixa
j6028_6.sm,28,6,47,9,2,51;56,9,4,7,0,42,58,16,89,0.127410658740582,0.8888888888888888,0.5262544844616315,0.25,0.75,0.5,0.7217144577835067,muito alta
j6028_6.sm,28,6,48,7,2,53;59,0,9,8,1,59,59,0,89,0.12506912283127117,0.6666666666666666,0.5136281041792852,0.0,1.0,0.5,0.7267649236153173,muito alta
j6028_6.sm,28,6,49,7,1,51,0,5,7,3,59,60,1,89,0.10155871984516486,0.6666666666666666,0.38685179145506216,0.015625,0.984375,0.0,0.6792978193739097,muito alta
j6028_6.sm,28,6,50,4,2,56;58,8,9,0,6,37,69,32,89,0.13689776733254994,0.3333333333333333,0.5774122909192563,0.5,0.5,0.5,0.4702485414175298,media
j6028_6.sm,28,6,51,6,1,55,3,6,9,4,66,67,1,89,0.14476048938964542,0.5555555555555556,0.6198108372548106,0.015625,0.984375,0.0,0.7199137976034553,muito alta
j6028_6.sm,28,6,52,1,1,53,6,0,4,1,49,65,16,89,0.06745524296675191,0.0,0.20295392070074073,0.25,0.75,0.0,0.3176513069002469,baixa
j6028_6.sm,28,6,53,7,1,55,9,7,0,5,66,66,0,89,0.12338425381903644,0.6666666666666666,0.504542701393095,0.0,1.0,0.0,0.7237364560199204,muito alta
j6028_6.sm,28,6,54,10,1,57,5,2,6,9,36,67,31,89,0.13371811709407616,1.0,0.5602665051483947,0.484375,0.515625,0.0,0.6919638350494649,muito alta
j6028_6.sm,28,6,55,9,1,58,8,8,0,2,73,73,0,89,0.10840188014101057,0.8888888888888888,0.4237525043097422,0.0,1.0,0.0,0.7708804643995437,muito alta
j6028_6.sm,28,6,56,7,1,61,6,8,1,7,51,73,22,89,0.13205916914356813,0.6666666666666666,0.5513208777896845,0.34375,0.65625,0.0,0.6247458481521171,alta
j6028_6.sm,28,6,57,8,1,60,8,7,3,3,49,77,28,89,0.12913872952236125,0.7777777777777778,0.5355728462936216,0.4375,0.5625,0.0,0.6252835413571332,alta
j6028_6.sm,28,6,58,3,1,60,4,9,4,3,82,82,0,89,0.12826605377756273,0.2222222222222222,0.5308670735684665,0.0,1.0,0.0,0.5843630985968962,alta
j6028_6.sm,28,6,59,4,1,62,0,0,5,8,66,85,19,89,0.08024296675191817,0.3333333333333333,0.2719097982574663,0.296875,0.703125,0.0,0.4361227105302665,media
j6028_6.sm,28,6,60,4,1,62,8,0,4,2,85,85,0,89,0.08375959079283887,0.3333333333333333,0.29087266458556577,0.0,1.0,0.0,0.5414019993062997,media
j6028_6.sm,28,6,61,9,1,62,0,1,9,0,58,80,22,89,0.07293322734499205,0.8888888888888888,0.23249312770814887,0.34375,0.65625,0.0,0.5925440055323459,alta
j6028_7.sm,28,7,2,5,2,5;46,6,7,6,6,0,1,1,75,0.10933316978998901,0.4444444444444444,0.7488826732229776,0.022222222222222223,0.9777777777777777,0.5,0.7237016318150666,muito alta
j6028_7.sm,28,7,3,2,3,7;9;36,1,6,5,6,0,0,0,75,0.0798140405516388,0.1111111111111111,0.5284930770532434,0.0,1.0,1.0,0.5465347293881182,alta
j6028_7.sm,28,7,4,1,3,6;8;19,9,0,0,0,0,5,5,75,0.036885245901639344,0.0,0.2079870200969511,0.1111111111111111,0.8888888888888888,1.0,0.36562530299527995,baixa
j6028_7.sm,28,7,5,5,2,12;14,0,4,3,8,5,6,1,75,0.06628171763175017,0.4444444444444444,0.42746085623562907,0.022222222222222223,0.9777777777777777,0.5,0.6165610261526171,alta
j6028_7.sm,28,7,6,5,2,14;24,1,4,8,2,1,6,5,75,0.06606973345990166,0.4444444444444444,0.4258781840080428,0.1111111111111111,0.8888888888888888,0.5,0.586403839113792,alta
j6028_7.sm,28,7,7,2,1,10,4,9,5,3,2,2,0,75,0.09332903143231971,0.1111111111111111,0.6293958969969042,0.0,1.0,0.0,0.5801690027026718,alta
j6028_7.sm,28,7,8,3,2,29;45,0,1,1,0,1,35,34,75,0.00902732595966168,0.2222222222222222,0.0,0.7555555555555555,0.24444444444444446,0.5,0.15555555555555556,baixa
j6028_7.sm,28,7,9,2,3,11;20;26,1,0,10,6,2,17,15,75,0.07306387789711702,0.1111111111111111,0.47809641360500876,0.3333333333333333,0.6666666666666667,1.0,0.41862473046092885,media
j6028_7.sm,28,7,10,5,3,17;37;46,5,6,10,0,4,4,0,75,0.09189713834700343,0.4444444444444444,0.6187053940256613,0.0,1.0,1.0,0.6877166128233685,muito alta
j6028_7.sm,28,7,11,9,3,13;16;18,0,9,6,0,4,31,27,75,0.06831489915419649,0.8888888888888888,0.4426405741417238,0.6,0.4,1.0,0.5771764876768709,alta
j6028_7.sm,28,7,12,10,2,28;55,6,5,10,9,10,37,27,75,0.1300716213189415,1.0,0.9037157958651443,0.6,0.4,0.5,0.7679052652883813,muito alta
j6028_7.sm,28,7,13,6,1,50,1,7,7,7,13,46,33,75,0.09746205616647291,0.5555555555555556,0.6602530284781462,0.7333333333333333,0.2666666666666667,0.0,0.4941584169001228,media
j6028_7.sm,28,7,14,9,3,15;33;39,6,9,6,10,10,11,1,75,0.13600851136448477,0.8888888888888888,0.948040572150941,0.022222222222222223,0.9777777777777777,1.0,0.9382357462725359,muito alta
j6028_7.sm,28,7,15,3,2,22;28,9,0,0,0,19,20,1,75,0.036885245901639344,0.2222222222222222,0.2079870200969511,0.022222222222222223,0.9777777777777777,0.5,0.4693290066989837,media
j6028_7.sm,28,7,16,5,1,31,9,7,4,9,13,47,34,75,0.12593859658478834,0.4444444444444444,0.8728586643839025,0.7555555555555555,0.24444444444444446,0.0,0.5205825177575971,media
j6028_7.sm,28,7,17,4,3,19;28;32,4,3,10,7,9,9,0,75,0.10382024808814276,0.3333333333333333,0.7077232413923535,0.0,1.0,1.0,0.6803521915752289,muito alta
j6028_7.sm,28,7,18,3,3,23;25;38,5,0,9,1,13,40,27,75,0.06359525155455059,0.2222222222222222,0.40740372077282183,0.6,0.4,1.0,0.3432086476650147,baixa
j6028_7.sm,28,7,19,10,3,22;34;59,1,9,6,0,13,13,0,75,0.07241325980993418,1.0,0.47323890387505835,0.0,1.0,1.0,0.8244129679583527,muito alta
j6028_7.sm,28,7,20,2,3,21;43;60,2,3,3,3,4,35,31,75,0.04820973367321906,0.1111111111111111,0.2925355603555537,0.6888888888888889,0.3111111111111111,1.0,0.23825259419259198,baixa
j6028_7.sm,28,7,21,8,2,29;44,0,9,0,1,6,41,35,75,0.04676317501626545,0.7777777777777778,0.2817355643371191,0.7777777777777778,0.2222222222222222,0.5,0.427245188112373,media
j6028_7.sm,28,7,22,6,3,27;41;49,6,5,8,0,23,23,0,75,0.08265782821549325,0.5555555555555556,0.5497247742950141,0.0,1.0,1.0,0.7017601099501898,muito alta
j6028_7.sm,28,7,23,10,2,52;56,1,2,0,0,16,44,28,75,0.013532322919888647,1.0,0.033634273314553605,0.6222222222222222,0.37777777777777777,0.5,0.4704706836974437,media
j6028_7.sm,28,7,24,7,2,30;49,5,2,0,0,6,27,21,75,0.029925765542839468,0.6666666666666666,0.15602759224789226,0.4666666666666667,0.5333333333333333,0.5,0.45200919741596407,media
j6028_7.sm,28,7,25,10,3,40;46;54,6,0,0,7,16,43,27,75,0.05476257772752968,1.0,0.3414590446233937,0.6,0.4,1.0,0.5804863482077979,alta
j6028_7.sm,28,7,26,8,1,33,6,10,4,5,4,19,15,75,0.1105530787034568,0.7777777777777778,0.7579905039666345,0.3333333333333333,0.6666666666666667,0.0,0.7341449828036929,muito alta
j6028_7.sm,28,7,27,8,3,40;43;47,6,6,8,0,29,29,0,75,0.08737480934756872,0.7777777777777778,0.5849417198371539,0.0,1.0,1.0,0.7875731658716438,muito alta
j6028_7.sm,28,7,28,2,1,44,5,2,2,0,22,47,25,75,0.03854645519801188,0.1111111111111111,0.2203895961697341,0.5555555555555556,0.4444444444444444,0.0,0.25864838390842987,baixa
j6028_7.sm,28,7,29,2,1,53,5,5,7,6,14,54,40,75,0.10011119169768658,0.1111111111111111,0.6800314543662842,0.8888888888888888,0.11111111111111116,0.0,0.3007512255295021,baixa
j6028_7.sm,28,7,30,4,3,34;35;45,9,0,3,5,13,34,21,75,0.071368004522329,0.3333333333333333,0.4654350357843186,0.4666666666666667,0.5333333333333333,1.0,0.44403390081699506,media
j6028_7.sm,28,7,31,9,1,55,8,0,5,4,18,52,34,75,0.0715799886941775,0.8888888888888888,0.46701770801190484,0.7555555555555555,0.24444444444444446,0.0,0.5334503471150793,media
j6028_7.sm,28,7,32,10,2,39;60,3,1,2,2,13,25,12,75,0.03425344240963341,1.0,0.18833799508276677,0.26666666666666666,0.7333333333333334,0.5,0.6405571094720334,alta
j6028_7.sm,28,7,33,10,2,42;43,8,3,0,3,19,27,8,75,0.05986886312488668,1.0,0.379582532872799,0.17777777777777778,0.8222222222222222,0.5,0.733934918365007,muito alta
j6028_7.sm,28,7,34,8,2,47;48,3,4,8,3,23,38,15,75,0.07857679959896327,0.7777777777777778,0.5192558454356329,0.3333333333333333,0.6666666666666667,0.5,0.654566763293359,alta
j6028_7.sm,28,7,35,2,1,37,10,7,9,7,17,62,45,75,0.14296799172328467,0.1111111111111111,1.0,1.0,0.0,0.0,0.37037037037037035,baixa
j6028_7.sm,28,7,36,3,2,41;44,7,3,4,0,2,43,41,75,0.06008084729673518,0.2222222222222222,0.3811652051003852,0.9111111111111111,0.0888888888888889,0.5,0.23075877207049877,baixa
j6028_7.sm,28,7,37,1,1,61,6,0,0,0,19,64,45,75,0.02459016393442623,0.0,0.11619203089694713,1.0,0.0,0.0,0.03873067696564904,baixa
j6028_7.sm,28,7,38,5,2,51;54,8,2,5,0,16,46,30,75,0.06377257164798361,0.4444444444444444,0.40872759125250085,0.6666666666666666,0.33333333333333337,0.5,0.39550178967675953,baixa
j6028_7.sm,28,7,39,7,2,40;42,0,0,0,4,23,35,12,75,0.017241379310344827,0.6666666666666666,0.06132606034062291,0.26666666666666666,0.7333333333333334,0.5,0.48710868678020763,media
j6028_7.sm,28,7,40,3,1,53,6,4,0,5,37,53,16,75,0.06500981260065915,0.2222222222222222,0.41796482287011133,0.35555555555555557,0.6444444444444444,0.0,0.4282104965122593,media
j6028_7.sm,28,7,41,6,2,50;52,0,0,5,9,29,46,17,75,0.0603448275862069,0.5555555555555556,0.3831360799498323,0.37777777777777777,0.6222222222222222,0.5,0.5203046192425367,media
j6028_7.sm,28,7,42,5,1,48,4,4,7,0,30,42,12,75,0.06543378094435616,0.4444444444444444,0.42113016732528397,0.26666666666666666,0.7333333333333334,0.0,0.532969315034354,media
j6028_7.sm,28,7,43,10,2,48;50,0,9,4,4,37,37,0,75,0.0769355888093689,1.0,0.5070025780635656,0.0,1.0,0.5,0.8356675260211885,muito alta
j6028_7.sm,28,7,44,2,2,51;59,0,5,6,6,24,49,25,75,0.07530904359141184,0.1111111111111111,0.4948588037386899,0.5555555555555556,0.4444444444444444,0.5,0.35013811976474846,baixa
j6028_7.sm,28,7,45,8,1,47,5,4,8,7,17,38,21,75,0.10401490022078352,0.7777777777777778,0.709176512745986,0.4666666666666667,0.5333333333333333,0.0,0.6734292079523656,muito alta
j6028_7.sm,28,7,46,2,2,58;59,6,1,7,8,26,63,37,75,0.09396231748029481,0.1111111111111111,0.6341240058529011,0.8222222222222222,0.1777777777777778,0.5,0.30767096491393,baixa
j6028_7.sm,28,7,47,8,1,52,5,5,7,7,37,46,9,75,0.10442153652527279,0.7777777777777778,0.7122124563272052,0.2,0.8,0.0,0.7633300780349943,muito alta
j6028_7.sm,28,7,48,4,2,51;56,5,4,3,2,47,47,0,75,0.06091145194492144,0.3333333333333333,0.3873664931367767,0.0,1.0,0.5,0.57356660882337,alta
j6028_7.sm,28,7,49,3,2,55;57,2,5,10,0,29,58,29,75,0.07488507524771484,0.2222222222222222,0.4916934592835173,0.6444444444444445,0.3555555555555555,0.5,0.356490412353765,baixa
j6028_7.sm,28,7,50,6,1,56,9,0,3,6,47,52,5,75,0.0756783493499152,0.5555555555555556,0.49761603774523955,0.1111111111111111,0.8888888888888888,0.0,0.647353494063228,alta
j6028_7.sm,28,7,51,5,1,53,6,2,6,0,51,51,0,75,0.05988619516409441,0.4444444444444444,0.3797119337467525,0.0,1.0,0.0,0.6080521260637323,alta
j6028_7.sm,28,7,52,4,1,54,2,5,5,3,45,54,9,75,0.06626438559254243,0.3333333333333333,0.42733145536167544,0.2,0.8,0.0,0.5202215962316696,media
j6028_7.sm,28,7,53,9,1,61,4,0,2,5,56,56,0,75,0.04656585641605427,0.8888888888888888,0.28026238515672436,0.0,1.0,0.0,0.723050424681871,muito alta
j6028_7.sm,28,7,54,4,1,57,0,1,9,3,49,58,9,75,0.05644111906310995,0.3333333333333333,0.3539910215701303,0.2,0.8,0.0,0.4957747849678212,media
j6028_7.sm,28,7,55,4,1,58,8,2,9,6,32,61,29,75,0.10687601992384568,0.3333333333333333,0.7305376108617102,0.6444444444444445,0.3555555555555555,0.0,0.47314216658353303,media
j6028_7.sm,28,7,56,7,1,61,6,0,1,0,53,58,5,75,0.028900508762012438,0.6666666666666666,0.14837303285786807,0.1111111111111111,0.8888888888888888,0.0,0.5679761961378078,alta
j6028_7.sm,28,7,57,3,1,58,0,5,1,0,53,62,9,75,0.02789525048796357,0.2222222222222222,0.14086778216855958,0.2,0.8,0.0,0.3876966681302606,baixa
j6028_7.sm,28,7,58,2,1,60,0,0,4,0,56,65,9,75,0.017241379310344827,0.1111111111111111,0.06132606034062291,0.2,0.8,0.0,0.32414572381724466,baixa
j6028_7.sm,28,7,59,8,1,62,0,7,3,2,28,67,39,75,0.05457059206245933,0.7777777777777778,0.34002568109652304,0.8666666666666667,0.1333333333333333,0.0,0.4170455974025447,media
j6028_7.sm,28,7,60,8,1,62,1,0,0,2,58,67,9,75,0.01271905031091012,0.7777777777777778,0.027562386152115707,0.2,0.8,0.0,0.5351133879766312,media
j6028_7.sm,28,7,61,10,1,62,2,5,0,5,65,65,0,75,0.05333335110978381,1.0,0.33078844947891267,0.0,1.0,0.0,0.7769294831596375,muito alta
j6028_8.sm,28,8,2,2,3,9;10;15,9,0,5,1,0,0,0,62,0.09923082869511442,0.1111111111111111,0.3195284268752045,0.0,1.0,1.0,0.47687984599543853,media
j6028_8.sm,28,8,3,4,2,5;54,3,7,1,0,0,14,14,62,0.07237838915470493,0.3333333333333333,0.17511790969173352,0.32558139534883723,0.6744186046511628,0.5,0.39428994922540983,baixa
j6028_8.sm,28,8,4,8,3,6;7;10,0,8,1,6,0,4,4,62,0.09081958142108518,0.7777777777777778,0.2742933350254418,0.09302325581395349,0.9069767441860466,1.0,0.6530159523297553,alta
j6028_8.sm,28,8,5,1,3,17;31;41,9,7,3,0,4,18,14,62,0.1250299043062201,0.0,0.4582740274843636,0.32558139534883723,0.6744186046511628,1.0,0.3775642107118421,baixa
j6028_8.sm,28,8,6,6,3,8;12;29,0,6,0,4,8,18,10,62,0.05988184747583243,0.5555555555555556,0.10791239400162134,0.23255813953488372,0.7674418604651163,1.0,0.4769699366740977,media
j6028_8.sm,28,8,7,5,3,14;25;38,4,6,10,4,8,14,6,62,0.1606394232334082,0.4444444444444444,0.6497794971155751,0.13953488372093023,0.8604651162790697,1.0,0.6515630192796964,alta
j6028_8.sm,28,8,8,2,1,52,0,6,2,7,14,55,41,62,0.09033948507632718,0.1111111111111111,0.27171141090119,0.9534883720930233,0.046511627906976716,0.0,0.14311138330642595,baixa
j6028_8.sm,28,8,9,10,3,11;16;21,1,2,0,5,2,2,0,62,0.04491809881847476,1.0,0.027438413998404892,0.0,1.0,1.0,0.6758128046661349,muito alta
j6028_8.sm,28,8,10,10,3,13;24;37,8,2,0,7,8,12,4,62,0.09887218045112782,1.0,0.3175996420315367,0.09302325581395349,0.9069767441860466,1.0,0.7415254620725277,muito alta
j6028_8.sm,28,8,11,7,2,17;46,7,0,0,7,12,12,0,62,0.07946428571428571,0.6666666666666666,0.213225359308657,0.0,1.0,0.5,0.6266306753251079,alta
j6028_8.sm,28,8,12,9,3,18;30;40,0,8,4,0,14,26,12,62,0.08293460925039872,0.8888888888888888,0.23188851339154334,0.27906976744186046,0.7209302325581395,1.0,0.6139025449461906,alta
j6028_8.sm,28,8,13,2,3,26;29;34,0,5,6,2,18,22,4,62,0.08855336392930378,0.1111111111111111,0.2621057779304566,0.09302325581395349,0.9069767441860466,1.0,0.42673121107587136,media
j6028_8.sm,28,8,14,10,1,16,0,3,4,2,13,19,6,62,0.06024395404094652,1.0,0.10985977745126892,0.13953488372093023,0.8604651162790697,0.0,0.6567749645767795,alta
j6028_8.sm,28,8,15,10,1,56,2,4,8,10,2,45,43,62,0.1504422582430101,1.0,0.5949398663307247,1.0,0.0,0.0,0.5316466221102416,media
j6028_8.sm,28,8,16,1,3,20;23;57,1,9,0,1,23,29,6,62,0.070562567132116,0.0,0.1653525475167032,0.13953488372093023,0.8604651162790697,1.0,0.3419392212652576,baixa
j6028_8.sm,28,8,17,10,3,19;28;51,2,6,0,0,19,19,0,62,0.05197368421052631,1.0,0.06538285230409376,0.0,1.0,1.0,0.6884609507680313,muito alta
j6028_8.sm,28,8,18,1,3,22;34;39,0,0,4,4,23,48,25,62,0.05071119356833642,0.0,0.058593267085828175,0.5813953488372093,0.41860465116279066,1.0,0.1590659727495396,baixa
j6028_8.sm,28,8,19,10,2,20;49,0,2,0,10,29,29,0,62,0.06417830290010741,1.0,0.13101842684238338,0.0,1.0,0.5,0.7103394756141277,muito alta
j6028_8.sm,28,8,20,2,3,32;50;53,3,0,6,0,39,39,0,62,0.06420454545454546,0.1111111111111111,0.13115955744070057,0.0,1.0,1.0,0.4140902228506039,media
j6028_8.sm,28,8,21,10,3,42;48;54,8,0,10,0,12,38,26,62,0.12575757575757576,1.0,0.46218739298963846,0.6046511627906976,0.39534883720930236,1.0,0.619178743399647,alta
j6028_8.sm,28,8,22,2,1,36,5,0,9,3,24,55,31,62,0.11473794063079777,0.1111111111111111,0.40292457608853816,0.7209302325581395,0.2790697674418605,0.0,0.26436848488050324,baixa
j6028_8.sm,28,8,23,9,2,27;33,10,0,10,8,24,30,6,62,0.17907390228818798,0.8888888888888888,0.7489188192729695,0.13953488372093023,0.8604651162790697,0.5,0.832757608146976,muito alta
j6028_8.sm,28,8,24,2,3,48;54;55,2,6,3,3,18,39,21,62,0.09000707938677864,0.1111111111111111,0.2699237566558394,0.4883720930232558,0.5116279069767442,1.0,0.2975542582478982,baixa
j6028_8.sm,28,8,25,10,3,30;44;53,9,10,0,0,13,25,12,62,0.12203947368421053,1.0,0.4421917034900832,0.27906976744186046,0.7209302325581395,1.0,0.7210406453494076,muito alta
j6028_8.sm,28,8,26,3,2,35;47,0,0,3,4,20,47,27,62,0.04313543599257885,0.2222222222222222,0.01785137963365124,0.627906976744186,0.37209302325581395,0.5,0.20405554170389578,baixa
j6028_8.sm,28,8,27,1,1,47,6,0,8,10,33,49,16,62,0.14912646876932592,0.0,0.5878636437732415,0.37209302325581395,0.627906976744186,0.0,0.4052568735058092,baixa
j6028_8.sm,28,8,28,7,2,34;47,2,5,6,8,29,43,14,62,0.13166560882726297,0.6666666666666666,0.49396037621697797,0.32558139534883723,0.6744186046511628,0.5,0.6116818825116024,alta
j6028_8.sm,28,8,29,8,2,41;43,0,5,1,0,20,24,4,62,0.04047049441786284,0.7777777777777778,0.003519512672761897,0.09302325581395349,0.9069767441860466,0.5,0.5627580115455286,alta
j6028_8.sm,28,8,30,6,2,32;35,7,1,3,9,23,35,12,62,0.11897458744263256,0.5555555555555556,0.4257089624494146,0.27906976744186046,0.7209302325581395,0.5,0.5673982501877032,alta
j6028_8.sm,28,8,31,6,2,43;46,7,5,0,0,5,46,41,62,0.07664473684210527,0.5555555555555556,0.19806202525690694,0.9534883720930233,0.046511627906976716,0.5,0.26670973623981303,baixa
j6028_8.sm,28,8,32,6,2,37;43,0,0,5,9,41,41,0,62,0.08379715522572666,0.5555555555555556,0.23652722453002967,0.0,1.0,0.5,0.597360926695195,alta
j6028_8.sm,28,8,33,9,1,42,7,3,0,1,33,39,6,62,0.06858888292158968,0.8888888888888888,0.15473821368047813,0.13953488372093023,0.8604651162790697,0.0,0.6346974062828121,alta
j6028_8.sm,28,8,34,4,1,36,3,7,9,6,36,53,17,62,0.16359669465872473,0.3333333333333333,0.6656834932995787,0.3953488372093023,0.6046511627906976,0.0,0.5345559964745366,media
j6028_8.sm,28,8,35,1,1,36,0,0,8,1,29,56,27,62,0.06570810142238714,0.0,0.13924557489932143,0.627906976744186,0.37209302325581395,0.0,0.17044619938504513,baixa
j6028_8.sm,28,8,36,1,1,59,3,9,4,2,40,57,17,62,0.11846763825147283,0.0,0.42298262561990796,0.3953488372093023,0.6046511627906976,0.0,0.3425445961368685,baixa
j6028_8.sm,28,8,37,8,1,56,4,10,2,1,47,47,0,62,0.11104302965205222,0.7777777777777778,0.38305360665261207,0.0,1.0,0.0,0.7202771281434632,muito alta
j6028_8.sm,28,8,38,2,3,45;55;58,6,2,3,5,13,39,26,62,0.09889537154574748,0.1111111111111111,0.3177243620951658,0.6046511627906976,0.39534883720930236,1.0,0.2747281034718597,baixa
j6028_8.sm,28,8,39,4,1,46,3,6,0,0,24,49,25,62,0.058223684210526316,0.3333333333333333,0.09899490945213978,0.5813953488372093,0.41860465116279066,0.0,0.2836442979827546,baixa
j6028_8.sm,28,8,40,8,2,45;58,7,1,0,0,23,36,13,62,0.05032894736842105,0.7777777777777778,0.05653757410723955,0.3023255813953488,0.6976744186046512,0.5,0.5106632568298894,media
j6028_8.sm,28,8,41,9,2,55;58,4,8,9,0,28,32,4,62,0.1458133971291866,0.8888888888888888,0.5700461792446121,0.09302325581395349,0.9069767441860466,0.5,0.7886372707731825,muito alta
j6028_8.sm,28,8,42,8,3,49;50;51,9,2,1,6,42,48,6,62,0.10759589721055887,0.7777777777777778,0.3645151726333548,0.13953488372093023,0.8604651162790697,1.0,0.6675860222300674,muito alta
j6028_8.sm,28,8,43,9,1,60,6,9,3,7,47,52,5,62,0.15515208475734793,0.8888888888888888,0.6202689796038936,0.11627906976744186,0.8837209302325582,0.0,0.7976262662417801,muito alta
j6028_8.sm,28,8,44,3,1,48,1,4,6,5,23,47,24,62,0.10353053900986231,0.2222222222222222,0.34265196428630035,0.5581395348837209,0.4418604651162791,0.0,0.3355782172082672,baixa
j6028_8.sm,28,8,45,6,2,51;57,7,0,6,9,31,44,13,62,0.13512291280148422,0.5555555555555556,0.5125535120185286,0.3023255813953488,0.6976744186046512,0.5,0.5885944953929118,alta
j6028_8.sm,28,8,46,8,1,60,1,2,0,4,28,53,25,62,0.03981605800214823,0.7777777777777778,0.0,0.5813953488372093,0.41860465116279066,0.0,0.39879414298018945,baixa
j6028_8.sm,28,8,47,7,1,52,10,9,7,10,36,50,14,62,0.2257612375093578,0.6666666666666666,1.0,0.32558139534883723,0.6744186046511628,0.0,0.7803617571059431,muito alta
j6028_8.sm,28,8,48,7,1,50,0,10,0,10,26,50,24,62,0.11680988184747583,0.6666666666666666,0.4140673291417181,0.5581395348837209,0.4418604651162791,0.0,0.5075314869748879,media
j6028_8.sm,28,8,49,1,1,52,0,7,4,10,50,56,6,62,0.12737607004524298,0.0,0.4708915405881755,0.13953488372093023,0.8604651162790697,0.0,0.4437855522890817,media
j6028_8.sm,28,8,50,4,1,61,5,4,0,8,50,57,7,62,0.09838211600429644,0.3333333333333333,0.3149641101606372,0.16279069767441862,0.8372093023255813,0.0,0.4951689152731839,media
j6028_8.sm,28,8,51,1,1,60,4,2,3,0,50,60,10,62,0.060885167464114834,0.0,0.11330817780704933,0.23255813953488372,0.7674418604651163,0.0,0.2935833460907219,baixa
j6028_8.sm,28,8,52,2,1,53,7,3,9,10,51,57,6,62,0.18268906845034663,0.1111111111111111,0.7683609267357148,0.13953488372093023,0.8604651162790697,0.0,0.5799790513752985,alta
j6028_8.sm,28,8,53,2,1,61,5,7,9,8,53,59,6,62,0.18630077629137778,0.1111111111111111,0.7877844355924803,0.13953488372093023,0.8604651162790697,0.0,0.5864535543275537,alta
