concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,incremento_base,fator_transferencia,arquivo,semente,cenario,violacoes,atraso_relativo,fracao_porta1,dC_soma,dC_N,dC_teto_N
True,215,69,0.7207660986692634,4.107825191113079e-15,36.95788019878776,225.0,564.0,0.0,132.0,86.50073226432589,43,17,3,0,0.2833333333333333,0.3333333333333333,337.0,0.204251671069926,0.25667873075467623,0.10966730029313876,0.11054396334431323,38,0,0,132,22,132,3,16,129,0.6872143627230507,0.3512385487549321,9,60,0,0,129,0,0.6872143627230507,nenhuma,86.50073226432589,0.0,94,0,terminal,0.25,15,3,j6032_1.sm,9,centralizada,0,3.1159420289855073,0.6333333333333333,0,0,0
True,135,69,0.6570320365600174,0.0,9.830382631504024,292.0,455.0,94.0,50.0,93.50808892396758,53,7,17,0,0.11666666666666667,0.4,337.0,0.21720402317569953,0.27747207395836077,0.029170274870931823,0.13502815406714203,25,0,94,50,35,144,9,13,0,0.6872143627230507,0.3512385487549321,9,60,135,41,0,94,0.6872143627230507,nenhuma,93.50808892396756,0.0,101,0,terminal,0.9633333333333333,15,3,j6032_1.sm,9,adaptativa,0,1.9565217391304348,0.4166666666666667,15.385323755802178,94,0
True,207,69,0.6705228526053658,0.0,42.396581747974764,258.0,605.0,0.0,209.0,88.28095530111777,44,16,3,0,0.26666666666666666,0.31666666666666665,337.0,0.20758266788271987,0.2619612916947115,0.12580588055778863,0.09784198013096244,45,0,0,209,15,209,11,4,198,0.5820371027673271,0.4175993861121362,20,60,0,0,198,0,0.5820371027673271,nenhuma,88.28095530111777,0.0,98,0,terminal,0.25,15,3,j6032_1.sm,10,centralizada,0,3.0,0.75,0,0,0
True,155,69,0.5905183589757433,0.0,7.569921933365812,278.0,453.0,151.0,70.0,93.12263575637252,50,10,10,0,0.16666666666666666,0.3333333333333333,337.0,0.21650252280402765,0.2763282960129748,0.02246267636013594,0.12139211048642158,35,0,151,70,25,221,14,22,0,0.5820371027673271,0.4175993861121362,20,60,207,56,0,151,0.5820371027673271,nenhuma,93.12263575637253,0.0,101,0,terminal,0.9483333333333333,15,3,j6032_1.sm,10,adaptativa,0,2.246376811594203,0.5833333333333334,23.92073032109656,151,0
True,206,69,0.7557610934885736,2.6645352591003757e-15,26.156352858414486,193.0,570.0,0.0,85.0,99.20659373836627,36,24,3,0,0.4,0.45,337.0,0.22743029372423862,0.2943815837933717,0.07761529038105189,0.13153769081576203,35,0,0,85,25,85,1,8,84,0.7131697048371954,0.48671389683598903,7,60,0,0,84,0,0.7131697048371954,nenhuma,99.20659373836627,0.0,110,0,terminal,0.25,15,3,j6032_1.sm,11,centralizada,0,2.9855072463768115,0.5833333333333334,0,0,0
True,121,69,0.7201000650102596,0.0,7.920659708084515,294.0,457.0,49.0,44.0,84.63402130575975,54,6,16,0,0.1,0.36666666666666664,337.0,0.2007286343821506,0.25113952909720993,0.02350344127028046,0.1333587839045017,24,0,49,44,36,93,0,14,0,0.7131697048371954,0.48671389683598903,7,60,93,44,0,49,0.7131697048371954,nenhuma,84.63402130575975,0.0,92,0,terminal,0.8835885347947876,15,3,j6032_1.sm,11,adaptativa,0,1.7536231884057971,0.4,7.615079246445502,49,0
True,214,78,0.7411538364640915,0.0,18.29940732889419,285.0,553.0,0.0,145.0,48.133896625646834,50,10,1,0,0.16666666666666666,0.18333333333333332,353.0,0.11999458791827604,0.13635664766472191,0.05183968081839714,0.06451107079215938,32,0,0,145,28,145,20,9,125,0.6268507180531939,0.4857196752206667,22,60,0,0,125,0,0.6268507180531939,nenhuma,48.13389662564683,0.0,54,0,terminal,0.25,15,3,j6035_1.sm,0,centralizada,0,2.7435897435897436,0.5333333333333333,0,0,0
True,153,78,0.6559416845199304,4.440892098500626e-16,9.633208502651193,286.0,451.0,96.0,48.0,92.56112112325542,50,10,9,0,0.16666666666666666,0.31666666666666665,353.0,0.2077405696661991,0.2622128077146046,0.02728954250042831,0.13462238960230924,34,0,96,48,26,144,19,10,0,0.6268507180531939,0.4857196752206667,22,60,125,29,0,96,0.6268507180531939,nenhuma,92.56112112325539,0.0,100,0,terminal,0.9816666666666666,15,3,j6035_1.sm,0,adaptativa,0,1.9615384615384615,0.5666666666666667,15.198309656252228,96,0
True,217,78,0.7017383937198689,0.0,62.380762842727776,189.0,603.0,0.0,128.0,128.29458242057524,35,25,3,0,0.4166666666666667,0.4666666666666667,353.0,0.26656145135759307,0.363440743401063,0.17671604204738747,0.14930221258835125,38,0,0,128,22,128,12,23,116,0.6586427040007742,0.39362113220747674,19,60,0,0,116,0,0.6586427040007742,nenhuma,128.29458242057524,0.0,141,0,terminal,0.25,15,3,j6035_1.sm,1,centralizada,0,2.782051282051282,0.6333333333333333,0,0,0
True,148,78,0.6848109253970095,0.0,5.5,327.0,436.0,85.0,41.0,74.6720854332678,55,5,17,0,0.08333333333333333,0.36666666666666664,353.0,0.17460126105172072,0.2115356527854612,0.015580736543909348,0.11728499983229512,26,0,85,41,34,126,13,14,0,0.6586427040007742,0.39362113220747674,19,60,113,28,0,85,0.6586427040007742,nenhuma,74.67208543326781,0.0,83,0,terminal,0.9616666666666666,15,3,j6035_1.sm,1,adaptativa,0,1.8974358974358974,0.43333333333333335,13.904541392849868,85,0
True,198,78,0.7341848585612866,0.0,39.159524194227814,224.0,610.0,0.0,122.0,98.85341911757746,40,20,2,0,0.3333333333333333,0.36666666666666664,353.0,0.21877320151881968,0.2800380144973866,0.11093349630092865,0.11897816972645606,46,0,0,122,14,122,9,20,113,0.7659648859265082,0.2570239140832174,11,60,0,0,113,0,0.7659648859265082,nenhuma,98.85341911757746,0.0,107,0,terminal,0.25,15,3,j6035_1.sm,2,centralizada,0,2.5384615384615383,0.7666666666666667,0,0,0
True,144,78,0.6572547380109736,0.0,9.29732289823853,326.0,448.0,97.0,56.0,80.62308172287409,57,3,17,0,0.05,0.3333333333333333,353.0,0.18592894410173447,0.22839399921494077,0.02633802520747459,0.11828103226652883,31,0,97,56,29,153,4,13,0,0.7659648859265082,0.2570239140832174,11,60,149,52,0,97,0.7659648859265082,nenhuma,80.62308172287409,0.0,87,0,terminal,0.8799999999999999,15,3,j6035_1.sm,2,adaptativa,0,1.8461538461538463,0.5166666666666667,16.466012951647315,97,0
True,256,78,0.650254038158112,4.884981308350689e-15,29.586590120052158,216.0,590.0,0.0,208.0,109.33769477420608,36,24,1,0,0.4,0.4166666666666667,353.0,0.23648881761112692,0.30973851210823256,0.08381470288966616,0.12050386025394341,44,0,0,208,16,208,7,7,201,0.794910294566222,0.24332019624229823,8,60,0,0,201,0,0.794910294566222,nenhuma,109.33769477420608,0.0,119,0,terminal,0.25,15,3,j6035_1.sm,3,centralizada,0,3.282051282051282,0.7333333333333333,0,0,0
True,149,78,0.6417960320891916,0.0,14.105596852822849,318.0,447.0,124.0,58.0,67.48295977292605,54,6,10,0,0.1,0.26666666666666666,353.0,0.16048916657495219,0.19116985771367154,0.039959197883350846,0.0968910420937326,34,0,124,58,26,182,6,19,0,0.794910294566222,0.24332019624229823,8,60,176,52,0,124,0.794910294566222,nenhuma,67.48295977292605,0.0,72,0,terminal,0.9216666666666665,15,3,j6035_1.sm,3,adaptativa,0,1.9102564102564104,0.5666666666666667,20.890352835723654,124,0
True,204,78,0.7206562901634337,0.0,46.33858844061147,225.0,608.0,0.0,135.0,100.67542238771695,40,20,1,0,0.3333333333333333,0.35,353.0,0.22191068199784122,0.2851994968490565,0.13127078878360188,0.11932956646146183,35,0,0,135,25,135,18,8,117,0.7496468789669437,0.35303232464984247,11,60,0,0,117,0,0.7496468789669437,nenhuma,100.67542238771696,0.0,112,0,terminal,0.25,15,3,j6035_1.sm,4,centralizada,0,2.6153846153846154,0.5833333333333334,0,0,0
True,131,78,0.6956935873559853,0.0,7.0,328.0,457.0,93.0,46.0,60.898393640293534,56,4,13,0,0.06666666666666667,0.2833333333333333,353.0,0.14713367960837864,0.1725166958648542,0.019830028328611898,0.09270595609591407,27,0,93,46,33,139,14,6,0,0.7496468789669437,0.35303232464984247,11,60,125,32,0,93,0.7496468789669437,nenhuma,60.898393640293534,0.0,67,0,terminal,0.9466666666666667,15,3,j6035_1.sm,4,adaptativa,0,1.6794871794871795,0.45,15.252619927121463,93,0
True,195,78,0.7149044446551027,0.0,23.249504664285837,242.0,594.0,0.0,150.0,86.88027279865115,42,18,3,0,0.3,0.35,353.0,0.19750890906266974,0.24611975297068314,0.06586261944556894,0.10456412992694197,39,0,0,150,21,150,13,19,137,0.6863255838987572,0.3910769205246226,15,60,0,0,137,0,0.6863255838987572,nenhuma,86.88027279865116,0.0,95,0,terminal,0.25,15,3,j6035_1.sm,5,centralizada,0,2.5,0.65,0,0,0
True,158,78,0.6196702722705406,0.0,15.568130777688765,313.0,459.0,101.0,61.0,119.71650769718721,53,7,20,0,0.11666666666666667,0.45,353.0,0.2532522256952262,0.3391402484339581,0.04410235347787186,0.16162257281044504,37,0,101,61,23,162,10,20,0,0.6863255838987572,0.3910769205246226,15,60,152,51,0,101,0.6863255838987572,nenhuma,119.71650769718721,0.0,128,0,terminal,0.9284096711430907,15,3,j6035_1.sm,5,adaptativa,0,2.0256410256410255,0.6166666666666667,16.32863595335157,101,0
True,207,78,0.7436853073321477,0.0,35.76787855581523,238.0,599.0,0.0,104.0,102.44821054595907,42,18,2,0,0.3,0.3333333333333333,353.0,0.2249393194961759,0.2902215596202807,0.10132543500230944,0.12719403830634415,32,0,0,104,28,104,15,41,89,0.7631789564580391,0.24360497938515846,11,60,0,0,89,0,0.7631789564580391,nenhuma,102.44821054595907,0.0,110,0,terminal,0.25,15,3,j6035_1.sm,6,centralizada,0,2.6538461538461537,0.5333333333333333,0,0,0
True,160,78,0.6898716146980741,8.881784197001252e-16,14.591065304525902,289.0,439.0,65.0,63.0,69.35028699090716,52,8,10,0,0.13333333333333333,0.3,353.0,0.1642008757351696,0.1964597365181506,0.04133446261905355,0.10898130857902498,29,0,65,63,31,128,11,36,0,0.7631789564580391,0.24360497938515846,11,60,117,52,0,65,0.7631789564580391,nenhuma,69.35028699090716,0.0,76,0,terminal,0.89,15,3,j6035_1.sm,6,adaptativa,0,2.051282051282051,0.48333333333333334,11.051787392477593,65,0
True,190,78,0.7114541730425175,0.0,42.6182808169853,265.0,560.0,0.0,155.0,72.12026890667158,46,14,3,0,0.23333333333333334,0.2833333333333333,353.0,0.16964674277270098,0.2043067107837722,0.12073167370250792,0.09162547549035718,38,0,0,155,22,155,5,9,150,0.5858494645010164,0.43100241340042456,27,60,0,0,150,0,0.5858494645010164,nenhuma,72.12026890667158,0.0,80,0,terminal,0.25,15,3,j6035_1.sm,7,centralizada,0,2.4358974358974357,0.6333333333333333,0,0,0
True,124,78,0.6273583655631,0.0,7.246698510616435,333.0,404.0,140.0,68.0,31.97005312486814,56,4,7,0,0.06666666666666667,0.18333333333333332,353.0,0.08304555864894353,0.0905667227333375,0.02052889096491908,0.04964524820639296,31,0,140,68,29,208,25,10,0,0.5858494645010164,0.43100241340042456,27,60,183,43,0,140,0.5858494645010164,nenhuma,31.97005312486814,0.0,36,0,terminal,0.9916666666666667,15,3,j6035_1.sm,7,adaptativa,0,1.5897435897435896,0.5166666666666667,22.26167483019881,140,0
True,198,78,0.6026044997349556,1.7763568394002505e-15,44.81385538558618,214.0,594.0,0.0,256.0,135.72114921355538,40,20,4,0,0.3333333333333333,0.4,353.0,0.27770672382800776,0.3844791762423665,0.12695143168721298,0.1376871636789357,52,0,0,256,8,256,9,25,247,0.5273323364698471,0.27249021043639565,33,60,0,0,247,0,0.5273323364698471,nenhuma,135.72114921355538,0.0,148,0,terminal,0.25,15,3,j6035_1.sm,8,centralizada,0,2.5384615384615383,0.8666666666666667,0,0,0
True,178,78,0.5480235476053122,0.0,10.580743365765155,324.0,448.0,169.0,72.0,128.4831208578844,56,4,18,0,0.06666666666666667,0.36666666666666664,353.0,0.2668486501228934,0.36397484662290197,0.029973777240127918,0.15716914218736583,44,0,169,72,16,241,15,11,0,0.5273323364698471,0.27249021043639565,33,60,226,57,0,169,0.5273323364698471,nenhuma,128.4831208578844,0.0,138,0,terminal,0.9666666666666667,15,3,j6035_1.sm,8,adaptativa,0,2.282051282051282,0.7333333333333333,27.12484775856554,169,0
True,219,78,0.7165839349739067,0.0,33.000040862126994,227.0,583.0,0.0,136.0,94.58229168398685,39,21,1,0,0.35,0.36666666666666664,353.0,0.21131821665269587,0.2679385033540704,0.09348453502018979,0.11625411793097962,37,0,0,136,23,136,9,29,127,0.6872143627230507,0.3512385487549321,15,60,0,0,127,0,0.6872143627230507,nenhuma,94.58229168398688,0.0,103,0,terminal,0.25,15,3,j6035_1.sm,9,centralizada,0,2.8076923076923075,0.6166666666666667,0,0,0
True,133,78,0.6524623769330085,0.0,11.570927805448523,324.0,436.0,110.0,61.0,61.237764220949586,56,4,11,0,0.06666666666666667,0.25,353.0,0.1478324032964944,0.1734780856117552,0.03277883231005247,0.09164068165519244,37,0,110,61,23,171,23,19,0,0.6872143627230507,0.3512385487549321,15,60,148,38,0,110,0.6872143627230507,nenhuma,61.237764220949586,0.0,66,0,terminal,0.9653552944030119,15,3,j6035_1.sm,9,adaptativa,0,1.705128205128205,0.6166666666666667,18.170162645940128,110,0
True,183,78,0.6892182469195332,0.0,52.11163061895306,222.0,643.0,0.0,179.0,110.94105731224332,39,21,1,0,0.35,0.36666666666666664,353.0,0.23912748303622838,0.31428061561542014,0.14762501591771404,0.1189153981837384,42,0,0,179,18,179,26,9,153,0.5820371027673271,0.4175993861121362,27,60,0,0,153,0,0.5820371027673271,nenhuma,110.94105731224332,0.0,121,0,terminal,0.25,15,3,j6035_1.sm,10,centralizada,0,2.3461538461538463,0.7,0,0,0
True,170,78,0.6287935607229506,0.0,8.0,306.0,494.0,141.0,46.0,104.63145499140823,54,6,16,0,0.1,0.36666666666666664,353.0,0.22863693885153202,0.29640638807764375,0.0226628895184136,0.13318134645277474,45,0,141,46,15,187,25,10,0,0.5820371027673271,0.4175993861121362,27,60,162,21,0,141,0.5820371027673271,nenhuma,104.63145499140823,0.0,113,0,terminal,0.9741528915902936,15,3,j6035_1.sm,10,adaptativa,0,2.1794871794871793,0.75,22.413481579394837,141,0
True,233,78,0.7668172330149514,0.0,28.0,242.0,604.0,0.0,82.0,101.6713954708725,41,19,6,0,0.31666666666666665,0.4166666666666667,353.0,0.22361511298853162,0.288020950342415,0.07932011331444759,0.12907844064858165,38,0,0,82,22,82,10,14,72,0.7131697048371954,0.48671389683598903,13,60,0,0,72,0,0.7131697048371954,nenhuma,101.67139547087248,0.0,113,0,terminal,0.25,15,3,j6035_1.sm,11,centralizada,0,2.9871794871794872,0.6333333333333333,0,0,0
True,147,78,0.6434158469110678,0.0,6.0,317.0,457.0,96.0,46.0,111.27159525830895,55,5,25,0,0.08333333333333333,0.5,353.0,0.2396691858703961,0.31521698373458623,0.0169971671388102,0.1566606295410731,36,0,96,46,24,142,12,10,0,0.7131697048371954,0.48671389683598903,13,60,130,34,0,96,0.7131697048371954,nenhuma,111.27159525830895,0.0,120,0,terminal,0.9616666666666666,15,3,j6035_1.sm,11,adaptativa,0,1.8846153846153846,0.6,15.320636877096806,96,0
True,186,73,0.776633114493638,0.0,27.370481756847685,230.0,576.0,0.0,82.0,83.66294129184783,42,18,1,0,0.3,0.31666666666666665,341.0,0.19701022424358622,0.24534586889104934,0.08026534239544776,0.11280453240136488,33,0,0,82,27,82,4,10,78,0.6268507180531939,0.4857196752206667,15,60,0,0,78,0,0.6268507180531939,nenhuma,83.66294129184784,0.0,92,0,terminal,0.25,15,3,j6038_1.sm,0,centralizada,0,2.547945205479452,0.55,0,0,0
True,152,73,0.6862584724880794,0.0,8.952913178304206,322.0,412.0,110.0,32.0,46.35688667895703,57,3,8,0,0.05,0.18333333333333332,341.0,0.11967487418747716,0.1359439492051526,0.02625487735573081,0.0772155491301069,23,0,110,32,37,142,14,3,0,0.6268507180531939,0.4857196752206667,15,60,128,18,0,110,0.6268507180531939,nenhuma,46.35688667895703,0.0,51,0,terminal,0.9712223765957693,15,3,j6038_1.sm,0,adaptativa,0,2.0821917808219177,0.38333333333333336,17.30440152997699,110,0
True,246,73,0.8267221594305907,1.4432899320127035e-15,17.30536734232992,284.0,574.0,0.0,75.0,45.30823094828568,48,12,2,0,0.2,0.23333333333333334,341.0,0.11728518141346828,0.13286871245831577,0.05074887783674463,0.0652566524904994,36,0,0,75,24,75,10,0,65,0.6586427040007742,0.39362113220747674,14,60,0,0,65,0,0.6586427040007742,nenhuma,45.30823094828568,0.0,52,0,terminal,0.25,15,3,j6038_1.sm,1,centralizada,0,3.3698630136986303,0.6,0,0,0
True,144,73,0.693529936940516,0.0,5.0,309.0,438.0,66.0,44.0,83.55168460675571,56,4,14,0,0.06666666666666667,0.3,341.0,0.19679979525731034,0.2450196029523628,0.01466275659824047,0.13229587798309858,26,0,66,44,34,110,12,19,0,0.6586427040007742,0.39362113220747674,14,60,98,32,0,66,0.6586427040007742,nenhuma,83.55168460675571,0.0,92,0,terminal,0.9466666666666667,15,3,j6038_1.sm,1,adaptativa,0,1.9726027397260273,0.43333333333333335,10.90855651498741,66,0
True,224,73,0.7348966164147076,1.7763568394002505e-14,47.095809555477985,218.0,569.0,0.0,94.0,111.25856547815306,41,19,3,0,0.31666666666666665,0.36666666666666664,341.0,0.24600654132558944,0.3262714530151116,0.13811087846181228,0.14369691268374143,37,0,0,94,23,94,2,32,92,0.7659648859265082,0.2570239140832174,5,60,0,0,92,0,0.7659648859265082,nenhuma,111.25856547815307,0.0,121,0,terminal,0.25,15,3,j6038_1.sm,2,centralizada,0,3.0684931506849313,0.6166666666666667,0,0,0
True,147,73,0.7344582551319578,0.0,9.157801623982632,307.0,474.0,59.0,26.0,86.37364334592152,53,7,16,0,0.11666666666666667,0.38333333333333336,341.0,0.20210334607838606,0.25329514177689594,0.026855723237485724,0.1338350957410033,34,0,59,26,26,85,2,6,0,0.7659648859265082,0.2570239140832174,5,60,83,24,0,59,0.7659648859265082,nenhuma,86.37364334592152,0.0,96,0,terminal,0.9343004508451617,15,3,j6038_1.sm,2,adaptativa,0,2.0136986301369864,0.5666666666666667,9.947435330705476,59,0
True,183,73,0.7002936829872224,0.0,36.94999961075928,245.0,565.0,0.0,160.0,81.80436469153331,45,15,2,0,0.25,0.2833333333333333,341.0,0.1934804167672573,0.23989549762912993,0.10835777011952867,0.10139306165356417,36,0,0,160,24,160,8,16,152,0.794910294566222,0.24332019624229823,4,60,0,0,152,0,0.794910294566222,nenhuma,81.80436469153332,0.0,89,0,terminal,0.25,15,3,j6038_1.sm,3,centralizada,0,2.506849315068493,0.6,0,0,0
True,133,73,0.7219463262171478,0.0,5.876036601149977,323.0,437.0,80.0,42.0,46.30815675701448,58,2,11,0,0.03333333333333333,0.21666666666666667,341.0,0.11956411438571077,0.13580104620825362,0.017231778889002864,0.07650344083435788,22,0,80,42,38,122,6,9,0,0.794910294566222,0.24332019624229823,4,60,116,36,0,80,0.794910294566222,nenhuma,46.30815675701448,0.0,51,0,terminal,0.9166666666666666,15,3,j6038_1.sm,3,adaptativa,0,1.821917808219178,0.36666666666666664,13.183964813597974,80,0
True,177,73,0.800121772166592,8.881784197001252e-16,29.20226021527896,283.0,574.0,0.0,83.0,60.39080220965222,50,10,3,0,0.16666666666666666,0.21666666666666667,341.0,0.15045387656419001,0.17709912671452263,0.08563712673102335,0.08418117715426668,27,0,0,83,33,83,2,11,81,0.7496468789669437,0.35303232464984247,5,60,0,0,81,0,0.7496468789669437,nenhuma,60.39080220965221,0.0,65,0,terminal,0.25,15,3,j6038_1.sm,4,centralizada,0,2.4246575342465753,0.45,0,0,0
True,137,73,0.7101319095031273,8.881784197001252e-16,11.839919887535988,312.0,446.0,75.0,45.0,62.05232947786002,55,5,10,0,0.08333333333333333,0.25,341.0,0.15395601250648175,0.1819716406975367,0.03472117269072137,0.09880120901621062,28,0,75,45,32,120,10,21,0,0.7496468789669437,0.35303232464984247,5,60,110,35,0,75,0.7496468789669437,nenhuma,62.05232947786002,0.0,69,0,terminal,0.9453638396928167,15,3,j6038_1.sm,4,adaptativa,0,1.8767123287671232,0.4666666666666667,12.357637061836384,75,0
True,162,73,0.7515176203767288,5.329070518200751e-15,17.272086563943766,266.0,574.0,0.0,113.0,76.78781340118036,46,14,4,0,0.23333333333333334,0.3,341.0,0.18379620213441922,0.22518420352252305,0.050651280246169404,0.10053553101252151,36,0,0,113,24,113,5,19,108,0.6863255838987572,0.3910769205246226,12,60,0,0,108,0,0.6863255838987572,nenhuma,76.78781340118037,0.0,86,0,terminal,0.25,15,3,j6038_1.sm,5,centralizada,0,2.219178082191781,0.6,0,0,0
True,132,73,0.70205096583005,0.0,4.99820746556172,322.0,429.0,76.0,33.0,73.06674711683368,57,3,16,0,0.05,0.31666666666666665,341.0,0.1764612773800381,0.21427198567986416,0.014657499899007975,0.11957244844623102,26,0,76,33,34,109,6,2,0,0.6863255838987572,0.3910769205246226,12,60,103,27,0,76,0.6863255838987572,nenhuma,73.06674711683368,0.0,80,0,terminal,0.975,15,3,j6038_1.sm,5,adaptativa,0,1.8082191780821917,0.43333333333333335,12.252794734778465,76,0
True,223,73,0.7874121520466714,0.0,32.285371152768946,218.0,588.0,0.0,59.0,99.74996883353688,40,20,2,0,0.3333333333333333,0.36666666666666664,341.0,0.22631872010684273,0.29252190273764483,0.09467850777938107,0.13357880548606066,27,0,0,59,33,59,11,5,48,0.7631789564580391,0.24360497938515846,5,60,0,0,48,0,0.7631789564580391,nenhuma,99.74996883353688,0.0,110,0,terminal,0.25,15,3,j6038_1.sm,6,centralizada,0,3.0547945205479454,0.45,0,0,0
True,130,73,0.741707404892961,0.0,9.26317658328395,309.0,469.0,53.0,22.0,88.32481825860074,56,4,17,0,0.06666666666666667,0.35,341.0,0.20572958865238233,0.25901706234193766,0.02716474071344267,0.13968266895144815,16,0,53,22,44,75,6,7,0,0.7631789564580391,0.24360497938515846,5,60,69,16,0,53,0.7631789564580391,nenhuma,88.32481825860074,0.0,96,0,terminal,0.9550000000000001,15,3,j6038_1.sm,6,adaptativa,0,1.7808219178082192,0.26666666666666666,8.96053157001881,53,0
True,178,73,0.7371295387734839,4.440892098500626e-16,29.023226128674608,259.0,561.0,0.0,134.0,66.06026212631868,43,17,3,0,0.2833333333333333,0.3333333333333333,341.0,0.16228619757980428,0.19372510887483482,0.08511210008408976,0.08680030401502448,34,0,0,134,26,134,16,7,118,0.5858494645010164,0.43100241340042456,18,60,0,0,118,0,0.5858494645010164,nenhuma,66.06026212631868,0.0,74,0,terminal,0.25,15,3,j6038_1.sm,7,centralizada,0,2.4383561643835616,0.5666666666666667,0,0,0
True,138,73,0.6156375206711208,0.0,9.0,304.0,391.0,121.0,60.0,63.11398651232597,55,5,11,0,0.08333333333333333,0.26666666666666666,341.0,0.15617867388611384,0.18508500443497353,0.026392961876832845,0.09937426643508675,27,0,121,60,33,181,29,10,0,0.5858494645010164,0.43100241340042456,18,60,152,31,0,121,0.5858494645010164,nenhuma,63.11398651232597,0.0,67,0,terminal,0.995,15,3,j6038_1.sm,7,adaptativa,0,1.8904109589041096,0.45,19.169589040747088,121,0
True,234,73,0.6100832366897891,0.0,40.38588337257909,208.0,591.0,0.0,242.0,135.7202736575232,38,22,4,0,0.36666666666666664,0.43333333333333335,341.0,0.2846958293093801,0.3980066676173701,0.11843367557941081,0.14010264608698084,54,0,0,242,6,242,18,26,224,0.5273323364698471,0.27249021043639565,26,60,0,0,224,0,0.5273323364698471,nenhuma,135.72027365752322,0.0,145,0,terminal,0.25,15,3,j6038_1.sm,8,centralizada,0,3.2054794520547945,0.9,0,0,0
True,180,73,0.5419094882031126,0.0,13.998515603424469,312.0,464.0,185.0,98.0,109.23154807374132,56,4,21,0,0.06666666666666667,0.4166666666666667,341.0,0.2426119372155831,0.3203271204508543,0.04105136540593686,0.12757244032817855,51,0,185,98,9,283,16,33,0,0.5273323364698471,0.27249021043639565,26,60,267,82,0,185,0.5273323364698471,nenhuma,109.2315480737413,0.0,117,0,terminal,0.8875537292158543,15,3,j6038_1.sm,8,adaptativa,0,2.4657534246575343,0.85,29.816921018516773,185,0
True,239,73,0.7308995987472412,1.1546319456101628e-14,46.432260485041745,227.0,589.0,0.0,128.0,88.85623662886597,42,18,2,0,0.3,0.3333333333333333,341.0,0.2067115213349426,0.2605754739849442,0.13616498675965322,0.11026313700887615,38,0,0,128,22,128,7,13,121,0.6872143627230507,0.3512385487549321,12,60,0,0,121,0,0.6872143627230507,nenhuma,88.856236628866,0.0,99,0,terminal,0.25,15,3,j6038_1.sm,9,centralizada,0,3.2739726027397262,0.6333333333333333,0,0,0
True,149,73,0.6851174872669658,0.0,14.64804865247086,287.0,444.0,83.0,48.0,73.06403026024222,54,6,9,0,0.1,0.25,341.0,0.17645587377952376,0.21426401835848158,0.04295615440607291,0.11274199284120427,26,0,83,48,34,131,9,14,0,0.6872143627230507,0.3512385487549321,12,60,122,39,0,83,0.6872143627230507,nenhuma,73.06403026024222,0.0,78,0,terminal,0.9306497228830605,15,3,j6038_1.sm,9,adaptativa,0,2.041095890410959,0.43333333333333335,13.597360689239565,83,0
True,250,73,0.6290436402843645,0.0,33.88396851698426,192.0,603.0,0.0,214.0,141.59803896500514,37,23,4,0,0.38333333333333336,0.45,341.0,0.29340782086201744,0.4152435160264081,0.09936647658939667,0.14771367477226224,46,0,0,214,14,214,16,4,198,0.5820371027673271,0.4175993861121362,18,60,0,0,198,0,0.5820371027673271,nenhuma,141.59803896500512,0.0,153,0,terminal,0.25,15,3,j6038_1.sm,10,centralizada,0,3.4246575342465753,0.7666666666666667,0,0,0
True,155,73,0.5975886618153754,0.0,8.820111092154303,287.0,451.0,131.0,63.0,109.69972711653642,52,8,14,0,0.13333333333333333,0.36666666666666664,341.0,0.24339869877083728,0.3217000795206347,0.02586542842273989,0.145355461483554,32,0,131,63,28,194,12,15,0,0.5820371027673271,0.4175993861121362,18,60,182,51,0,131,0.5820371027673271,nenhuma,109.69972711653642,0.0,117,0,terminal,0.9316666666666666,15,3,j6038_1.sm,10,adaptativa,0,2.1232876712328768,0.5333333333333333,20.683647247330857,131,0
True,221,73,0.7881219744723358,0.0,27.61045989683714,202.0,570.0,0.0,57.0,96.23830379380932,39,21,1,0,0.35,0.36666666666666664,341.0,0.220104924382821,0.2822237647912297,0.08096909060656052,0.13306582808043066,32,0,0,57,28,57,1,5,56,0.7131697048371954,0.48671389683598903,8,60,0,0,56,0,0.7131697048371954,nenhuma,96.23830379380931,0.0,106,0,terminal,0.25,15,3,j6038_1.sm,11,centralizada,0,3.0273972602739727,0.5333333333333333,0,0,0
